"Plot Title: Mendrelgang CS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Temperature)","RH, % (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10365185, SEN S/N: 10346473, LBL: Soil Moisture)","PAR, uE (LGR S/N: 10365185, SEN S/N: 10349856, LBL: photosynthesis)","Rain, in (LGR S/N: 10365185, SEN S/N: 10364391, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10365185, SEN S/N: 10566448, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Gust Speed)","Batt, V (LGR S/N: 10365185)"
1181,05/01/16 08:20:00 PM,67.028,81.900,0.0205,1.2,0.000,334.1,0.00,0.56,4.339
1182,05/01/16 08:30:00 PM,66.900,81.800,0.0205,1.2,0.000,334.1,0.00,1.12,4.333
1183,05/01/16 08:40:00 PM,66.729,81.100,0.0205,1.2,0.000,334.1,0.00,1.12,4.339
1184,05/01/16 08:50:00 PM,67.372,81.200,0.0205,1.2,0.000,334.1,0.00,1.70,4.333
1185,05/01/16 09:00:00 PM,66.900,81.200,0.0205,1.2,0.000,334.1,0.00,0.00,4.333
1186,05/01/16 09:10:00 PM,67.413,80.100,0.0205,1.2,0.000,334.1,0.00,1.12,4.333
1187,05/01/16 09:20:00 PM,67.199,80.200,0.0205,1.2,0.000,334.1,0.00,1.12,4.333
1188,05/01/16 09:30:00 PM,66.772,82.000,0.0205,1.2,0.000,334.1,0.00,1.12,4.333
1189,05/01/16 09:40:00 PM,67.028,82.500,0.0205,1.2,0.000,334.1,0.00,2.26,4.333
1190,05/01/16 09:50:00 PM,66.173,84.300,0.0205,1.2,0.000,334.1,0.00,0.56,4.333
1191,05/01/16 10:00:00 PM,65.829,85.800,0.0205,1.2,0.000,334.1,0.00,1.12,4.333
1192,05/01/16 10:10:00 PM,65.745,86.800,0.0214,1.2,0.000,334.1,0.00,1.70,4.333
1193,05/01/16 10:20:00 PM,66.301,86.600,0.0214,1.2,0.000,334.1,0.00,1.70,4.333
1194,05/01/16 10:30:00 PM,66.385,86.600,0.0214,1.2,0.000,334.1,0.00,1.70,4.333
1195,05/01/16 10:40:00 PM,66.558,86.700,0.0214,1.2,0.000,335.5,0.00,0.56,4.333
1196,05/01/16 10:50:00 PM,66.087,87.100,0.0214,1.2,0.000,335.5,0.00,0.56,4.333
1197,05/01/16 11:00:00 PM,65.788,87.900,0.0214,1.2,0.000,335.5,0.00,0.00,4.333
1198,05/01/16 11:10:00 PM,65.745,88.600,0.0205,1.2,0.000,355.2,0.56,2.82,4.333
1199,05/01/16 11:20:00 PM,65.959,88.600,0.0214,1.2,0.000,46.3,0.56,3.94,4.333
1200,05/01/16 11:30:00 PM,65.959,88.200,0.0214,1.2,0.000,18.3,1.12,5.64,4.333
1201,05/01/16 11:40:00 PM,65.403,89.200,0.0214,1.2,0.000,262.5,0.00,0.00,4.333
1202,05/01/16 11:50:00 PM,65.530,89.100,0.0214,1.2,0.000,263.9,0.00,2.26,4.333
1203,05/02/16 12:00:00 AM,65.829,88.000,0.0214,1.2,0.000,352.4,0.00,2.82,4.333
1204,05/02/16 12:10:00 AM,66.258,86.500,0.0214,1.2,0.000,8.4,0.00,2.26,4.333
1205,05/02/16 12:20:00 AM,65.658,87.400,0.0214,1.2,0.000,8.4,0.00,0.00,4.333
1206,05/02/16 12:30:00 AM,65.230,88.500,0.0214,1.2,0.000,314.5,0.00,0.00,4.333
1207,05/02/16 12:40:00 AM,64.888,89.200,0.0214,1.2,0.000,261.1,0.00,0.00,4.333
1208,05/02/16 12:50:00 AM,65.574,84.900,0.0214,1.2,0.000,28.1,1.12,5.64,4.333
1209,05/02/16 01:00:00 AM,65.829,83.600,0.0205,1.2,0.000,14.0,0.56,3.94,4.327
1210,05/02/16 01:10:00 AM,65.658,83.500,0.0205,1.2,0.000,14.0,0.00,1.12,4.327
1211,05/02/16 01:20:00 AM,66.385,82.100,0.0205,1.2,0.000,22.5,1.70,6.76,4.327
1212,05/02/16 01:30:00 AM,66.344,80.700,0.0205,1.2,0.000,37.9,3.38,7.31,4.327
1213,05/02/16 01:40:00 AM,66.301,78.300,0.0205,1.2,0.000,40.7,1.70,5.64,4.327
1214,05/02/16 01:50:00 AM,66.000,77.100,0.0205,1.2,0.000,39.3,0.56,3.94,4.327
1215,05/02/16 02:00:00 AM,65.017,78.200,0.0214,1.2,0.000,18.3,0.00,0.00,4.327
1216,05/02/16 02:10:00 AM,64.760,80.000,0.0214,1.2,0.000,16.8,0.00,0.56,4.327
1217,05/02/16 02:20:00 AM,65.145,82.900,0.0214,1.2,0.000,16.8,0.00,1.12,4.327
1218,05/02/16 02:30:00 AM,64.803,83.600,0.0214,1.2,0.000,16.8,0.00,0.00,4.327
1219,05/02/16 02:40:00 AM,64.033,85.500,0.0205,1.2,0.000,16.8,0.00,0.00,4.327
1220,05/02/16 02:50:00 AM,64.674,85.400,0.0214,1.2,0.000,15.4,0.00,4.50,4.327
1221,05/02/16 03:00:00 AM,64.674,85.700,0.0205,1.2,0.000,29.5,0.00,2.82,4.327
1222,05/02/16 03:10:00 AM,64.546,87.200,0.0200,1.2,0.000,32.3,0.00,3.38,4.327
1223,05/02/16 03:20:00 AM,63.648,89.200,0.0214,1.2,0.000,8.4,0.00,3.38,4.327
1224,05/02/16 03:30:00 AM,63.561,90.200,0.0200,1.2,0.000,25.3,1.12,5.08,4.327
1225,05/02/16 03:40:00 AM,62.962,88.000,0.0205,1.2,0.000,63.2,0.56,4.50,4.321
1226,05/02/16 03:50:00 AM,62.919,88.400,0.0205,1.2,0.000,51.9,0.00,0.00,4.327
1227,05/02/16 04:00:00 AM,62.919,90.900,0.0224,1.2,0.000,42.1,0.00,1.70,4.327
1228,05/02/16 04:10:00 AM,62.875,92.100,0.0224,1.2,0.000,1.4,0.00,1.70,4.321
1229,05/02/16 04:20:00 AM,62.962,92.300,0.0228,1.2,0.000,9.8,0.00,1.70,4.345
1230,05/02/16 04:30:00 AM,63.133,92.000,0.0228,1.2,0.000,344.0,0.00,1.12,4.327
1231,05/02/16 04:40:00 AM,63.304,91.600,0.0228,1.2,0.000,0.0,0.00,3.38,4.321
1232,05/02/16 04:50:00 AM,63.433,91.100,0.0228,1.2,0.000,9.8,0.00,2.82,4.321
1233,05/02/16 05:00:00 AM,63.219,91.400,0.0224,1.2,0.000,109.5,0.00,3.38,4.321
1234,05/02/16 05:10:00 AM,63.005,91.700,0.0228,1.2,0.000,80.0,0.00,0.00,4.321
1235,05/02/16 05:20:00 AM,62.620,91.900,0.0224,1.2,0.000,66.0,0.00,0.00,4.321
1236,05/02/16 05:30:00 AM,62.362,92.500,0.0228,6.2,0.000,64.6,0.00,0.00,4.321
1237,05/02/16 05:40:00 AM,62.362,92.500,0.0228,16.2,0.000,64.6,0.00,0.00,4.321
1238,05/02/16 05:50:00 AM,62.148,92.700,0.0224,28.7,0.000,64.6,0.00,0.00,4.321
1239,05/02/16 06:00:00 AM,62.233,92.700,0.0228,48.7,0.000,64.6,0.00,0.00,4.321
1240,05/02/16 06:10:00 AM,62.577,92.700,0.0228,76.2,0.000,64.6,0.00,0.00,4.321
1241,05/02/16 06:20:00 AM,63.090,92.100,0.0228,103.7,0.000,64.6,0.00,0.00,4.321
1242,05/02/16 06:30:00 AM,63.090,91.900,0.0228,128.7,0.000,64.6,0.00,0.00,4.327
1243,05/02/16 06:40:00 AM,63.304,92.500,0.0238,148.7,0.000,66.0,0.00,0.00,4.333
1244,05/02/16 06:50:00 AM,63.862,92.200,0.0238,173.7,0.000,66.0,0.00,0.00,4.339
1245,05/02/16 07:00:00 AM,63.689,91.600,0.0238,203.7,0.000,66.0,0.00,0.56,4.339
1246,05/02/16 07:10:00 AM,64.674,90.400,0.0238,241.2,0.000,66.0,0.00,0.00,4.351
1247,05/02/16 07:20:00 AM,65.102,89.300,0.0247,273.7,0.000,80.0,0.00,1.70,4.393
1248,05/02/16 07:30:00 AM,65.829,85.300,0.0238,318.7,0.000,89.9,0.00,1.70,4.351
1249,05/02/16 07:40:00 AM,66.087,83.300,0.0247,358.7,0.000,75.8,0.00,0.56,4.363
1250,05/02/16 07:50:00 AM,66.814,80.200,0.0247,401.2,0.000,73.0,0.00,3.94,4.345
1251,05/02/16 08:00:00 AM,66.985,82.700,0.0247,488.7,0.000,112.3,0.00,0.56,4.369
1252,05/02/16 08:10:00 AM,67.028,83.400,0.0247,506.2,0.000,182.5,0.00,3.38,4.351
1253,05/02/16 08:20:00 AM,67.757,82.900,0.0252,558.7,0.000,202.2,0.00,2.82,4.351
1254,05/02/16 08:30:00 AM,67.285,82.300,0.0252,581.2,0.000,189.5,0.00,3.38,4.351
1255,05/02/16 08:40:00 AM,69.858,79.800,0.0261,611.2,0.000,203.6,0.00,2.26,4.339
1256,05/02/16 08:50:00 AM,70.029,76.500,0.0270,718.7,0.000,164.3,0.56,3.38,4.345
1257,05/02/16 09:00:00 AM,70.201,72.900,0.0261,786.2,0.000,178.3,0.00,5.08,4.339
1258,05/02/16 09:10:00 AM,70.930,70.500,0.0270,866.2,0.000,57.6,1.70,6.76,4.351
1259,05/02/16 09:20:00 AM,71.103,73.200,0.0274,908.7,0.000,134.8,1.70,6.76,4.363
1260,05/02/16 09:30:00 AM,71.834,71.200,0.0274,971.2,0.000,158.6,0.56,3.94,4.351
1261,05/02/16 09:40:00 AM,72.093,71.100,0.0283,758.7,0.000,148.8,1.12,5.08,4.339
1262,05/02/16 09:50:00 AM,72.050,72.000,0.0274,716.2,0.000,209.2,0.56,7.90,4.363
1263,05/02/16 10:00:00 AM,72.523,70.200,0.0283,1061.2,0.000,124.9,0.56,5.08,4.339
1264,05/02/16 10:10:00 AM,73.386,67.800,0.0288,1048.7,0.000,53.3,1.12,6.20,4.381
1265,05/02/16 10:20:00 AM,75.681,64.200,0.0306,1021.2,0.000,137.6,0.56,5.08,4.339
1266,05/02/16 10:30:00 AM,73.818,67.300,0.0297,1148.7,0.000,80.0,3.38,9.01,4.381
1267,05/02/16 10:40:00 AM,72.264,68.800,0.0288,733.7,0.000,139.0,2.26,6.76,4.345
1268,05/02/16 10:50:00 AM,73.299,65.400,0.0274,858.7,0.000,40.7,2.82,7.31,4.339
1269,05/02/16 11:00:00 AM,72.523,63.900,0.0270,678.7,0.000,77.2,3.38,10.13,4.345
1270,05/02/16 11:10:00 AM,74.424,61.700,0.0283,958.7,0.000,98.3,0.56,3.94,4.339
1271,05/02/16 11:20:00 AM,74.467,59.500,0.0283,1051.2,0.000,188.1,1.12,5.08,4.351
1272,05/02/16 11:30:00 AM,75.376,58.600,0.0288,1388.7,0.000,91.3,2.82,8.46,4.339
1273,05/02/16 11:40:00 AM,73.774,58.500,0.0274,1051.2,0.000,161.5,3.38,15.77,4.345
1274,05/02/16 11:50:00 AM,76.550,55.800,0.0283,1161.2,0.000,46.3,2.26,7.31,4.345
1275,05/02/16 12:00:00 PM,75.551,56.600,0.0288,1603.7,0.000,231.6,3.38,10.13,4.339
1276,05/02/16 12:10:00 PM,75.160,56.200,0.0306,1601.2,0.000,224.6,3.94,10.69,4.345
1277,05/02/16 12:20:00 PM,77.596,55.400,0.0306,1648.7,0.000,210.6,3.38,11.27,4.339
1278,05/02/16 12:30:00 PM,75.204,55.100,0.0306,1493.7,0.000,230.2,4.50,10.13,4.381
1279,05/02/16 12:40:00 PM,78.165,50.200,0.0310,1606.2,0.000,176.9,4.50,12.39,4.339
1280,05/02/16 12:50:00 PM,78.339,51.200,0.0319,1488.7,0.000,161.5,2.26,10.69,4.351
1281,05/02/16 01:00:00 PM,77.378,52.600,0.0310,1338.7,0.000,265.3,2.26,6.76,4.339
1282,05/02/16 01:10:00 PM,78.910,52.000,0.0310,1353.7,0.000,80.0,3.38,10.13,4.345
1283,05/02/16 01:20:00 PM,77.639,53.600,0.0288,1423.7,0.000,60.4,2.82,8.46,4.339
1284,05/02/16 01:30:00 PM,79.304,50.400,0.0310,1586.2,0.000,119.3,2.82,9.01,4.381
1285,05/02/16 01:40:00 PM,78.514,52.200,0.0306,1303.7,0.000,210.6,3.38,10.69,4.339
1286,05/02/16 01:50:00 PM,76.986,54.200,0.0297,943.7,0.000,150.2,3.94,9.01,4.375
1287,05/02/16 02:00:00 PM,76.028,54.600,0.0283,786.2,0.000,207.8,3.94,13.51,4.345
1288,05/02/16 02:10:00 PM,75.333,55.200,0.0274,828.7,0.000,300.4,3.38,11.83,4.339
1289,05/02/16 02:20:00 PM,75.724,52.200,0.0274,808.7,0.000,223.2,2.26,11.27,4.345
1290,05/02/16 02:30:00 PM,77.727,52.200,0.0274,1078.7,0.000,276.6,1.70,10.69,4.339
1291,05/02/16 02:40:00 PM,78.296,49.900,0.0270,1048.7,0.000,353.8,1.70,8.46,4.351
1292,05/02/16 02:50:00 PM,76.289,51.500,0.0270,988.7,0.000,36.5,2.82,8.46,4.339
1293,05/02/16 03:00:00 PM,77.509,49.900,0.0274,908.7,0.000,73.0,1.70,5.08,4.351
1294,05/02/16 03:10:00 PM,76.114,51.000,0.0270,708.7,0.000,268.1,1.12,5.08,4.339
1295,05/02/16 03:20:00 PM,75.420,52.900,0.0270,741.2,0.000,30.9,2.26,9.01,4.351
1296,05/02/16 03:30:00 PM,76.550,52.200,0.0261,778.7,0.000,70.2,2.26,7.31,4.339
1297,05/02/16 03:40:00 PM,75.898,54.200,0.0261,713.7,0.000,174.1,1.12,6.76,4.363
1298,05/02/16 03:50:00 PM,75.637,56.900,0.0261,738.7,0.000,256.9,1.70,5.64,4.339
1299,05/02/16 04:00:00 PM,74.467,54.700,0.0252,588.7,0.000,256.9,2.26,7.31,4.369
1300,05/02/16 04:10:00 PM,75.029,54.400,0.0252,458.7,0.000,175.5,2.26,6.20,4.339
1301,05/02/16 04:20:00 PM,75.551,57.000,0.0252,418.7,0.000,99.7,0.56,3.94,4.345
1302,05/02/16 04:30:00 PM,74.597,57.300,0.0252,396.2,0.000,85.6,2.26,9.01,4.345
1303,05/02/16 04:40:00 PM,73.429,59.300,0.0247,363.7,0.000,169.9,1.70,6.20,4.339
1304,05/02/16 04:50:00 PM,74.120,59.500,0.0247,318.7,0.000,157.2,0.00,3.94,4.363
1305,05/02/16 05:00:00 PM,73.774,58.400,0.0238,258.7,0.000,195.1,1.12,5.08,4.345
1306,05/02/16 05:10:00 PM,73.213,58.400,0.0238,198.7,0.000,94.1,1.70,4.50,4.351
1307,05/02/16 05:20:00 PM,73.126,58.100,0.0238,166.2,0.000,85.6,1.70,5.64,4.351
1308,05/02/16 05:30:00 PM,72.437,62.700,0.0228,126.2,0.000,60.4,0.00,1.70,4.345
1309,05/02/16 05:40:00 PM,71.533,63.500,0.0228,73.7,0.000,1.4,0.00,1.12,4.339
1310,05/02/16 05:50:00 PM,70.803,65.000,0.0228,56.2,0.000,252.7,0.00,0.00,4.339
1311,05/02/16 06:00:00 PM,70.029,66.900,0.0224,38.7,0.000,252.7,0.00,2.26,4.339
1312,05/02/16 06:10:00 PM,69.600,67.600,0.0224,26.2,0.000,261.1,0.00,2.26,4.339
1313,05/02/16 06:20:00 PM,68.999,69.300,0.0224,11.2,0.000,262.5,0.00,0.00,4.339
1314,05/02/16 06:30:00 PM,68.484,69.800,0.0214,3.7,0.000,262.5,0.00,0.00,4.339
1315,05/02/16 06:40:00 PM,68.099,70.000,0.0214,1.2,0.000,265.3,0.00,0.56,4.339
1316,05/02/16 06:50:00 PM,67.928,70.100,0.0224,1.2,0.000,273.8,0.00,1.12,4.339
1317,05/02/16 07:00:00 PM,67.928,70.900,0.0224,1.2,0.000,301.8,0.00,1.12,4.339
1318,05/02/16 07:10:00 PM,67.842,71.200,0.0224,1.2,0.000,339.7,0.00,1.70,4.339
1319,05/02/16 07:20:00 PM,68.614,69.400,0.0224,1.2,0.000,341.2,0.00,0.56,4.339
1320,05/02/16 07:30:00 PM,68.785,69.300,0.0214,1.2,0.000,348.2,0.00,1.70,4.339
1321,05/02/16 07:40:00 PM,68.828,69.900,0.0214,1.2,0.000,2.8,0.00,1.12,4.339
1322,05/02/16 07:50:00 PM,68.698,69.900,0.0224,1.2,0.000,349.6,0.00,2.26,4.339
1323,05/02/16 08:00:00 PM,68.270,70.700,0.0214,1.2,0.000,88.4,0.00,2.82,4.339
1324,05/02/16 08:10:00 PM,68.270,70.000,0.0224,1.2,0.000,43.5,0.00,1.70,4.339
1325,05/02/16 08:20:00 PM,68.614,67.100,0.0224,1.2,0.000,0.0,0.00,0.56,4.333
1326,05/02/16 08:30:00 PM,69.042,65.000,0.0224,1.2,0.000,355.2,0.00,2.82,4.339
1327,05/02/16 08:40:00 PM,69.213,65.800,0.0224,1.2,0.000,346.8,0.56,4.50,4.333
1328,05/02/16 08:50:00 PM,68.484,68.300,0.0224,1.2,0.000,338.3,0.00,1.12,4.333
1329,05/02/16 09:00:00 PM,68.356,68.800,0.0214,1.2,0.000,336.9,0.00,1.70,4.333
1330,05/02/16 09:10:00 PM,69.386,63.800,0.0224,1.2,0.000,2.8,0.56,5.64,4.333
1331,05/02/16 09:20:00 PM,68.571,66.400,0.0214,1.2,0.000,64.6,0.56,4.50,4.333
1332,05/02/16 09:30:00 PM,67.671,69.800,0.0214,1.2,0.000,299.0,1.12,4.50,4.333
1333,05/02/16 09:40:00 PM,66.729,72.100,0.0214,1.2,0.000,275.2,0.00,2.82,4.333
1334,05/02/16 09:50:00 PM,67.413,71.700,0.0214,1.2,0.000,8.4,0.56,3.38,4.333
1335,05/02/16 10:00:00 PM,66.985,72.400,0.0214,1.2,0.000,19.7,0.00,2.82,4.333
1336,05/02/16 10:10:00 PM,67.413,72.900,0.0214,1.2,0.000,29.5,0.56,2.82,4.333
1337,05/02/16 10:20:00 PM,66.344,74.800,0.0214,1.2,0.000,353.8,0.00,0.56,4.333
1338,05/02/16 10:30:00 PM,66.258,74.400,0.0214,1.2,0.000,341.2,0.00,1.70,4.333
1339,05/02/16 10:40:00 PM,66.729,72.000,0.0214,1.2,0.000,334.1,0.00,1.12,4.333
1340,05/02/16 10:50:00 PM,66.814,70.300,0.0214,1.2,0.000,348.2,0.00,2.82,4.333
1341,05/02/16 11:00:00 PM,66.301,70.800,0.0214,1.2,0.000,314.5,0.00,2.26,4.333
1342,05/02/16 11:10:00 PM,66.515,70.100,0.0214,1.2,0.000,327.1,0.00,1.70,4.333
1343,05/02/16 11:20:00 PM,66.429,69.700,0.0214,1.2,0.000,327.1,0.00,1.12,4.333
1344,05/02/16 11:30:00 PM,66.600,69.600,0.0214,1.2,0.000,327.1,0.00,0.56,4.345
1345,05/02/16 11:40:00 PM,66.515,69.600,0.0214,1.2,0.000,327.1,0.00,1.12,4.333
1346,05/02/16 11:50:00 PM,66.258,69.400,0.0214,1.2,0.000,327.1,0.00,1.12,4.333
1347,05/03/16 12:00:00 AM,65.788,70.700,0.0205,1.2,0.000,327.1,0.00,1.12,4.333
1348,05/03/16 12:10:00 AM,64.974,72.300,0.0205,1.2,0.000,327.1,0.00,1.12,4.333
1349,05/03/16 12:20:00 AM,64.418,73.400,0.0205,1.2,0.000,327.1,0.00,1.12,4.333
1350,05/03/16 12:30:00 AM,64.546,73.600,0.0205,1.2,0.000,327.1,0.00,0.00,4.333
1351,05/03/16 12:40:00 AM,64.589,74.200,0.0205,1.2,0.000,327.1,0.00,1.12,4.333
1352,05/03/16 12:50:00 AM,64.375,75.100,0.0214,1.2,0.000,327.1,0.00,1.12,4.333
1353,05/03/16 01:00:00 AM,64.418,75.100,0.0205,1.2,0.000,329.9,0.00,0.56,4.333
1354,05/03/16 01:10:00 AM,64.459,74.700,0.0205,1.2,0.000,329.9,0.00,1.70,4.333
1355,05/03/16 01:20:00 AM,64.845,74.100,0.0205,1.2,0.000,329.9,0.00,1.12,4.333
1356,05/03/16 01:30:00 AM,63.819,76.000,0.0205,1.2,0.000,328.5,0.00,1.70,4.333
1357,05/03/16 01:40:00 AM,63.604,76.000,0.0205,1.2,0.000,328.5,0.00,1.70,4.333
1358,05/03/16 01:50:00 AM,64.247,75.100,0.0205,1.2,0.000,328.5,0.00,0.56,4.333
1359,05/03/16 02:00:00 AM,64.033,75.900,0.0205,1.2,0.000,328.5,0.00,1.12,4.333
1360,05/03/16 02:10:00 AM,63.775,77.400,0.0205,1.2,0.000,329.9,0.00,1.12,4.333
1361,05/03/16 02:20:00 AM,63.946,77.900,0.0205,1.2,0.000,329.9,0.00,1.12,4.333
1362,05/03/16 02:30:00 AM,63.689,78.300,0.0214,1.2,0.000,329.9,0.00,1.70,4.333
1363,05/03/16 02:40:00 AM,63.689,79.000,0.0214,1.2,0.000,329.9,0.00,1.70,4.327
1364,05/03/16 02:50:00 AM,64.033,78.500,0.0214,1.2,0.000,329.9,0.00,1.12,4.333
1365,05/03/16 03:00:00 AM,63.347,79.400,0.0205,1.2,0.000,329.9,0.00,0.00,4.333
1366,05/03/16 03:10:00 AM,62.834,80.400,0.0214,1.2,0.000,329.9,0.00,0.56,4.333
1367,05/03/16 03:20:00 AM,62.620,80.600,0.0214,1.2,0.000,329.9,0.00,0.56,4.327
1368,05/03/16 03:30:00 AM,63.005,80.700,0.0214,1.2,0.000,329.9,0.00,1.12,4.327
1369,05/03/16 03:40:00 AM,63.347,80.500,0.0214,1.2,0.000,329.9,0.00,1.12,4.327
1370,05/03/16 03:50:00 AM,63.176,81.100,0.0224,1.2,0.000,329.9,0.00,1.70,4.327
1371,05/03/16 04:00:00 AM,62.620,81.100,0.0214,1.2,0.000,329.9,0.00,0.56,4.327
1372,05/03/16 04:10:00 AM,62.577,81.500,0.0214,1.2,0.000,329.9,0.00,0.56,4.327
1373,05/03/16 04:20:00 AM,62.791,81.300,0.0224,1.2,0.000,329.9,0.00,0.00,4.339
1374,05/03/16 04:30:00 AM,62.233,82.300,0.0214,1.2,0.000,329.9,0.00,0.00,4.327
1375,05/03/16 04:40:00 AM,61.462,83.800,0.0214,1.2,0.000,329.9,0.00,1.12,4.327
1376,05/03/16 04:50:00 AM,62.191,83.300,0.0214,1.2,0.000,329.9,0.00,1.12,4.327
1377,05/03/16 05:00:00 AM,62.620,82.600,0.0224,1.2,0.000,329.9,0.00,1.12,4.327
1378,05/03/16 05:10:00 AM,62.577,82.700,0.0224,1.2,0.000,329.9,0.00,0.00,4.327
1379,05/03/16 05:20:00 AM,62.105,83.800,0.0224,3.7,0.000,329.9,0.00,0.00,4.327
1380,05/03/16 05:30:00 AM,61.848,84.300,0.0224,13.7,0.000,329.9,0.00,0.56,4.327
1381,05/03/16 05:40:00 AM,62.062,84.400,0.0224,33.7,0.000,329.9,0.00,0.56,4.321
1382,05/03/16 05:50:00 AM,61.934,84.400,0.0224,56.2,0.000,329.9,0.00,0.00,4.321
1383,05/03/16 06:00:00 AM,62.148,84.800,0.0228,81.2,0.000,329.9,0.00,0.00,4.321
1384,05/03/16 06:10:00 AM,63.347,83.200,0.0228,118.7,0.000,329.9,0.00,0.00,4.321
1385,05/03/16 06:20:00 AM,64.546,81.600,0.0238,158.7,0.000,329.9,0.00,0.00,4.327
1386,05/03/16 06:30:00 AM,65.487,80.300,0.0247,203.7,0.000,329.9,0.00,0.00,4.333
1387,05/03/16 06:40:00 AM,67.413,76.600,0.0252,251.2,0.000,329.9,0.00,0.00,4.339
1388,05/03/16 06:50:00 AM,68.313,73.100,0.0252,296.2,0.000,331.3,0.00,0.00,4.339
1389,05/03/16 07:00:00 AM,68.443,73.700,0.0270,356.2,0.000,331.3,0.00,0.00,4.351
1390,05/03/16 07:10:00 AM,68.657,73.300,0.0270,406.2,0.000,331.3,0.00,0.00,4.363
1391,05/03/16 07:20:00 AM,69.386,72.600,0.0270,463.7,0.000,352.4,0.00,0.56,4.357
1392,05/03/16 07:30:00 AM,68.270,74.500,0.0274,516.2,0.000,233.1,0.00,1.12,4.357
1393,05/03/16 07:40:00 AM,71.577,69.300,0.0274,586.2,0.000,137.6,0.00,2.26,4.339
1394,05/03/16 07:50:00 AM,69.129,71.900,0.0283,641.2,0.000,160.0,0.00,2.26,4.369
1395,05/03/16 08:00:00 AM,69.942,70.500,0.0283,693.7,0.000,188.1,0.00,2.26,4.357
1396,05/03/16 08:10:00 AM,72.997,66.900,0.0306,736.2,0.000,207.8,0.00,1.70,4.381
1397,05/03/16 08:20:00 AM,71.190,68.700,0.0297,806.2,0.000,185.3,0.00,2.26,4.381
1398,05/03/16 08:30:00 AM,74.206,64.500,0.0306,868.7,0.000,151.6,0.00,2.82,4.345
1399,05/03/16 08:40:00 AM,74.511,64.100,0.0319,941.2,0.000,113.7,0.00,2.82,4.339
1400,05/03/16 08:50:00 AM,74.250,64.900,0.0328,998.7,0.000,116.5,0.00,2.82,4.345
1401,05/03/16 09:00:00 AM,74.467,63.700,0.0319,1056.2,0.000,181.1,0.56,2.82,4.339
1402,05/03/16 09:10:00 AM,77.378,58.300,0.0328,1118.7,0.000,115.1,0.00,1.70,4.363
1403,05/03/16 09:20:00 AM,77.990,56.500,0.0332,1176.2,0.000,124.9,0.00,2.82,4.345
1404,05/03/16 09:30:00 AM,76.899,57.300,0.0341,1216.2,0.000,112.3,0.56,3.94,4.363
1405,05/03/16 09:40:00 AM,77.727,56.400,0.0341,1268.7,0.000,146.0,0.00,2.82,4.351
1406,05/03/16 09:50:00 AM,77.292,56.500,0.0341,1326.2,0.000,205.0,1.12,4.50,4.339
1407,05/03/16 10:00:00 AM,77.596,53.900,0.0332,1373.7,0.000,185.3,1.12,5.64,4.393
1408,05/03/16 10:10:00 AM,78.733,54.100,0.0341,1421.2,0.000,216.2,1.12,6.20,4.339
1409,05/03/16 10:20:00 AM,81.111,50.600,0.0341,1466.2,0.000,102.5,1.70,5.08,4.339
1410,05/03/16 10:30:00 AM,80.935,49.400,0.0350,1503.7,0.000,113.7,1.70,6.20,4.339
1411,05/03/16 10:40:00 AM,79.347,51.000,0.0332,1538.7,0.000,110.9,2.82,7.90,4.339
1412,05/03/16 10:50:00 AM,77.902,52.400,0.0332,1563.7,0.000,169.9,3.94,9.57,4.345
1413,05/03/16 11:00:00 AM,77.596,52.200,0.0328,1636.2,0.000,199.4,3.94,9.01,4.339
1414,05/03/16 11:10:00 AM,79.612,50.900,0.0341,1711.2,0.000,186.7,2.82,7.90,4.345
1415,05/03/16 11:20:00 AM,79.392,52.500,0.0328,1758.7,0.000,116.5,2.82,8.46,4.339
1416,05/03/16 11:30:00 AM,80.361,53.500,0.0332,1811.2,0.000,140.4,2.26,8.46,4.345
1417,05/03/16 11:40:00 AM,76.332,58.600,0.0297,708.7,0.000,147.4,3.94,9.57,4.339
1418,05/03/16 11:50:00 AM,77.553,59.200,0.0319,1688.7,0.000,213.4,3.94,13.51,4.363
1419,05/03/16 12:00:00 PM,78.339,55.100,0.0310,1788.7,0.000,137.6,5.08,16.89,4.339
1420,05/03/16 12:10:00 PM,78.076,57.300,0.0319,1766.2,0.000,88.4,3.94,15.21,4.357
1421,05/03/16 12:20:00 PM,80.668,55.600,0.0328,1136.2,0.000,124.9,2.26,12.39,4.339
1422,05/03/16 12:30:00 PM,78.382,57.900,0.0306,1768.7,0.000,283.6,2.82,10.13,4.363
1423,05/03/16 12:40:00 PM,78.471,59.000,0.0297,1723.7,0.000,67.4,4.50,12.39,4.339
1424,05/03/16 12:50:00 PM,78.822,58.100,0.0306,1716.2,0.000,212.0,3.94,11.83,4.381
1425,05/03/16 01:00:00 PM,80.184,55.500,0.0310,1756.2,0.000,110.9,4.50,14.09,4.339
1426,05/03/16 01:10:00 PM,80.139,54.900,0.0297,851.2,0.000,144.6,1.70,9.57,4.393
