"Plot Title: 10364448"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)","RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)","PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)","Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)","Batt, V (LGR S/N: 10364448)"
17273,07/11/16 08:20:48 AM,71.404,97.700,0.3168,248.7,0.000,249.9,0.00,1.12,4.339
17274,07/11/16 08:30:48 AM,71.404,97.500,0.3168,236.2,0.000,249.9,0.00,0.56,4.351
17275,07/11/16 08:40:48 AM,71.317,98.500,0.3168,188.7,0.000,249.9,0.00,1.12,4.339
17276,07/11/16 08:50:48 AM,71.231,98.300,0.3163,231.2,0.000,251.3,0.00,1.12,4.339
17277,07/11/16 09:00:48 AM,71.146,98.900,0.3160,241.2,0.000,247.1,0.00,0.56,4.351
17278,07/11/16 09:10:48 AM,71.060,98.800,0.3163,433.7,0.000,248.5,0.00,1.12,4.339
17279,07/11/16 09:20:48 AM,72.351,97.600,0.3163,461.2,0.000,248.5,0.00,1.12,4.345
17280,07/11/16 09:30:48 AM,72.221,97.500,0.3163,358.7,0.000,272.4,0.00,2.26,4.339
17281,07/11/16 09:40:48 AM,71.834,96.900,0.3163,461.2,0.000,285.0,0.00,2.26,4.339
17282,07/11/16 09:50:48 AM,72.783,95.000,0.3160,561.2,0.000,285.0,0.00,1.70,4.345
17283,07/11/16 10:00:48 AM,72.351,97.500,0.3160,301.2,0.000,308.9,0.00,1.70,4.339
17284,07/11/16 10:10:48 AM,71.704,98.100,0.3160,296.2,0.000,320.1,0.00,1.12,4.357
17285,07/11/16 10:20:48 AM,72.955,97.900,0.3156,753.7,0.000,320.1,0.00,2.26,4.345
17286,07/11/16 10:30:48 AM,73.861,96.000,0.3156,536.2,0.000,329.9,0.00,3.38,4.339
17287,07/11/16 10:40:48 AM,73.558,95.000,0.3156,426.2,0.000,339.7,0.00,2.26,4.345
17288,07/11/16 10:50:48 AM,72.955,96.100,0.3156,288.7,0.000,339.7,0.00,1.70,4.339
17289,07/11/16 11:00:48 AM,72.653,97.200,0.3151,288.7,0.000,339.7,0.00,1.12,4.363
17290,07/11/16 11:10:48 AM,73.299,95.900,0.3151,398.7,0.000,339.7,0.00,1.12,4.345
17291,07/11/16 11:20:48 AM,73.472,94.000,0.3148,411.2,0.000,339.7,0.00,2.26,4.339
17292,07/11/16 11:30:48 AM,73.645,96.000,0.3148,238.7,0.000,339.7,0.00,1.12,4.345
17293,07/11/16 11:40:48 AM,72.523,97.000,0.3148,286.2,0.000,355.2,0.00,1.70,4.345
17294,07/11/16 11:50:48 AM,72.912,96.800,0.3144,478.7,0.000,355.2,0.00,2.26,4.339
17295,07/11/16 12:00:48 PM,73.515,94.800,0.3144,403.7,0.000,355.2,0.00,2.26,4.351
17296,07/11/16 12:10:48 PM,73.515,95.300,0.3144,463.7,0.000,0.0,0.00,2.82,4.363
17297,07/11/16 12:20:48 PM,73.429,95.800,0.3144,171.2,0.000,1.4,0.00,1.12,4.357
17298,07/11/16 12:30:48 PM,72.783,97.900,0.3144,291.2,0.000,1.4,0.00,0.56,4.351
17299,07/11/16 12:40:48 PM,73.774,96.200,0.3140,443.7,0.000,1.4,0.00,1.12,4.345
17300,07/11/16 12:50:48 PM,74.813,93.900,0.3136,496.2,0.000,1.4,0.00,1.12,4.339
17301,07/11/16 01:00:48 PM,74.206,94.400,0.3136,568.7,0.000,1.4,0.00,2.26,4.345
17302,07/11/16 01:10:48 PM,74.640,94.400,0.3133,578.7,0.000,355.2,0.00,2.26,4.339
17303,07/11/16 01:20:48 PM,75.985,94.800,0.3125,818.7,0.000,352.4,0.56,2.82,4.345
17304,07/11/16 01:30:48 PM,75.029,93.800,0.3128,578.7,0.000,353.8,0.56,4.50,4.339
17305,07/11/16 01:40:48 PM,75.029,94.400,0.3128,266.2,0.000,352.4,0.00,2.82,4.351
17306,07/11/16 01:50:48 PM,74.120,94.300,0.3128,271.2,0.000,18.3,0.00,2.26,4.345
17307,07/11/16 02:00:48 PM,74.554,95.000,0.3125,286.2,0.000,21.1,0.00,1.12,4.339
17308,07/11/16 02:10:48 PM,74.295,94.500,0.3110,323.7,0.008,21.1,0.00,1.12,4.345
17309,07/11/16 02:20:48 PM,74.206,95.400,0.3062,318.7,0.016,71.6,0.00,2.26,4.345
17310,07/11/16 02:30:48 PM,73.299,95.100,0.3168,321.2,0.016,91.3,0.00,2.82,4.339
17311,07/11/16 02:40:48 PM,73.040,94.400,0.3216,343.7,0.016,112.3,0.00,2.26,4.363
17312,07/11/16 02:50:48 PM,73.731,92.200,0.3204,651.2,0.000,112.3,0.00,1.12,4.345
17313,07/11/16 03:00:48 PM,75.594,90.600,0.3175,571.2,0.000,37.9,0.00,1.12,4.339
17314,07/11/16 03:10:48 PM,73.904,93.100,0.3151,466.2,0.000,1.4,0.00,1.12,4.345
17315,07/11/16 03:20:48 PM,74.554,94.100,0.3156,1073.7,0.000,1.4,0.00,0.56,4.339
17316,07/11/16 03:30:48 PM,75.637,91.600,0.3144,523.7,0.000,12.6,0.00,1.70,4.363
17317,07/11/16 03:40:48 PM,74.943,89.800,0.3133,393.7,0.000,18.3,0.00,2.26,4.345
17318,07/11/16 03:50:48 PM,74.899,92.000,0.3133,296.2,0.000,4.2,0.00,1.70,4.339
17319,07/11/16 04:00:48 PM,75.898,90.200,0.3140,461.2,0.000,352.4,0.00,1.70,4.351
17320,07/11/16 04:10:48 PM,77.335,89.900,0.3151,488.7,0.000,175.5,0.00,2.26,4.339
17321,07/11/16 04:20:48 PM,75.637,89.000,0.3163,348.7,0.000,87.0,0.00,1.70,4.339
17322,07/11/16 04:30:48 PM,75.247,92.300,0.3163,143.7,0.000,56.2,0.00,0.56,4.345
17323,07/11/16 04:40:48 PM,78.296,88.300,0.3160,286.2,0.000,95.5,0.00,2.82,4.339
17324,07/11/16 04:50:48 PM,76.854,90.000,0.3163,311.2,0.000,300.4,0.00,3.94,4.345
17325,07/11/16 05:00:48 PM,74.597,93.700,0.3163,608.7,0.000,256.9,2.26,6.20,4.345
17326,07/11/16 05:10:48 PM,74.554,93.600,0.3163,108.7,0.000,318.7,1.12,4.50,4.339
17327,07/11/16 05:20:48 PM,73.688,96.500,0.3160,71.2,0.000,25.3,0.00,2.26,4.333
17328,07/11/16 05:30:48 PM,72.997,98.200,0.3160,36.2,0.000,70.2,0.00,3.38,4.333
17329,07/11/16 05:40:48 PM,72.437,99.500,0.3128,88.7,0.008,64.6,0.00,3.38,4.321
17330,07/11/16 05:50:48 PM,71.404,99.400,0.3847,36.2,0.118,320.1,1.12,6.20,4.321
17331,07/11/16 06:00:48 PM,70.543,99.700,0.4114,23.7,0.252,240.1,0.56,6.76,4.321
17332,07/11/16 06:10:48 PM,70.803,99.900,0.4107,18.7,0.087,254.1,0.00,1.12,4.321
17333,07/11/16 06:20:48 PM,70.158,100.000,0.4107,21.2,0.039,266.7,0.00,0.00,4.315
17334,07/11/16 06:30:48 PM,70.072,100.000,0.4081,8.7,0.016,266.7,0.00,0.00,4.309
17335,07/11/16 06:40:48 PM,69.514,100.000,0.4036,3.7,0.000,266.7,0.00,0.00,4.303
17336,07/11/16 06:50:48 PM,69.858,100.000,0.3985,1.2,0.000,248.5,0.00,0.00,4.303
17337,07/11/16 07:00:48 PM,69.685,100.000,0.3952,1.2,0.000,237.3,0.00,0.00,4.303
17338,07/11/16 07:10:48 PM,69.643,100.000,0.3902,1.2,0.000,237.3,0.00,0.00,4.297
17339,07/11/16 07:20:48 PM,69.643,100.000,0.3787,1.2,0.000,237.3,0.00,0.00,4.297
17340,07/11/16 07:30:48 PM,69.557,100.000,0.3716,1.2,0.000,237.3,0.00,0.00,4.291
17341,07/11/16 07:40:48 PM,69.557,100.000,0.3638,1.2,0.000,237.3,0.00,0.00,4.291
17342,07/11/16 07:50:48 PM,69.600,100.000,0.3573,1.2,0.000,237.3,0.00,0.00,4.291
17343,07/11/16 08:00:48 PM,69.685,100.000,0.3531,1.2,0.000,237.3,0.00,0.00,4.291
17344,07/11/16 08:10:48 PM,69.557,100.000,0.3486,1.2,0.000,237.3,0.00,0.00,4.291
17345,07/11/16 08:20:48 PM,69.514,100.000,0.3457,1.2,0.000,237.3,0.00,0.00,4.291
17346,07/11/16 08:30:48 PM,69.427,100.000,0.3437,1.2,0.008,237.3,0.00,0.00,4.285
17347,07/11/16 08:40:48 PM,69.343,100.000,0.3418,1.2,0.000,237.3,0.00,0.00,4.309
17348,07/11/16 08:50:48 PM,69.256,100.000,0.3393,1.2,0.000,237.3,0.00,0.56,4.303
17349,07/11/16 09:00:48 PM,69.300,100.000,0.3376,1.2,0.000,237.3,0.00,0.00,4.291
17350,07/11/16 09:10:48 PM,69.085,100.000,0.3352,1.2,0.000,237.3,0.00,0.00,4.285
17351,07/11/16 09:20:48 PM,69.170,100.000,0.3339,1.2,0.000,237.3,0.00,0.00,4.285
17352,07/11/16 09:30:48 PM,69.386,100.000,0.3326,1.2,0.000,237.3,0.00,1.12,4.285
17353,07/11/16 09:40:48 PM,69.471,100.000,0.3312,1.2,0.000,234.5,0.00,0.00,4.279
17354,07/11/16 09:50:48 PM,69.600,100.000,0.3295,1.2,0.000,234.5,0.00,0.00,4.279
17355,07/11/16 10:00:48 PM,69.600,100.000,0.3286,1.2,0.000,234.5,0.00,0.00,4.273
17356,07/11/16 10:10:48 PM,69.901,99.600,0.3269,1.2,0.000,233.1,0.00,2.26,4.273
17357,07/11/16 10:20:48 PM,69.685,99.600,0.3252,1.2,0.000,233.1,0.00,0.00,4.273
17358,07/11/16 10:30:48 PM,69.901,99.300,0.3235,1.2,0.000,233.1,0.00,1.12,4.273
17359,07/11/16 10:40:48 PM,69.814,98.600,0.3219,1.2,0.000,233.1,0.00,0.00,4.273
17360,07/11/16 10:50:48 PM,69.728,98.800,0.3204,1.2,0.000,233.1,0.00,0.56,4.273
17361,07/11/16 11:00:48 PM,70.029,98.300,0.3199,1.2,0.000,233.1,0.00,0.56,4.273
17362,07/11/16 11:10:48 PM,70.029,98.200,0.3195,1.2,0.000,233.1,0.00,0.00,4.267
17363,07/11/16 11:20:48 PM,69.942,98.600,0.3199,1.2,0.000,233.1,0.00,0.00,4.267
17364,07/11/16 11:30:48 PM,69.942,98.900,0.3199,1.2,0.000,233.1,0.00,0.00,4.267
17365,07/11/16 11:40:48 PM,69.858,98.800,0.3195,1.2,0.000,233.1,0.00,0.00,4.267
17366,07/11/16 11:50:48 PM,69.557,99.200,0.3192,1.2,0.000,233.1,0.00,0.00,4.267
17367,07/12/16 12:00:48 AM,69.557,99.200,0.3187,1.2,0.000,233.1,0.00,0.00,4.267
17368,07/12/16 12:10:48 AM,69.514,99.500,0.3183,1.2,0.000,233.1,0.00,0.00,4.267
17369,07/12/16 12:20:48 AM,69.427,99.700,0.3183,1.2,0.000,233.1,0.00,0.00,4.267
17370,07/12/16 12:30:48 AM,69.386,100.000,0.3178,1.2,0.000,233.1,0.00,0.00,4.267
17371,07/12/16 12:40:48 AM,69.170,100.000,0.3380,1.2,0.031,233.1,0.00,0.00,4.267
17372,07/12/16 12:50:48 AM,69.085,100.000,0.3590,1.2,0.039,233.1,0.00,0.00,4.267
17373,07/12/16 01:00:48 AM,68.913,100.000,0.4095,1.2,0.150,233.1,0.00,0.00,4.267
17374,07/12/16 01:10:48 AM,68.698,100.000,0.4107,1.2,0.205,233.1,0.00,0.00,4.267
17375,07/12/16 01:20:48 AM,68.657,100.000,0.4095,1.2,0.071,233.1,0.00,0.00,4.267
17376,07/12/16 01:30:48 AM,68.698,100.000,0.4081,1.2,0.008,233.1,0.00,0.00,4.267
17377,07/12/16 01:40:48 AM,68.698,100.000,0.3997,1.2,0.000,233.1,0.00,0.00,4.267
17378,07/12/16 01:50:48 AM,68.785,100.000,0.3971,1.2,0.000,233.1,0.00,0.00,4.267
17379,07/12/16 02:00:48 AM,68.828,100.000,0.3952,1.2,0.000,233.1,0.00,0.00,4.267
17380,07/12/16 02:10:48 AM,68.698,100.000,0.3902,1.2,0.000,233.1,0.00,0.00,4.267
17381,07/12/16 02:20:48 AM,68.657,100.000,0.3804,1.2,0.000,233.1,0.00,0.00,4.267
17382,07/12/16 02:30:48 AM,68.657,100.000,0.3734,1.2,0.000,233.1,0.00,0.00,4.267
17383,07/12/16 02:40:48 AM,68.614,100.000,0.3666,1.2,0.000,233.1,0.00,0.00,4.267
17384,07/12/16 02:50:48 AM,68.571,100.000,0.3611,1.2,0.000,233.1,0.00,0.00,4.267
17385,07/12/16 03:00:48 AM,68.484,100.000,0.3573,1.2,0.008,233.1,0.00,0.00,4.267
17386,07/12/16 03:10:48 AM,68.400,100.000,0.3616,1.2,0.008,233.1,0.00,0.00,4.267
17387,07/12/16 03:20:48 AM,68.443,100.000,0.3660,1.2,0.008,233.1,0.00,0.00,4.267
17388,07/12/16 03:30:48 AM,68.313,100.000,0.3632,1.2,0.000,234.5,0.00,0.00,4.261
17389,07/12/16 03:40:48 AM,68.313,100.000,0.3649,1.2,0.008,234.5,0.00,0.00,4.261
17390,07/12/16 03:50:48 AM,68.142,100.000,0.3711,1.2,0.008,234.5,0.00,0.00,4.261
17391,07/12/16 04:00:48 AM,68.099,100.000,0.3716,1.2,0.008,234.5,0.00,0.00,4.261
17392,07/12/16 04:10:48 AM,68.013,100.000,0.3677,1.2,0.000,234.5,0.00,0.00,4.261
17393,07/12/16 04:20:48 AM,68.099,100.000,0.3628,1.2,0.000,234.5,0.00,0.00,4.261
17394,07/12/16 04:30:48 AM,68.013,100.000,0.3573,1.2,0.008,234.5,0.00,0.00,4.261
17395,07/12/16 04:40:48 AM,68.056,100.000,0.3531,1.2,0.000,234.5,0.00,0.00,4.261
17396,07/12/16 04:50:48 AM,68.142,100.000,0.3496,1.2,0.000,234.5,0.00,0.00,4.261
17397,07/12/16 05:00:48 AM,68.099,100.000,0.3471,1.2,0.000,234.5,0.00,0.00,4.261
17398,07/12/16 05:10:48 AM,68.056,100.000,0.3447,3.7,0.000,234.5,0.00,0.00,4.261
17399,07/12/16 05:20:48 AM,68.056,100.000,0.3427,11.2,0.000,234.5,0.00,0.00,4.261
17400,07/12/16 05:30:48 AM,68.142,100.000,0.3408,23.7,0.000,234.5,0.00,0.00,4.261
17401,07/12/16 05:40:48 AM,68.356,100.000,0.3393,51.2,0.000,234.5,0.00,0.00,4.255
17402,07/12/16 05:50:48 AM,68.571,100.000,0.3380,78.7,0.000,234.5,0.00,0.00,4.267
17403,07/12/16 06:00:48 AM,69.042,100.000,0.3367,156.2,0.000,234.5,0.00,0.00,4.279
17404,07/12/16 06:10:48 AM,69.728,100.000,0.3352,178.7,0.000,234.5,0.00,0.00,4.297
17405,07/12/16 06:20:48 AM,70.502,100.000,0.3335,206.2,0.000,234.5,0.00,0.00,4.333
17406,07/12/16 06:30:48 AM,71.060,100.000,0.3317,238.7,0.000,234.5,0.00,0.00,4.363
17407,07/12/16 06:40:48 AM,71.317,100.000,0.3290,266.2,0.000,234.5,0.00,0.00,4.363
17408,07/12/16 06:50:48 AM,70.416,100.000,0.3256,208.7,0.000,254.1,0.00,0.00,4.351
17409,07/12/16 07:00:48 AM,70.243,100.000,0.3235,118.7,0.000,308.9,0.00,1.12,4.339
17410,07/12/16 07:10:48 AM,70.115,100.000,0.3219,103.7,0.000,315.9,0.00,0.56,4.339
17411,07/12/16 07:20:48 AM,70.029,100.000,0.3207,128.7,0.000,44.9,0.00,1.70,4.339
17412,07/12/16 07:30:48 AM,70.329,100.000,0.3207,161.2,0.000,95.5,0.00,0.00,4.339
17413,07/12/16 07:40:48 AM,71.231,100.000,0.3211,293.7,0.000,96.9,0.00,0.00,4.363
17414,07/12/16 07:50:48 AM,71.834,96.400,0.3223,471.2,0.000,96.9,0.00,0.00,4.351
17415,07/12/16 08:00:48 AM,72.783,96.700,0.3249,486.2,0.000,94.1,0.00,0.56,4.345
17416,07/12/16 08:10:48 AM,72.912,97.600,0.3223,493.7,0.000,75.8,0.00,0.56,4.339
17417,07/12/16 08:20:48 AM,73.213,96.700,0.3223,378.7,0.000,51.9,0.00,0.56,4.345
17418,07/12/16 08:30:48 AM,71.748,98.200,0.3223,146.2,0.000,50.5,0.00,1.70,4.339
17419,07/12/16 08:40:48 AM,71.190,99.700,0.3219,306.2,0.000,59.0,0.00,2.82,4.351
17420,07/12/16 08:50:48 AM,71.704,98.800,0.3216,393.7,0.000,71.6,0.00,0.00,4.345
17421,07/12/16 09:00:48 AM,73.688,96.000,0.3216,543.7,0.000,71.6,0.00,0.00,4.339
17422,07/12/16 09:10:48 AM,74.338,94.700,0.3211,618.7,0.000,68.8,0.00,1.70,4.345
17423,07/12/16 09:20:48 AM,73.774,94.900,0.3211,411.2,0.000,16.8,0.00,2.82,4.339
17424,07/12/16 09:30:48 AM,72.739,96.500,0.3207,283.7,0.000,1.4,0.00,1.70,4.345
17425,07/12/16 09:40:48 AM,72.437,97.800,0.3207,346.2,0.000,1.4,0.00,1.12,4.351
17426,07/12/16 09:50:48 AM,73.861,96.100,0.3207,568.7,0.000,1.4,0.00,0.56,4.339
17427,07/12/16 10:00:48 AM,73.256,97.400,0.3195,308.7,0.000,1.4,0.00,1.12,4.339
17428,07/12/16 10:10:48 AM,72.912,97.600,0.3195,493.7,0.000,1.4,0.00,1.70,4.345
17429,07/12/16 10:20:48 AM,72.567,98.100,0.3195,548.7,0.000,1.4,0.00,2.26,4.339
17430,07/12/16 10:30:48 AM,72.783,97.500,0.3195,348.7,0.000,2.8,0.00,1.70,4.381
17431,07/12/16 10:40:48 AM,72.093,98.200,0.3192,166.2,0.000,1.4,0.00,1.70,4.339
17432,07/12/16 10:50:48 AM,72.093,98.600,0.3187,103.7,0.000,1.4,0.00,0.00,4.339
17433,07/12/16 11:00:48 AM,71.704,99.100,0.3187,93.7,0.000,1.4,0.00,0.00,4.333
17434,07/12/16 11:10:48 AM,71.877,99.500,0.3168,341.2,0.000,1.4,0.00,0.00,4.363
17435,07/12/16 11:20:48 AM,72.653,99.400,0.3168,528.7,0.000,1.4,0.00,1.70,4.363
17436,07/12/16 11:30:48 AM,70.543,100.000,0.3140,278.7,0.000,306.1,2.82,9.57,4.351
17437,07/12/16 11:40:48 AM,71.146,100.000,0.3140,253.7,0.000,351.0,0.56,4.50,4.339
17438,07/12/16 11:50:48 AM,70.887,100.000,0.3144,343.7,0.000,339.7,2.26,6.20,4.345
17439,07/12/16 12:00:48 PM,70.543,100.000,0.3151,178.7,0.000,286.4,3.38,6.76,4.345
17440,07/12/16 12:10:48 PM,70.502,100.000,0.3163,106.2,0.000,275.2,3.38,7.90,4.339
17441,07/12/16 12:20:48 PM,71.447,100.000,0.3136,498.7,0.008,283.6,0.00,2.26,4.351
17442,07/12/16 12:30:48 PM,72.264,98.900,0.3133,498.7,0.000,2.8,0.00,2.82,4.339
17443,07/12/16 12:40:48 PM,74.250,95.600,0.3133,1006.2,0.000,5.6,0.00,1.70,4.363
17444,07/12/16 12:50:48 PM,74.206,96.800,0.3151,648.7,0.000,346.8,0.00,3.38,4.351
17445,07/12/16 01:00:48 PM,74.295,95.400,0.3163,1318.7,0.000,352.4,0.00,1.70,4.339
17446,07/12/16 01:10:48 PM,73.861,94.900,0.3171,196.2,0.000,2.8,0.00,2.26,4.345
17447,07/12/16 01:20:48 PM,73.083,97.200,0.3175,96.2,0.000,355.2,0.00,0.56,4.345
17448,07/12/16 01:30:48 PM,71.748,99.400,0.3171,98.7,0.000,338.3,0.00,2.82,4.339
17449,07/12/16 01:40:48 PM,72.523,100.000,0.3163,621.2,0.000,4.2,0.00,2.26,4.351
17450,07/12/16 01:50:48 PM,73.990,96.800,0.3163,466.2,0.000,7.0,0.00,3.38,4.345
17451,07/12/16 02:00:48 PM,74.856,95.700,0.3168,393.7,0.000,7.0,0.00,3.38,4.339
17452,07/12/16 02:10:48 PM,73.774,96.200,0.3168,256.2,0.000,49.1,0.00,2.82,4.351
17453,07/12/16 02:20:48 PM,73.170,97.100,0.3163,283.7,0.000,44.9,0.00,1.12,4.339
17454,07/12/16 02:30:48 PM,74.338,97.000,0.3160,741.2,0.000,44.9,0.00,0.56,4.339
17455,07/12/16 02:40:48 PM,76.636,91.700,0.3156,818.7,0.000,42.1,0.00,1.70,4.345
17456,07/12/16 02:50:48 PM,76.246,92.200,0.3160,441.2,0.000,348.2,0.00,2.26,4.339
17457,07/12/16 03:00:48 PM,75.247,93.000,0.3160,268.7,0.000,33.7,0.00,2.82,4.351
17458,07/12/16 03:10:48 PM,75.508,93.300,0.3160,243.7,0.000,30.9,0.00,1.12,4.339
17459,07/12/16 03:20:48 PM,74.381,95.700,0.3160,171.2,0.000,16.8,0.00,1.70,4.339
17460,07/12/16 03:30:48 PM,74.597,95.300,0.3160,201.2,0.000,351.0,0.00,1.12,4.357
17461,07/12/16 03:40:48 PM,75.160,96.400,0.3156,331.2,0.000,29.5,0.00,1.12,4.345
17462,07/12/16 03:50:48 PM,77.160,90.100,0.3148,676.2,0.000,345.4,0.00,2.26,4.339
17463,07/12/16 04:00:48 PM,74.986,91.500,0.3156,243.7,0.000,320.1,1.12,5.64,4.345
17464,07/12/16 04:10:48 PM,75.376,94.700,0.3151,266.2,0.000,344.0,0.56,4.50,4.345
17465,07/12/16 04:20:48 PM,76.158,93.500,0.3151,163.7,0.000,8.4,0.00,2.82,4.339
17466,07/12/16 04:30:48 PM,74.424,96.000,0.3151,138.7,0.000,355.2,0.00,3.94,4.339
17467,07/12/16 04:40:48 PM,73.990,97.100,0.3151,173.7,0.000,346.8,0.00,0.00,4.351
17468,07/12/16 04:50:48 PM,73.774,97.800,0.3148,278.7,0.000,346.8,0.00,1.12,4.339
17469,07/12/16 05:00:48 PM,74.381,95.500,0.3148,326.2,0.000,346.8,0.00,0.56,4.345
17470,07/12/16 05:10:48 PM,74.511,96.100,0.3144,261.2,0.000,346.8,0.00,1.12,4.345
17471,07/12/16 05:20:48 PM,73.515,97.700,0.3144,158.7,0.000,352.4,0.00,2.26,4.339
17472,07/12/16 05:30:48 PM,73.472,96.100,0.3144,88.7,0.000,336.9,0.00,5.08,4.339
17473,07/12/16 05:40:48 PM,72.869,96.900,0.3144,106.2,0.000,269.6,1.70,6.20,4.333
17474,07/12/16 05:50:48 PM,73.040,97.400,0.3144,198.7,0.000,296.2,1.70,5.08,4.363
17475,07/12/16 06:00:48 PM,73.213,97.900,0.3140,206.2,0.000,352.4,0.00,0.00,4.381
17476,07/12/16 06:10:48 PM,72.997,99.200,0.3140,108.7,0.000,352.4,0.00,1.12,4.345
17477,07/12/16 06:20:48 PM,72.394,99.400,0.3136,76.2,0.000,352.4,0.00,0.00,4.339
17478,07/12/16 06:30:48 PM,72.394,99.600,0.3136,31.2,0.000,352.4,0.00,0.00,4.333
17479,07/12/16 06:40:48 PM,72.178,99.700,0.3125,13.7,0.000,352.4,0.00,0.00,4.333
17480,07/12/16 06:50:48 PM,72.093,99.800,0.3148,1.2,0.008,352.4,0.00,0.00,4.321
17481,07/12/16 07:00:48 PM,71.447,99.900,0.3163,1.2,0.008,352.4,0.00,0.00,4.321
17482,07/12/16 07:10:48 PM,71.274,99.900,0.3163,1.2,0.000,352.4,0.00,0.00,4.321
17483,07/12/16 07:20:48 PM,71.361,100.000,0.3156,1.2,0.000,352.4,0.00,0.00,4.321
17484,07/12/16 07:30:48 PM,71.231,100.000,0.3151,1.2,0.000,352.4,0.00,0.00,4.315
17485,07/12/16 07:40:48 PM,70.759,100.000,0.3148,1.2,0.000,352.4,0.00,0.00,4.309
17486,07/12/16 07:50:48 PM,70.372,100.000,0.3144,1.2,0.000,352.4,0.00,0.00,4.303
17487,07/12/16 08:00:48 PM,70.286,100.000,0.3140,1.2,0.000,352.4,0.00,0.00,4.303
17488,07/12/16 08:10:48 PM,70.329,100.000,0.3136,1.2,0.000,352.4,0.00,0.00,4.303
17489,07/12/16 08:20:48 PM,70.072,100.000,0.3136,1.2,0.000,352.4,0.00,0.00,4.297
17490,07/12/16 08:30:48 PM,70.029,100.000,0.3128,1.2,0.000,352.4,0.00,0.00,4.297
17491,07/12/16 08:40:48 PM,69.985,99.800,0.3128,1.2,0.000,352.4,0.00,0.00,4.291
17492,07/12/16 08:50:48 PM,70.029,99.900,0.3125,1.2,0.000,352.4,0.00,0.00,4.291
17493,07/12/16 09:00:48 PM,69.858,99.600,0.3121,1.2,0.000,352.4,0.00,0.00,4.291
17494,07/12/16 09:10:48 PM,69.814,99.300,0.3113,1.2,0.000,247.1,0.00,0.56,4.291
17495,07/12/16 09:20:48 PM,69.858,99.300,0.3110,1.2,0.000,244.3,0.00,0.00,4.291
17496,07/12/16 09:30:48 PM,69.643,99.000,0.3102,1.2,0.000,244.3,0.00,0.00,4.291
17497,07/12/16 09:40:48 PM,69.685,98.900,0.3095,1.2,0.000,244.3,0.00,0.00,4.291
17498,07/12/16 09:50:48 PM,69.728,99.000,0.3092,1.2,0.000,244.3,0.00,0.56,4.285
17499,07/12/16 10:00:48 PM,70.243,96.900,0.3087,1.2,0.000,244.3,0.00,1.12,4.285
17500,07/12/16 10:10:48 PM,70.072,97.400,0.3084,1.2,0.000,244.3,0.00,1.12,4.285
17501,07/12/16 10:20:48 PM,70.158,97.000,0.3080,1.2,0.000,238.7,0.00,1.70,4.285
17502,07/12/16 10:30:48 PM,70.158,97.300,0.3072,1.2,0.000,237.3,0.00,0.56,4.285
17503,07/12/16 10:40:48 PM,70.416,96.600,0.3069,1.2,0.000,235.9,0.00,1.12,4.279
17504,07/12/16 10:50:48 PM,70.543,96.100,0.3066,1.2,0.000,227.4,0.00,2.26,4.279
17505,07/12/16 11:00:48 PM,70.329,97.000,0.3066,1.2,0.000,227.4,0.00,0.00,4.279
17506,07/12/16 11:10:48 PM,70.115,97.100,0.3062,1.2,0.000,227.4,0.00,0.00,4.273
17507,07/12/16 11:20:48 PM,69.985,97.300,0.3062,1.2,0.000,227.4,0.00,0.00,4.273
17508,07/12/16 11:30:48 PM,69.858,97.500,0.3054,1.2,0.000,227.4,0.00,0.00,4.273
17509,07/12/16 11:40:48 PM,69.942,97.000,0.3054,1.2,0.000,227.4,0.00,0.00,4.273
17510,07/12/16 11:50:48 PM,69.858,97.200,0.3054,1.2,0.000,227.4,0.00,0.00,4.273
17511,07/13/16 12:00:48 AM,69.858,97.400,0.3054,1.2,0.000,227.4,0.00,0.00,4.273
17512,07/13/16 12:10:48 AM,69.814,97.100,0.3054,1.2,0.000,227.4,0.00,0.00,4.273
17513,07/13/16 12:20:48 AM,69.728,97.600,0.3054,1.2,0.000,227.4,0.00,0.00,4.273
17514,07/13/16 12:30:48 AM,69.771,97.400,0.3054,1.2,0.000,227.4,0.00,0.00,4.267
17515,07/13/16 12:40:48 AM,69.728,97.500,0.3054,1.2,0.000,227.4,0.00,0.00,4.267
17516,07/13/16 12:50:48 AM,69.427,98.300,0.3058,1.2,0.000,227.4,0.00,0.00,4.267
17517,07/13/16 01:00:48 AM,69.300,98.600,0.3054,1.2,0.000,227.4,0.00,0.00,4.267
17518,07/13/16 01:10:48 AM,69.042,98.900,0.3058,1.2,0.000,227.4,0.00,0.00,4.267
17519,07/13/16 01:20:48 AM,69.085,98.800,0.3058,1.2,0.000,227.4,0.00,0.00,4.267
