"Plot Title: 10364448"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)","RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)","PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)","Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)","Batt, V (LGR S/N: 10364448)"
1627,03/24/16 04:40:48 PM,65.530,61.200,0.2029,181.2,0.000,181.1,1.12,4.50,4.351
1628,03/24/16 04:50:48 PM,65.017,61.300,0.2035,151.2,0.000,342.6,1.12,4.50,4.339
1629,03/24/16 05:00:48 PM,64.546,62.700,0.2038,133.7,0.000,35.1,1.12,6.20,4.339
1630,03/24/16 05:10:48 PM,64.674,62.800,0.2043,103.7,0.000,67.4,1.12,7.31,4.339
1631,03/24/16 05:20:48 PM,64.288,63.200,0.2043,76.2,0.000,95.5,0.00,1.70,4.339
1632,03/24/16 05:30:48 PM,63.648,64.000,0.2043,56.2,0.000,74.4,0.00,3.38,4.333
1633,03/24/16 05:40:48 PM,63.689,63.600,0.2043,41.2,0.000,153.0,0.00,5.08,4.333
1634,03/24/16 05:50:48 PM,63.390,63.900,0.2043,26.2,0.000,89.9,0.00,2.82,4.327
1635,03/24/16 06:00:48 PM,62.704,66.100,0.2043,13.7,0.000,265.3,0.00,2.82,4.321
1636,03/24/16 06:10:48 PM,60.647,71.700,0.2047,3.7,0.000,216.2,0.00,4.50,4.321
1637,03/24/16 06:20:48 PM,59.315,74.400,0.2047,1.2,0.000,220.4,0.00,1.70,4.321
1638,03/24/16 06:30:48 PM,58.626,75.800,0.2052,1.2,0.000,219.0,0.56,2.26,4.321
1639,03/24/16 06:40:48 PM,57.936,77.300,0.2052,1.2,0.000,206.4,0.56,2.26,4.321
1640,03/24/16 06:50:48 PM,57.247,78.600,0.2052,1.2,0.000,203.6,0.56,2.26,4.315
1641,03/24/16 07:00:48 PM,57.117,78.700,0.2052,1.2,0.000,203.6,0.56,1.70,4.315
1642,03/24/16 07:10:48 PM,57.204,78.500,0.2052,1.2,0.000,196.5,0.56,2.26,4.315
1643,03/24/16 07:20:48 PM,57.031,79.000,0.2056,1.2,0.000,199.4,0.56,5.64,4.309
1644,03/24/16 07:30:48 PM,56.901,79.500,0.2052,1.2,0.000,221.8,1.12,5.08,4.309
1645,03/24/16 07:40:48 PM,56.469,80.300,0.2056,1.2,0.000,220.4,0.00,1.70,4.303
1646,03/24/16 07:50:48 PM,56.251,81.300,0.2056,1.2,0.000,220.4,0.00,2.82,4.303
1647,03/24/16 08:00:48 PM,56.122,81.500,0.2056,1.2,0.000,220.4,0.00,0.56,4.303
1648,03/24/16 08:10:48 PM,56.383,81.200,0.2056,1.2,0.000,220.4,0.56,2.26,4.303
1649,03/24/16 08:20:48 PM,56.251,82.000,0.2056,1.2,0.000,219.0,0.00,1.70,4.303
1650,03/24/16 08:30:48 PM,57.031,80.400,0.2056,1.2,0.000,207.8,0.56,2.26,4.303
1651,03/24/16 08:40:48 PM,56.772,81.000,0.2056,1.2,0.000,205.0,0.00,2.82,4.297
1652,03/24/16 08:50:48 PM,57.247,80.000,0.2056,1.2,0.000,205.0,0.00,1.70,4.297
1653,03/24/16 09:00:48 PM,57.807,78.200,0.2056,1.2,0.000,205.0,0.00,0.56,4.297
1654,03/24/16 09:10:48 PM,57.333,79.700,0.2056,1.2,0.000,205.0,0.00,1.12,4.297
1655,03/24/16 09:20:48 PM,57.333,79.700,0.2056,1.2,0.000,205.0,0.00,1.12,4.297
1656,03/24/16 09:30:48 PM,57.506,79.200,0.2056,1.2,0.000,203.6,0.00,2.82,4.291
1657,03/24/16 09:40:48 PM,58.023,78.400,0.2056,1.2,0.000,162.9,0.00,2.26,4.291
1658,03/24/16 09:50:48 PM,59.315,75.500,0.2056,1.2,0.000,176.9,1.12,3.38,4.291
1659,03/24/16 10:00:48 PM,60.003,73.700,0.2056,1.2,0.000,168.5,0.56,3.38,4.291
1660,03/24/16 10:10:48 PM,59.830,74.000,0.2056,1.2,0.000,151.6,0.00,2.82,4.291
1661,03/24/16 10:20:48 PM,59.745,74.300,0.2056,1.2,0.000,161.5,0.56,2.82,4.291
1662,03/24/16 10:30:48 PM,59.788,74.200,0.2056,1.2,0.000,176.9,0.56,2.82,4.291
1663,03/24/16 10:40:48 PM,59.056,75.700,0.2056,1.2,0.000,183.9,0.00,1.12,4.291
1664,03/24/16 10:50:48 PM,57.979,77.800,0.2056,1.2,0.000,183.9,0.00,0.00,4.291
1665,03/24/16 11:00:48 PM,57.592,78.700,0.2056,1.2,0.000,183.9,0.00,0.00,4.291
1666,03/24/16 11:10:48 PM,57.204,79.500,0.2061,1.2,0.000,183.9,0.00,1.12,4.291
1667,03/24/16 11:20:48 PM,56.772,80.600,0.2061,1.2,0.000,183.9,0.00,1.12,4.291
1668,03/24/16 11:30:48 PM,56.512,81.000,0.2056,1.2,0.000,183.9,0.00,1.70,4.291
1669,03/24/16 11:40:48 PM,56.685,80.700,0.2061,1.2,0.000,186.7,0.00,2.26,4.285
1670,03/24/16 11:50:48 PM,56.858,80.300,0.2056,1.2,0.000,223.2,0.00,3.38,4.285
1671,03/25/16 12:00:48 AM,57.117,79.400,0.2061,1.2,0.000,242.9,0.56,3.94,4.285
1672,03/25/16 12:10:48 AM,56.208,81.300,0.2061,1.2,0.000,248.5,0.00,0.56,4.285
1673,03/25/16 12:20:48 AM,55.602,82.600,0.2061,1.2,0.000,248.5,0.00,0.56,4.285
1674,03/25/16 12:30:48 AM,56.340,81.100,0.2061,1.2,0.000,226.0,0.00,2.26,4.285
1675,03/25/16 12:40:48 AM,57.979,77.800,0.2061,1.2,0.000,179.7,0.00,2.82,4.285
1676,03/25/16 12:50:48 AM,58.712,75.700,0.2061,1.2,0.000,143.2,1.12,5.08,4.285
1677,03/25/16 01:00:48 AM,58.023,75.000,0.2061,1.2,0.000,140.4,0.00,3.38,4.285
1678,03/25/16 01:10:48 AM,56.599,78.200,0.2061,1.2,0.000,141.8,0.00,2.82,4.285
1679,03/25/16 01:20:48 AM,56.165,78.400,0.2061,1.2,0.000,141.8,0.00,1.70,4.285
1680,03/25/16 01:30:48 AM,55.819,78.700,0.2061,1.2,0.000,141.8,0.00,0.56,4.285
1681,03/25/16 01:40:48 AM,54.995,80.500,0.2064,1.2,0.000,141.8,0.00,0.00,4.285
1682,03/25/16 01:50:48 AM,55.299,79.600,0.2064,1.2,0.000,141.8,0.00,1.70,4.285
1683,03/25/16 02:00:48 AM,54.995,80.500,0.2064,1.2,0.000,168.5,0.00,1.70,4.285
1684,03/25/16 02:10:48 AM,54.473,81.700,0.2064,1.2,0.000,178.3,0.00,1.70,4.285
1685,03/25/16 02:20:48 AM,54.777,80.800,0.2064,1.2,0.000,185.3,0.00,1.70,4.285
1686,03/25/16 02:30:48 AM,54.430,82.500,0.2064,1.2,0.000,190.9,0.00,2.26,4.279
1687,03/25/16 02:40:48 AM,53.994,82.900,0.2064,1.2,0.000,192.3,0.00,3.38,4.285
1688,03/25/16 02:50:48 AM,54.169,83.400,0.2064,1.2,0.000,220.4,0.56,2.82,4.279
1689,03/25/16 03:00:48 AM,54.561,81.800,0.2064,1.2,0.000,216.2,0.56,3.94,4.279
1690,03/25/16 03:10:48 AM,53.515,85.300,0.2064,1.2,0.000,212.0,0.56,1.70,4.279
1691,03/25/16 03:20:48 AM,53.341,86.100,0.2064,1.2,0.000,212.0,0.00,0.00,4.279
1692,03/25/16 03:30:48 AM,53.035,86.900,0.2070,1.2,0.000,212.0,0.00,0.00,4.279
1693,03/25/16 03:40:48 AM,52.817,87.200,0.2070,1.2,0.000,212.0,0.00,0.00,4.273
1694,03/25/16 03:50:48 AM,53.384,86.300,0.2070,1.2,0.000,213.4,0.00,1.70,4.279
1695,03/25/16 04:00:48 AM,53.078,86.600,0.2070,1.2,0.000,219.0,0.00,0.56,4.273
1696,03/25/16 04:10:48 AM,52.246,88.200,0.2070,1.2,0.000,219.0,0.00,0.00,4.279
1697,03/25/16 04:20:48 AM,52.423,87.600,0.2070,1.2,0.000,219.0,0.00,0.00,4.273
1698,03/25/16 04:30:48 AM,52.203,87.800,0.2070,1.2,0.000,219.0,0.00,0.00,4.273
1699,03/25/16 04:40:48 AM,51.940,88.500,0.2073,1.2,0.000,219.0,0.00,0.00,4.273
1700,03/25/16 04:50:48 AM,52.029,88.500,0.2070,1.2,0.000,219.0,0.00,0.56,4.273
1701,03/25/16 05:00:48 AM,52.466,87.700,0.2073,1.2,0.000,219.0,0.00,1.70,4.273
1702,03/25/16 05:10:48 AM,53.427,85.600,0.2070,1.2,0.000,219.0,0.56,5.08,4.273
1703,03/25/16 05:20:48 AM,52.772,86.400,0.2070,1.2,0.000,209.2,1.12,4.50,4.273
1704,03/25/16 05:30:48 AM,53.515,84.800,0.2070,1.2,0.000,216.2,1.12,4.50,4.273
1705,03/25/16 05:40:48 AM,52.817,85.600,0.2073,1.2,0.000,213.4,0.56,2.82,4.273
1706,03/25/16 05:50:48 AM,53.035,84.900,0.2073,1.2,0.000,210.6,1.12,2.82,4.267
1707,03/25/16 06:00:48 AM,52.992,85.200,0.2073,11.2,0.000,210.6,1.12,3.38,4.273
1708,03/25/16 06:10:48 AM,53.559,84.000,0.2073,26.2,0.000,210.6,1.12,2.82,4.273
1709,03/25/16 06:20:48 AM,54.082,83.100,0.2070,46.2,0.000,213.4,0.00,2.82,4.267
1710,03/25/16 06:30:48 AM,54.387,82.600,0.2070,66.2,0.000,214.8,0.00,1.12,4.267
1711,03/25/16 06:40:48 AM,54.300,83.200,0.2070,83.7,0.000,214.8,0.00,0.56,4.273
1712,03/25/16 06:50:48 AM,54.952,82.400,0.2070,103.7,0.000,214.8,0.00,1.12,4.285
1713,03/25/16 07:00:48 AM,54.995,83.600,0.2070,121.2,0.000,214.8,0.00,0.56,4.291
1714,03/25/16 07:10:48 AM,55.906,81.900,0.2064,141.2,0.000,214.8,0.00,1.12,4.303
1715,03/25/16 07:20:48 AM,56.035,81.800,0.2064,163.7,0.000,214.8,0.00,0.00,4.333
1716,03/25/16 07:30:48 AM,56.512,81.600,0.2064,188.7,0.000,214.8,0.00,0.00,4.351
1717,03/25/16 07:40:48 AM,58.195,77.600,0.2061,441.2,0.000,214.8,0.00,0.00,4.387
1718,03/25/16 07:50:48 AM,61.333,72.600,0.2047,508.7,0.000,214.8,0.00,0.00,4.369
1719,03/25/16 08:00:48 AM,64.033,64.900,0.2043,578.7,0.000,214.8,0.00,0.00,4.363
1720,03/25/16 08:10:48 AM,66.214,61.800,0.2035,646.2,0.000,214.8,0.00,0.00,4.351
1721,03/25/16 08:20:48 AM,66.515,60.300,0.2029,713.7,0.000,214.8,0.00,0.00,4.345
1722,03/25/16 08:30:48 AM,65.059,63.100,0.2029,778.7,0.000,242.9,0.00,1.70,4.339
1723,03/25/16 08:40:48 AM,64.888,61.200,0.2026,843.7,0.000,275.2,0.00,1.70,4.363
1724,03/25/16 08:50:48 AM,66.043,58.400,0.2026,901.2,0.000,313.1,0.00,2.26,4.357
1725,03/25/16 09:00:48 AM,66.558,57.500,0.2017,966.2,0.000,339.7,0.00,2.82,4.351
1726,03/25/16 09:10:48 AM,66.472,58.200,0.2020,1018.7,0.000,346.8,0.56,2.82,4.339
1727,03/25/16 09:20:48 AM,66.814,58.400,0.2017,1078.7,0.000,5.6,0.56,2.82,4.339
1728,03/25/16 09:30:48 AM,67.114,58.600,0.2012,1133.7,0.000,28.1,0.56,3.38,4.369
1729,03/25/16 09:40:48 AM,67.413,58.400,0.2012,1196.2,0.000,37.9,0.56,3.38,4.363
1730,03/25/16 09:50:48 AM,67.500,59.500,0.2003,1241.2,0.000,0.0,1.12,3.94,4.351
1731,03/25/16 10:00:48 AM,68.443,58.000,0.2003,1293.7,0.000,9.8,0.56,4.50,4.345
1732,03/25/16 10:10:48 AM,68.913,55.700,0.2003,1333.7,0.000,12.6,1.12,4.50,4.339
1733,03/25/16 10:20:48 AM,68.785,55.000,0.1999,1371.2,0.000,19.7,1.12,3.94,4.381
1734,03/25/16 10:30:48 AM,70.243,53.700,0.1994,1411.2,0.000,9.8,1.12,5.64,4.363
1735,03/25/16 10:40:48 AM,70.115,52.900,0.1994,1441.2,0.000,28.1,1.12,5.64,4.351
1736,03/25/16 10:50:48 AM,71.190,54.200,0.1990,1476.2,0.000,28.1,1.70,7.31,4.345
1737,03/25/16 11:00:48 AM,70.803,53.200,0.1994,1503.7,0.000,320.1,2.26,10.13,4.339
1738,03/25/16 11:10:48 AM,70.630,52.200,0.1994,1503.7,0.000,297.6,4.50,11.27,4.381
1739,03/25/16 11:20:48 AM,70.716,52.600,0.1994,1533.7,0.000,275.2,5.64,13.51,4.363
1740,03/25/16 11:30:48 AM,73.904,50.700,0.1985,1548.7,0.000,296.2,2.82,7.31,4.351
1741,03/25/16 11:40:48 AM,72.955,51.300,0.1985,1568.7,0.000,292.0,2.82,8.46,4.345
1742,03/25/16 11:50:48 AM,73.947,49.100,0.1985,1568.7,0.000,15.4,1.70,6.76,4.339
1743,03/25/16 12:00:48 PM,71.577,51.000,0.1999,1576.2,0.000,280.8,5.64,12.39,4.381
1744,03/25/16 12:10:48 PM,72.007,49.800,0.1990,1568.7,0.000,271.0,3.38,9.57,4.363
1745,03/25/16 12:20:48 PM,73.213,50.000,0.1981,1581.2,0.000,321.5,3.38,10.13,4.351
1746,03/25/16 12:30:48 PM,73.213,49.700,0.1967,1576.2,0.000,336.9,3.38,10.13,4.339
1747,03/25/16 12:40:48 PM,74.381,47.800,0.1967,1561.2,0.000,283.6,2.26,7.90,4.339
1748,03/25/16 12:50:48 PM,73.947,47.900,0.1972,1548.7,0.000,56.2,2.82,10.69,4.363
1749,03/25/16 01:00:48 PM,75.290,47.500,0.1963,1531.2,0.000,322.9,2.82,10.13,4.351
1750,03/25/16 01:10:48 PM,73.645,48.400,0.1963,1518.7,0.000,292.0,3.94,9.57,4.339
1751,03/25/16 01:20:48 PM,73.688,48.200,0.1967,1488.7,0.000,304.7,3.38,10.69,4.339
1752,03/25/16 01:30:48 PM,74.554,47.700,0.1963,1463.7,0.000,303.2,2.26,7.90,4.363
1753,03/25/16 01:40:48 PM,74.338,48.300,0.1954,1426.2,0.000,332.7,2.26,9.57,4.345
1754,03/25/16 01:50:48 PM,73.688,48.600,0.1958,1391.2,0.000,0.0,3.38,12.95,4.339
1755,03/25/16 02:00:48 PM,76.071,46.400,0.1967,1356.2,0.000,8.4,2.26,13.51,4.393
1756,03/25/16 02:10:48 PM,75.333,47.400,0.1958,1311.2,0.000,32.3,2.82,7.90,4.375
1757,03/25/16 02:20:48 PM,74.986,48.300,0.1948,1268.7,0.000,355.2,3.38,11.27,4.339
1758,03/25/16 02:30:48 PM,74.554,49.000,0.1954,1218.7,0.000,352.4,3.38,7.90,4.351
1759,03/25/16 02:40:48 PM,73.299,49.000,0.1948,1168.7,0.000,12.6,3.38,12.39,4.339
1760,03/25/16 02:50:48 PM,75.767,48.100,0.1939,1123.7,0.000,7.0,2.82,8.46,4.333
1761,03/25/16 03:00:48 PM,76.332,47.000,0.1939,1066.2,0.000,346.8,2.82,8.46,4.339
1762,03/25/16 03:10:48 PM,74.683,48.400,0.1939,1011.2,0.000,338.3,3.38,11.27,4.339
1763,03/25/16 03:20:48 PM,73.904,49.600,0.1945,951.2,0.000,276.6,4.50,11.83,4.339
1764,03/25/16 03:30:48 PM,75.117,47.500,0.1939,901.2,0.000,275.2,2.82,9.57,4.345
1765,03/25/16 03:40:48 PM,76.158,46.500,0.1935,833.7,0.000,282.2,2.26,9.57,4.339
1766,03/25/16 03:50:48 PM,73.904,49.000,0.1939,773.7,0.000,315.9,2.82,9.01,4.345
1767,03/25/16 04:00:48 PM,73.645,48.900,0.1939,693.7,0.000,307.5,3.94,9.57,4.339
1768,03/25/16 04:10:48 PM,72.997,49.900,0.1945,631.2,0.000,282.2,4.50,9.01,4.339
1769,03/25/16 04:20:48 PM,72.437,50.600,0.1948,556.2,0.000,299.0,5.64,10.69,4.345
1770,03/25/16 04:30:48 PM,73.040,50.200,0.1945,491.2,0.000,313.1,2.82,7.90,4.339
1771,03/25/16 04:40:48 PM,73.515,49.300,0.1945,421.2,0.000,286.4,1.70,6.20,4.339
1772,03/25/16 04:50:48 PM,72.136,51.200,0.1954,356.2,0.000,308.9,3.38,9.57,4.345
1773,03/25/16 05:00:48 PM,71.317,52.200,0.1958,291.2,0.000,301.8,3.38,7.90,4.339
1774,03/25/16 05:10:48 PM,70.673,53.100,0.1958,226.2,0.000,285.0,2.82,6.20,4.339
1775,03/25/16 05:20:48 PM,70.029,54.100,0.1963,168.7,0.000,289.2,2.26,6.20,4.339
1776,03/25/16 05:30:48 PM,69.942,55.300,0.1967,108.7,0.000,303.2,1.12,5.08,4.333
1777,03/25/16 05:40:48 PM,68.313,57.300,0.1976,66.2,0.000,324.3,0.56,3.38,4.327
1778,03/25/16 05:50:48 PM,67.199,59.400,0.1985,41.2,0.000,40.7,0.00,2.26,4.321
1779,03/25/16 06:00:48 PM,65.487,64.800,0.1985,18.7,0.000,67.4,0.00,1.70,4.321
1780,03/25/16 06:10:48 PM,63.176,70.100,0.1990,6.2,0.000,110.9,0.00,0.56,4.321
1781,03/25/16 06:20:48 PM,61.977,72.500,0.1990,1.2,0.000,110.9,0.00,1.70,4.321
1782,03/25/16 06:30:48 PM,60.861,74.600,0.1994,1.2,0.000,110.9,0.00,1.70,4.315
1783,03/25/16 06:40:48 PM,60.303,75.700,0.1994,1.2,0.000,110.9,0.00,1.70,4.315
1784,03/25/16 06:50:48 PM,59.916,76.200,0.1994,1.2,0.000,130.6,0.56,2.26,4.315
1785,03/25/16 07:00:48 PM,60.390,75.200,0.1994,1.2,0.000,185.3,0.56,2.26,4.309
1786,03/25/16 07:10:48 PM,59.315,77.400,0.1999,1.2,0.000,186.7,1.12,2.82,4.309
1787,03/25/16 07:20:48 PM,60.690,74.100,0.1994,1.2,0.000,207.8,2.26,5.08,4.303
1788,03/25/16 07:30:48 PM,59.830,74.400,0.1994,1.2,0.000,206.4,1.70,3.38,4.303
1789,03/25/16 07:40:48 PM,60.003,73.300,0.1994,1.2,0.000,205.0,1.12,2.82,4.303
1790,03/25/16 07:50:48 PM,59.572,74.700,0.1999,1.2,0.000,207.8,1.70,3.94,4.303
1791,03/25/16 08:00:48 PM,60.260,71.200,0.1999,1.2,0.000,200.8,0.00,2.26,4.303
1792,03/25/16 08:10:48 PM,61.506,68.900,0.1999,1.2,0.000,200.8,0.56,2.82,4.297
1793,03/25/16 08:20:48 PM,61.804,67.100,0.1999,1.2,0.000,200.8,0.56,2.26,4.297
1794,03/25/16 08:30:48 PM,60.647,68.200,0.1999,1.2,0.000,200.8,0.56,1.70,4.297
1795,03/25/16 08:40:48 PM,60.046,69.300,0.1999,1.2,0.000,200.8,1.12,2.26,4.297
1796,03/25/16 08:50:48 PM,59.702,68.300,0.1999,1.2,0.000,200.8,0.56,2.82,4.297
1797,03/25/16 09:00:48 PM,59.659,67.800,0.1999,1.2,0.000,200.8,1.12,2.82,4.297
1798,03/25/16 09:10:48 PM,60.217,65.500,0.2003,1.2,0.000,202.2,1.12,3.94,4.291
1799,03/25/16 09:20:48 PM,59.272,67.100,0.2003,1.2,0.000,203.6,1.12,3.38,4.291
1800,03/25/16 09:30:48 PM,58.755,67.400,0.2003,1.2,0.000,202.2,1.70,3.38,4.291
1801,03/25/16 09:40:48 PM,59.358,64.800,0.2003,1.2,0.000,202.2,1.70,3.38,4.291
1802,03/25/16 09:50:48 PM,59.185,64.000,0.2003,1.2,0.000,200.8,1.12,2.82,4.291
1803,03/25/16 10:00:48 PM,58.712,63.100,0.2003,1.2,0.000,200.8,1.12,2.82,4.291
1804,03/25/16 10:10:48 PM,58.626,64.100,0.2008,1.2,0.000,205.0,1.70,4.50,4.291
1805,03/25/16 10:20:48 PM,59.185,60.700,0.2003,1.2,0.000,181.1,1.12,2.82,4.291
1806,03/25/16 10:30:48 PM,60.346,56.700,0.2003,1.2,0.000,188.1,1.70,3.94,4.291
1807,03/25/16 10:40:48 PM,59.616,57.100,0.2008,1.2,0.000,213.4,2.26,3.94,4.291
1808,03/25/16 10:50:48 PM,57.765,58.800,0.2008,1.2,0.000,203.6,2.26,3.38,4.291
1809,03/25/16 11:00:48 PM,60.260,53.800,0.2008,1.2,0.000,203.6,0.56,3.94,4.291
1810,03/25/16 11:10:48 PM,62.406,49.900,0.2003,1.2,0.000,176.9,0.56,2.82,4.291
1811,03/25/16 11:20:48 PM,62.661,49.500,0.2003,1.2,0.000,205.0,1.12,5.64,4.291
1812,03/25/16 11:30:48 PM,61.633,50.600,0.2008,1.2,0.000,198.0,0.56,2.82,4.285
1813,03/25/16 11:40:48 PM,61.934,49.200,0.2003,1.2,0.000,174.1,0.56,2.82,4.285
1814,03/25/16 11:50:48 PM,63.433,47.600,0.2003,1.2,0.000,158.6,1.70,4.50,4.285
1815,03/26/16 12:00:48 AM,62.791,48.100,0.2003,1.2,0.000,172.7,1.70,4.50,4.285
1816,03/26/16 12:10:48 AM,62.533,47.400,0.2008,1.2,0.000,179.7,1.12,3.38,4.285
1817,03/26/16 12:20:48 AM,61.720,48.500,0.2008,1.2,0.000,179.7,1.12,3.38,4.285
1818,03/26/16 12:30:48 AM,61.506,48.800,0.2008,1.2,0.000,182.5,1.12,2.82,4.285
1819,03/26/16 12:40:48 AM,62.191,46.500,0.2008,1.2,0.000,181.1,1.70,3.38,4.285
1820,03/26/16 12:50:48 AM,62.276,46.000,0.2008,1.2,0.000,175.5,1.70,3.94,4.285
1821,03/26/16 01:00:48 AM,61.547,47.600,0.2008,1.2,0.000,165.7,0.56,3.38,4.285
1822,03/26/16 01:10:48 AM,61.547,46.600,0.2008,1.2,0.000,167.1,1.12,2.82,4.285
1823,03/26/16 01:20:48 AM,62.577,44.200,0.2008,1.2,0.000,168.5,1.12,2.82,4.285
1824,03/26/16 01:30:48 AM,63.561,42.900,0.2008,1.2,0.000,175.5,1.12,3.94,4.285
1825,03/26/16 01:40:48 AM,62.447,45.000,0.2008,1.2,0.000,168.5,1.12,2.82,4.279
1826,03/26/16 01:50:48 AM,61.633,46.100,0.2008,1.2,0.000,186.7,0.56,2.82,4.285
1827,03/26/16 02:00:48 AM,62.276,44.400,0.2008,1.2,0.000,176.9,1.12,3.38,4.285
1828,03/26/16 02:10:48 AM,61.720,44.800,0.2012,1.2,0.000,172.7,1.12,3.38,4.279
1829,03/26/16 02:20:48 AM,61.119,45.100,0.2012,1.2,0.000,181.1,0.56,3.38,4.279
1830,03/26/16 02:30:48 AM,60.132,46.500,0.2012,1.2,0.000,199.4,0.56,2.26,4.279
1831,03/26/16 02:40:48 AM,59.745,45.800,0.2012,1.2,0.000,200.8,0.00,1.70,4.279
1832,03/26/16 02:50:48 AM,59.959,45.600,0.2012,1.2,0.000,200.8,0.56,2.82,4.279
1833,03/26/16 03:00:48 AM,59.486,46.400,0.2012,1.2,0.000,200.8,0.56,2.26,4.279
1834,03/26/16 03:10:48 AM,59.445,46.600,0.2012,1.2,0.000,200.8,1.12,2.82,4.279
1835,03/26/16 03:20:48 AM,59.185,46.600,0.2012,1.2,0.000,203.6,0.56,2.82,4.279
1836,03/26/16 03:30:48 AM,59.272,44.900,0.2017,1.2,0.000,206.4,0.56,2.26,4.279
1837,03/26/16 03:40:48 AM,58.541,45.500,0.2017,1.2,0.000,202.2,1.12,3.38,4.279
1838,03/26/16 03:50:48 AM,58.498,43.700,0.2017,1.2,0.000,200.8,1.70,2.82,4.279
1839,03/26/16 04:00:48 AM,58.541,45.200,0.2017,1.2,0.000,200.8,1.12,2.82,4.279
1840,03/26/16 04:10:48 AM,58.195,45.600,0.2017,1.2,0.000,200.8,1.70,2.82,4.279
1841,03/26/16 04:20:48 AM,57.636,46.400,0.2017,1.2,0.000,200.8,1.70,2.82,4.273
1842,03/26/16 04:30:48 AM,57.506,46.200,0.2017,1.2,0.000,206.4,2.26,4.50,4.279
1843,03/26/16 04:40:48 AM,56.988,47.300,0.2017,1.2,0.000,199.4,1.70,3.38,4.273
1844,03/26/16 04:50:48 AM,58.239,45.300,0.2017,1.2,0.000,200.8,1.70,3.94,4.273
1845,03/26/16 05:00:48 AM,57.247,47.100,0.2017,1.2,0.000,199.4,2.26,2.82,4.273
1846,03/26/16 05:10:48 AM,58.411,43.600,0.2017,1.2,0.000,203.6,1.70,5.08,4.273
1847,03/26/16 05:20:48 AM,57.160,46.900,0.2017,1.2,0.000,205.0,1.70,3.94,4.273
1848,03/26/16 05:30:48 AM,59.056,43.500,0.2017,1.2,0.000,207.8,2.26,4.50,4.273
1849,03/26/16 05:40:48 AM,57.204,46.500,0.2020,1.2,0.000,203.6,1.12,2.82,4.273
1850,03/26/16 05:50:48 AM,57.679,45.800,0.2017,3.7,0.000,203.6,1.70,2.82,4.273
1851,03/26/16 06:00:48 AM,57.549,46.700,0.2017,13.7,0.000,203.6,1.70,3.38,4.273
1852,03/26/16 06:10:48 AM,57.074,48.900,0.2017,28.7,0.000,212.0,1.12,2.82,4.273
1853,03/26/16 06:20:48 AM,57.592,47.500,0.2017,48.7,0.000,209.2,1.70,3.38,4.273
1854,03/26/16 06:30:48 AM,57.765,48.000,0.2017,68.7,0.000,193.7,1.70,3.38,4.273
1855,03/26/16 06:40:48 AM,59.272,46.800,0.2017,86.2,0.000,209.2,1.70,6.20,4.273
1856,03/26/16 06:50:48 AM,58.368,49.100,0.2017,101.2,0.000,205.0,1.12,2.26,4.285
1857,03/26/16 07:00:48 AM,58.498,50.100,0.2012,118.7,0.000,202.2,1.12,2.82,4.291
1858,03/26/16 07:10:48 AM,58.755,51.000,0.2017,136.2,0.000,202.2,1.70,2.82,4.303
1859,03/26/16 07:20:48 AM,59.229,50.100,0.2012,153.7,0.000,199.4,1.12,2.26,4.321
1860,03/26/16 07:30:48 AM,59.099,50.500,0.2012,176.2,0.000,199.4,1.70,2.82,4.345
1861,03/26/16 07:40:48 AM,61.119,48.600,0.2003,496.2,0.000,199.4,1.12,2.82,4.381
1862,03/26/16 07:50:48 AM,64.161,44.100,0.1994,578.7,0.000,199.4,1.12,2.26,4.363
1863,03/26/16 08:00:48 AM,67.114,41.000,0.1985,648.7,0.000,199.4,0.00,2.26,4.357
1864,03/26/16 08:10:48 AM,69.514,37.700,0.1981,706.2,0.000,198.0,0.00,1.70,4.345
1865,03/26/16 08:20:48 AM,71.704,33.500,0.1972,768.7,0.000,196.5,0.00,1.12,4.339
1866,03/26/16 08:30:48 AM,75.594,27.300,0.1963,836.2,0.000,196.5,0.00,0.00,4.369
1867,03/26/16 08:40:48 AM,73.818,29.000,0.1958,901.2,0.000,178.3,0.00,2.26,4.363
1868,03/26/16 08:50:48 AM,71.877,31.600,0.1958,948.7,0.000,146.0,0.00,2.26,4.351
1869,03/26/16 09:00:48 AM,70.974,32.000,0.1958,1008.7,0.000,339.7,0.56,2.82,4.339
1870,03/26/16 09:10:48 AM,72.093,32.300,0.1954,1061.2,0.000,338.3,0.56,3.94,4.339
1871,03/26/16 09:20:48 AM,71.661,29.700,0.1958,1118.7,0.000,353.8,1.12,3.38,4.369
1872,03/26/16 09:30:48 AM,72.610,30.100,0.1948,1158.7,0.000,50.5,0.56,3.38,4.357
