Plot Title: 10364448										
#	"Date Time, GMT+06:00"	"Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)"	"RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)"	"Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)"	"PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)"	"Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)"	"Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)"	"Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)"	"Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)"	"Batt, V (LGR S/N: 10364448)"
4043	4/10/2016 11:20	76.854	49.7	0.2117	1558.7	0	293.4	3.94	11.83	4.363
4044	4/10/2016 11:30	75.463	56.6	0.2117	1611.2	0	44.9	2.26	7.9	4.351
4045	4/10/2016 11:40	75.074	57.4	0.2126	1633.7	0	43.5	2.82	9.01	4.339
4046	4/10/2016 11:50	77.639	53.9	0.2126	1176.2	0	80	2.26	12.39	4.333
4047	4/10/2016 12:00	76.246	60	0.2117	1656.2	0	54.8	2.82	9.01	4.363
4048	4/10/2016 12:10	76.507	62.4	0.2112	1683.7	0	89.9	3.38	10.13	4.351
4049	4/10/2016 12:20	76.419	61.7	0.2109	1713.7	0	88.4	1.7	7.31	4.339
4050	4/10/2016 12:30	76.203	62.8	0.2109	1041.2	0	101.1	2.26	9.57	4.339
4051	4/10/2016 12:40	73.99	64.3	0.2112	811.2	0	286.4	4.5	12.95	4.345
4052	4/10/2016 12:50	73.904	64.2	0.2112	621.2	0	344	2.82	8.46	4.339
4053	4/10/2016 13:00	74.813	64	0.21	1568.7	0	2.8	4.5	11.27	4.369
4054	4/10/2016 13:10	74.64	63.6	0.21	1513.7	0	18.3	3.94	10.69	4.351
4055	4/10/2016 13:20	76.203	62.3	0.21	808.7	0	300.4	3.94	12.95	4.339
4056	4/10/2016 13:30	73.342	64.7	0.21	783.7	0	21.1	3.38	10.13	4.339
4057	4/10/2016 13:40	74.727	65.4	0.2109	748.7	0	248.5	2.26	9.01	4.345
4058	4/10/2016 13:50	74.338	66.8	0.2109	473.7	0	91.3	4.5	14.09	4.339
4059	4/10/2016 14:00	72.136	71.6	0.2109	663.7	0	61.8	4.5	14.65	4.357
4060	4/10/2016 14:10	73.515	69.8	0.2109	558.7	0	63.2	3.38	9.57	4.345
4061	4/10/2016 14:20	72.869	73.2	0.2109	936.2	0	39.3	3.38	10.13	4.339
4062	4/10/2016 14:30	74.597	68.9	0.21	448.7	0	77.2	2.82	9.57	4.351
4063	4/10/2016 14:40	74.597	69.2	0.2092	1138.7	0	81.4	6.2	14.09	4.339
4064	4/10/2016 14:50	75.853	69	0.2078	1148.7	0	101.1	3.38	11.27	4.357
4065	4/10/2016 15:00	77.421	65.7	0.2078	1078.7	0	137.6	2.82	9.57	4.339
4066	4/10/2016 15:10	76.375	66.8	0.2078	1051.2	0	64.6	4.5	11.83	4.333
4067	4/10/2016 15:20	75.985	65.5	0.2078	961.2	0	123.5	3.94	12.39	4.345
4068	4/10/2016 15:30	75.898	65.6	0.2087	881.2	0	126.4	5.08	12.95	4.339
4069	4/10/2016 15:40	76.419	64.7	0.2078	816.2	0	109.5	3.38	9.57	4.351
4070	4/10/2016 15:50	75.81	64.6	0.2087	743.7	0	134.8	3.94	9.01	4.339
4071	4/10/2016 16:00	75.724	65.9	0.2092	326.2	0	99.7	2.82	10.69	4.345
4072	4/10/2016 16:10	75.463	62.5	0.2092	281.2	0	262.5	2.26	9.01	4.351
4073	4/10/2016 16:20	74.77	67	0.2092	411.2	0	124.9	3.38	10.13	4.339
4074	4/10/2016 16:30	74.597	62.4	0.2095	248.7	0	147.4	2.82	9.57	4.339
4075	4/10/2016 16:40	74.206	66.7	0.21	301.2	0	101.1	2.82	7.31	4.351
4076	4/10/2016 16:50	74.12	63.7	0.2095	238.7	0	126.4	3.94	7.9	4.339
4077	4/10/2016 17:00	73.342	66.3	0.2095	191.2	0	106.7	5.08	10.69	4.351
4078	4/10/2016 17:10	72.997	66.3	0.21	128.7	0	133.4	2.26	7.31	4.369
4079	4/10/2016 17:20	72.221	69.3	0.2109	101.2	0	144.6	3.94	11.27	4.339
4080	4/10/2016 17:30	72.351	64.6	0.2109	81.2	0	174.1	2.26	7.9	4.333
4081	4/10/2016 17:40	71.317	68.8	0.2109	48.7	0	241.5	1.7	9.57	4.333
4082	4/10/2016 17:50	70.887	65.7	0.2112	31.2	0	144.6	1.7	6.2	4.321
4083	4/10/2016 18:00	70.63	69.5	0.2112	18.7	0	150.2	2.26	7.31	4.321
4084	4/10/2016 18:10	70.502	64.9	0.2112	8.7	0	162.9	2.26	7.9	4.321
4085	4/10/2016 18:20	71.19	60.2	0.2117	1.2	0	172.7	3.38	16.33	4.321
4086	4/10/2016 18:30	70.974	59.6	0.2112	1.2	0	132	2.26	7.9	4.315
4087	4/10/2016 18:40	71.791	57.9	0.2117	1.2	0	144.6	3.38	9.01	4.315
4088	4/10/2016 18:50	70.372	59.5	0.2109	1.2	0	226	2.26	5.08	4.309
4089	4/10/2016 19:00	72.093	55	0.2112	1.2	0	147.4	3.94	12.95	4.303
4090	4/10/2016 19:10	72.093	53.6	0.2112	1.2	0	176.9	1.7	8.46	4.303
4091	4/10/2016 19:20	71.92	51.9	0.2117	1.2	0	171.3	1.7	5.64	4.303
4092	4/10/2016 19:30	72.394	49.7	0.2112	1.2	0	186.7	2.82	6.76	4.303
4093	4/10/2016 19:40	73.429	50.2	0.2112	1.2	0	134.8	2.82	7.31	4.297
4094	4/10/2016 19:50	69.901	52.8	0.2117	1.2	0	294.8	0	4.5	4.297
4095	4/10/2016 20:00	69.942	50	0.2117	1.2	0	206.4	0	2.82	4.297
4096	4/10/2016 20:10	72.178	45.8	0.2117	1.2	0	206.4	1.7	6.2	4.297
4097	4/10/2016 20:20	72.783	44.5	0.2112	1.2	0	200.8	1.7	6.76	4.297
4098	4/10/2016 20:30	69.901	53.3	0.2117	1.2	0	216.2	1.12	5.08	4.291
4099	4/10/2016 20:40	71.317	61	0.2117	1.2	0	192.3	0	3.94	4.291
4100	4/10/2016 20:50	67.798	74	0.2117	1.2	0	14	0.56	3.38	4.291
4101	4/10/2016 21:00	66.344	77.7	0.2117	1.2	0	144.6	0	2.26	4.291
4102	4/10/2016 21:10	66.472	81.5	0.2117	1.2	0	178.3	0.56	3.38	4.291
4103	4/10/2016 21:20	65.273	80.7	0.2117	1.2	0	185.3	0	1.7	4.291
4104	4/10/2016 21:30	65.829	82.4	0.2117	1.2	0	185.3	0	2.26	4.291
4105	4/10/2016 21:40	65.188	82.5	0.2117	1.2	0	185.3	0.56	2.82	4.291
4106	4/10/2016 21:50	64.204	85.3	0.2117	1.2	0	185.3	0	1.12	4.291
4107	4/10/2016 22:00	64.033	83.3	0.2122	1.2	0	185.3	0.56	2.26	4.291
4108	4/10/2016 22:10	63.561	85.1	0.2122	1.2	0	185.3	0.56	2.26	4.291
4109	4/10/2016 22:20	63.005	87.1	0.2122	1.2	0	212	0.56	2.82	4.291
4110	4/10/2016 22:30	63.433	88.4	0.2117	1.2	0	226	0.56	2.82	4.291
4111	4/10/2016 22:40	63.39	89.1	0.2122	1.2	0	223.2	0.56	2.26	4.291
4112	4/10/2016 22:50	63.262	90.4	0.2117	1.2	0	214.8	0.56	2.26	4.291
4113	4/10/2016 23:00	63.09	91.7	0.2117	1.2	0	214.8	0.56	2.82	4.291
4114	4/10/2016 23:10	63.304	91	0.2117	1.2	0	217.6	1.12	3.38	4.285
4115	4/10/2016 23:20	63.304	92.3	0.2117	1.2	0	209.2	1.12	3.38	4.285
4116	4/10/2016 23:30	63.347	92	0.2117	1.2	0	220.4	1.12	3.38	4.285
4117	4/10/2016 23:40	63.518	91.6	0.2117	1.2	0	217.6	1.12	3.38	4.285
4118	4/10/2016 23:50	63.005	92	0.2117	1.2	0	217.6	0	2.26	4.285
4119	4/11/2016 0:00	63.176	91	0.2117	1.2	0	216.2	0.56	2.26	4.285
4120	4/11/2016 0:10	63.39	90.7	0.2117	1.2	0	216.2	0.56	2.82	4.285
4121	4/11/2016 0:20	62.791	91.5	0.2117	1.2	0	216.2	0.56	1.7	4.285
4122	4/11/2016 0:30	62.875	90.6	0.2122	1.2	0	216.2	0.56	2.26	4.285
4123	4/11/2016 0:40	62.791	90.5	0.2122	1.2	0	216.2	0.56	2.26	4.285
4124	4/11/2016 0:50	62.533	91.1	0.2122	1.2	0	216.2	0	1.7	4.285
4125	4/11/2016 1:00	62.533	90.8	0.2122	1.2	0	217.6	1.12	2.26	4.285
4126	4/11/2016 1:10	62.105	91.4	0.2122	1.2	0	217.6	0.56	2.82	4.285
4127	4/11/2016 1:20	62.447	90.1	0.2122	1.2	0	217.6	0.56	2.26	4.285
4128	4/11/2016 1:30	63.304	88	0.2122	1.2	0	214.8	1.7	4.5	4.285
4129	4/11/2016 1:40	63.005	87.7	0.2122	1.2	0	209.2	1.12	4.5	4.279
4130	4/11/2016 1:50	62.577	88.1	0.2122	1.2	0	192.3	1.12	2.82	4.279
4131	4/11/2016 2:00	62.062	88.4	0.2126	1.2	0	234.5	0.56	3.38	4.279
4132	4/11/2016 2:10	62.019	88.3	0.2126	1.2	0	238.7	0.56	2.26	4.279
4133	4/11/2016 2:20	61.848	89	0.2126	1.2	0	214.8	1.12	2.82	4.279
4134	4/11/2016 2:30	61.72	89.3	0.2126	1.2	0	196.5	0.56	2.82	4.279
4135	4/11/2016 2:40	61.72	89.3	0.2126	1.2	0	199.4	1.12	3.38	4.273
4136	4/11/2016 2:50	61.848	88.7	0.2126	1.2	0	196.5	0.56	2.82	4.273
4137	4/11/2016 3:00	61.462	89.2	0.2126	1.2	0	196.5	0	1.7	4.279
4138	4/11/2016 3:10	62.105	88.7	0.2126	1.2	0	196.5	0.56	2.82	4.273
4139	4/11/2016 3:20	62.362	88.2	0.2126	1.2	0	198	0.56	2.82	4.273
4140	4/11/2016 3:30	62.148	87.1	0.2126	1.2	0	199.4	0.56	2.82	4.273
4141	4/11/2016 3:40	61.462	89.4	0.2126	1.2	0	185.3	0.56	3.38	4.273
4142	4/11/2016 3:50	61.633	89.3	0.2126	1.2	0	217.6	0.56	2.26	4.273
4143	4/11/2016 4:00	61.761	87	0.2126	1.2	0	195.1	0	2.26	4.273
4144	4/11/2016 4:10	61.72	86	0.2126	1.2	0	188.1	0.56	2.82	4.273
4145	4/11/2016 4:20	62.233	84.3	0.2131	1.2	0	179.7	0.56	2.82	4.273
4146	4/11/2016 4:30	61.761	84.5	0.2131	1.2	0	175.5	0	2.82	4.273
4147	4/11/2016 4:40	61.506	85.8	0.2131	1.2	0	178.3	0.56	2.26	4.273
4148	4/11/2016 4:50	60.775	88.3	0.2131	1.2	0	205	0	2.26	4.273
4149	4/11/2016 5:00	61.119	87.2	0.2131	1.2	0	203.6	0.56	2.26	4.273
4150	4/11/2016 5:10	60.775	86.9	0.2131	1.2	0	207.8	0.56	2.26	4.273
4151	4/11/2016 5:20	60.303	88.2	0.2131	1.2	0	196.5	1.12	2.82	4.273
4152	4/11/2016 5:30	60.26	88.5	0.2131	1.2	0	193.7	0.56	2.82	4.273
4153	4/11/2016 5:40	61.205	85.1	0.2131	6.2	0	207.8	1.7	5.64	4.273
4154	4/11/2016 5:50	60.39	85.7	0.2131	18.7	0	210.6	1.12	3.94	4.273
4155	4/11/2016 6:00	61.119	83.8	0.2131	36.2	0	209.2	1.12	3.38	4.273
4156	4/11/2016 6:10	61.677	81.9	0.2131	58.7	0	203.6	1.12	2.82	4.267
4157	4/11/2016 6:20	61.248	87.4	0.2126	81.2	0	203.6	0	1.7	4.273
4158	4/11/2016 6:30	61.547	87.5	0.2126	106.2	0	203.6	1.12	2.26	4.285
4159	4/11/2016 6:40	62.105	88.2	0.2126	133.7	0	203.6	0.56	2.26	4.291
4160	4/11/2016 6:50	62.49	89	0.2122	158.7	0	203.6	0	1.7	4.303
4161	4/11/2016 7:00	63.304	86.5	0.2122	188.7	0	203.6	0	1.12	4.327
4162	4/11/2016 7:10	64.161	86	0.2122	218.7	0	209.2	1.12	2.82	4.351
4163	4/11/2016 7:20	64.717	85.1	0.2117	323.7	0	212	0.56	1.7	4.393
4164	4/11/2016 7:30	66.258	82.6	0.2112	376.2	0	212	0	2.26	4.369
4165	4/11/2016 7:40	68.356	79.5	0.2109	431.2	0	212	0	0	4.363
4166	4/11/2016 7:50	68.4	70.7	0.2109	486.2	0	212	0	0.56	4.351
4167	4/11/2016 8:00	68.443	71.4	0.2104	548.7	0	212	0	1.12	4.345
4168	4/11/2016 8:10	69.3	69.9	0.21	603.7	0	212	0	1.12	4.339
4169	4/11/2016 8:20	68.828	68.2	0.2095	666.2	0	176.9	0	1.7	4.351
4170	4/11/2016 8:30	69.386	66.6	0.2092	713.7	0	87	0.56	2.82	4.345
4171	4/11/2016 8:40	71.06	65.3	0.2087	781.2	0	60.4	0	1.7	4.339
4172	4/11/2016 8:50	72.178	62.3	0.2087	841.2	0	60.4	0	2.82	4.363
4173	4/11/2016 9:00	71.748	64.4	0.2083	896.2	0	355.2	0	3.38	4.351
4174	4/11/2016 9:10	71.748	64.5	0.2083	941.2	0	353.8	0	2.26	4.339
4175	4/11/2016 9:20	71.661	65.1	0.2083	973.7	0	22.5	1.12	3.38	4.339
4176	4/11/2016 9:30	72.093	64.4	0.2083	1023.7	0	11.2	1.12	4.5	4.357
4177	4/11/2016 9:40	72.264	64.3	0.2078	1083.7	0	35.1	2.26	6.76	4.345
4178	4/11/2016 9:50	73.299	63.8	0.2073	1118.7	0	68.8	1.7	5.64	4.339
4179	4/11/2016 10:00	73.515	63.5	0.207	1158.7	0	53.3	2.26	6.2	4.375
4180	4/11/2016 10:10	74.12	63.3	0.2064	1116.2	0	5.6	1.7	6.2	4.357
4181	4/11/2016 10:20	72.394	66.5	0.2078	618.7	0	315.9	2.82	5.64	4.345
4182	4/11/2016 10:30	72.48	67.4	0.2073	1246.2	0	335.5	2.26	7.9	4.339
4183	4/11/2016 10:40	72.221	68.3	0.207	1293.7	0	14	1.7	6.76	4.351
4184	4/11/2016 10:50	74.034	66.9	0.2064	1258.7	0	329.9	2.26	7.31	4.339
4185	4/11/2016 11:00	72.307	69.7	0.2078	808.7	0	43.5	1.7	6.2	4.345
4186	4/11/2016 11:10	71.834	72.3	0.2078	618.7	0	261.1	1.7	6.2	4.363
4187	4/11/2016 11:20	71.877	72.6	0.2078	648.7	0	245.7	1.7	6.76	4.339
4188	4/11/2016 11:30	72.437	73.3	0.2078	471.2	0	112.3	1.12	4.5	4.345
4189	4/11/2016 11:40	71.62	74.2	0.2083	506.2	0	188.1	1.7	5.08	4.339
4190	4/11/2016 11:50	72.826	74.3	0.2073	516.2	0	248.5	1.12	5.64	4.363
4191	4/11/2016 12:00	71.661	77.3	0.2078	511.2	0	338.3	2.26	6.76	4.345
4192	4/11/2016 12:10	72.221	76.8	0.2078	473.7	0	161.5	2.26	7.9	4.339
4193	4/11/2016 12:20	71.62	79	0.2073	516.2	0	88.4	1.12	6.2	4.363
4194	4/11/2016 12:30	72.696	77.6	0.207	588.7	0	54.8	0.56	5.64	4.345
4195	4/11/2016 12:40	70.673	79	0.2073	483.7	0	342.6	2.26	10.13	4.339
4196	4/11/2016 12:50	71.274	80.7	0.207	1261.2	0	275.2	2.82	7.9	4.351
4197	4/11/2016 13:00	71.231	78.9	0.2073	408.7	0	122.1	2.26	12.39	4.339
4198	4/11/2016 13:10	69.942	81.2	0.2078	446.2	0	237.3	4.5	12.39	4.339
4199	4/11/2016 13:20	71.103	78.3	0.2078	1228.7	0	154.4	1.7	7.31	4.339
4200	4/11/2016 13:30	70.974	76.5	0.2078	406.2	0	251.3	5.08	14.65	4.339
4201	4/11/2016 13:40	70.286	77.8	0.2083	696.2	0	272.4	5.64	14.65	4.351
4202	4/11/2016 13:50	71.704	73.2	0.2078	268.7	0	186.7	2.26	9.01	4.339
4203	4/11/2016 14:00	70.716	75.2	0.2083	341.2	0	113.7	3.94	14.09	4.339
4204	4/11/2016 14:10	70.759	75.3	0.2083	206.2	0	112.3	3.38	9.01	4.345
4205	4/11/2016 14:20	69.901	80	0.2083	253.7	0	345.4	3.38	10.13	4.339
4206	4/11/2016 14:30	70.716	76.8	0.2078	326.2	0	314.5	2.26	6.76	4.351
4207	4/11/2016 14:40	70.459	78.9	0.2078	273.7	0	32.3	2.26	8.46	4.339
4208	4/11/2016 14:50	70.158	79.6	0.2078	206.2	0	44.9	1.7	4.5	4.339
4209	4/11/2016 15:00	69.901	80.3	0.2083	116.2	0	345.4	1.12	5.08	4.351
4210	4/11/2016 15:10	69.771	81.9	0.2083	133.7	0	355.2	1.12	6.2	4.339
4211	4/11/2016 15:20	69.213	82	0.2083	111.2	0	314.5	2.26	11.27	4.339
4212	4/11/2016 15:30	68.913	82.3	0.2087	93.7	0	296.2	3.94	9.01	4.339
4213	4/11/2016 15:40	69.17	81	0.2083	196.2	0	307.5	3.38	10.69	4.345
4214	4/11/2016 15:50	69.3	78.7	0.2083	118.7	0	304.7	1.7	6.76	4.345
4215	4/11/2016 16:00	69.6	76.7	0.2078	183.7	0	25.3	3.38	9.01	4.339
4216	4/11/2016 16:10	70.286	74.7	0.2078	256.2	0	12.6	1.12	3.38	4.345
4217	4/11/2016 16:20	70.459	73.8	0.2078	148.7	0	82.8	1.12	5.64	4.345
4218	4/11/2016 16:30	70.243	74	0.2083	143.7	0	205	1.12	6.2	4.339
4219	4/11/2016 16:40	69.471	78.8	0.2083	126.2	0	285	0.56	3.38	4.339
4220	4/11/2016 16:50	69.557	80.7	0.2078	178.7	0	8.4	0.56	2.26	4.351
4221	4/11/2016 17:00	69.129	82.8	0.2083	146.2	0	61.8	0.56	3.94	4.339
4222	4/11/2016 17:10	69.213	81	0.2083	106.2	0	87	0	2.82	4.339
4223	4/11/2016 17:20	69.343	78.9	0.2083	93.7	0	139	0	2.26	4.339
4224	4/11/2016 17:30	69.17	78.8	0.2087	76.2	0	235.9	0	1.7	4.333
4225	4/11/2016 17:40	69.085	78.4	0.2092	53.7	0	188.1	0.56	3.94	4.333
4226	4/11/2016 17:50	68.313	80.6	0.2092	36.2	0	123.5	0	3.38	4.321
4227	4/11/2016 18:00	68.056	81.1	0.2092	21.2	0	119.3	0.56	3.38	4.321
4228	4/11/2016 18:10	67.5	82.4	0.2092	8.7	0	196.5	0.56	5.64	4.333
4229	4/11/2016 18:20	65.829	85.6	0.2092	1.2	0	234.5	0	1.7	4.321
4230	4/11/2016 18:30	65.574	86	0.2092	1.2	0	234.5	0.56	2.82	4.321
4231	4/11/2016 18:40	66.087	85.5	0.2092	1.2	0	234.5	0	2.82	4.315
4232	4/11/2016 18:50	66.985	84.3	0.2092	1.2	0	227.4	0.56	5.08	4.315
4233	4/11/2016 19:00	65.359	87.2	0.2092	1.2	0	219	0	3.38	4.309
4234	4/11/2016 19:10	64.803	88	0.2092	1.2	0	216.2	0	1.12	4.303
4235	4/11/2016 19:20	64.803	88.2	0.2095	1.2	0	216.2	0	1.7	4.303
4236	4/11/2016 19:30	64.717	89.4	0.2092	1.2	0	216.2	0	2.26	4.321
4237	4/11/2016 19:40	64.033	91.1	0.2092	1.2	0	216.2	0.56	1.7	4.303
4238	4/11/2016 19:50	63.903	91.9	0.2095	1.2	0	216.2	0.56	3.94	4.303
4239	4/11/2016 20:00	64.033	91.5	0.2092	1.2	0	214.8	0.56	2.26	4.303
4240	4/11/2016 20:10	64.074	92.4	0.2092	1.2	0	214.8	0.56	2.26	4.327
4241	4/11/2016 20:20	63.732	92.6	0.2092	1.2	0	214.8	1.12	2.82	4.309
4242	4/11/2016 20:30	63.99	92.9	0.2095	1.2	0	216.2	1.12	2.82	4.297
4243	4/11/2016 20:40	64.074	93.1	0.2092	1.2	0	217.6	1.12	3.38	4.297
4244	4/11/2016 20:50	63.648	93.7	0.2092	1.2	0	217.6	0.56	2.26	4.291
4245	4/11/2016 21:00	63.176	93.1	0.2092	1.2	0	210.6	1.12	3.94	4.291
4246	4/11/2016 21:10	63.903	91	0.2092	1.2	0	234.5	1.7	5.08	4.333
4247	4/11/2016 21:20	63.648	91.6	0.2092	1.2	0	223.2	1.12	5.08	4.291
4248	4/11/2016 21:30	63.604	91.6	0.2095	1.2	0	216.2	1.12	3.38	4.291
4249	4/11/2016 21:40	63.39	92.2	0.2095	1.2	0	214.8	0.56	2.82	4.291
4250	4/11/2016 21:50	63.219	92.7	0.2095	1.2	0	213.4	0	0.56	4.291
4251	4/11/2016 22:00	63.433	92.6	0.2095	1.2	0	214.8	0	3.38	4.315
4252	4/11/2016 22:10	63.518	91.8	0.2095	1.2	0	223.2	0.56	2.26	4.303
4253	4/11/2016 22:20	63.09	92	0.2095	1.2	0	228.8	0	2.82	4.291
4254	4/11/2016 22:30	63.048	92.3	0.2095	1.2	0	230.2	0	1.12	4.321
4255	4/11/2016 22:40	63.304	92.1	0.2095	1.2	0	230.2	0	1.12	4.321
4256	4/11/2016 22:50	63.048	92.3	0.2095	1.2	0	230.2	0	1.7	4.315
4257	4/11/2016 23:00	63.005	92.3	0.21	1.2	0	230.2	0	1.7	4.291
4258	4/11/2016 23:10	62.661	92.3	0.2095	1.2	0	230.2	0	1.7	4.285
4259	4/11/2016 23:20	62.148	92.9	0.21	1.2	0	230.2	1.12	2.26	4.309
4260	4/11/2016 23:30	62.577	92.3	0.2095	1.2	0	216.2	1.12	4.5	4.309
4261	4/11/2016 23:40	62.661	93.1	0.2095	1.2	0	216.2	0.56	3.94	4.315
4262	4/11/2016 23:50	62.62	93.4	0.2095	1.2	0	213.4	0	1.7	4.285
4263	4/12/2016 0:00	64.161	91.5	0.2095	1.2	0	219	0.56	3.38	4.285
4264	4/12/2016 0:10	64.033	91.9	0.2092	1.2	0	220.4	0	1.7	4.321
4265	4/12/2016 0:20	64.375	92	0.2095	1.2	0	220.4	0	0.56	4.285
4266	4/12/2016 0:30	64.717	90.8	0.2095	1.2	0	220.4	0	0.56	4.285
4267	4/12/2016 0:40	64.546	92.3	0.2095	1.2	0	220.4	0	0	4.285
4268	4/12/2016 0:50	64.546	92.5	0.2095	1.2	0	220.4	0	0	4.285
4269	4/12/2016 1:00	64.76	91.6	0.2092	1.2	0	220.4	0	0.56	4.285
4270	4/12/2016 1:10	64.717	91.3	0.2095	1.2	0	220.4	0	0.56	4.291
4271	4/12/2016 1:20	64.632	91.8	0.2092	1.2	0	220.4	0	2.26	4.279
4272	4/12/2016 1:30	64.503	92	0.2092	1.2	0	220.4	0	0	4.279
4273	4/12/2016 1:40	64.503	92.5	0.2095	1.2	0	220.4	0	0	4.303
4274	4/12/2016 1:50	64.803	92.1	0.2095	1.2	0	220.4	0	0.56	4.279
4275	4/12/2016 2:00	64.888	92.2	0.2092	1.2	0	220.4	0	1.12	4.279
4276	4/12/2016 2:10	65.102	92.5	0.2095	1.2	0	221.8	0	2.26	4.279
4277	4/12/2016 2:20	65.017	92.9	0.2092	1.2	0	221.8	0	0	4.279
4278	4/12/2016 2:30	65.059	92.7	0.2092	1.2	0	221.8	0	1.12	4.279
4279	4/12/2016 2:40	65.273	92	0.2095	1.2	0	223.2	0	1.7	4.273
4280	4/12/2016 2:50	65.23	92	0.2095	1.2	0	228.8	0	2.26	4.273
4281	4/12/2016 3:00	65.23	91.3	0.2095	1.2	0	228.8	0	0	4.273
4282	4/12/2016 3:10	64.632	91.9	0.2095	1.2	0	228.8	0	0	4.273
4283	4/12/2016 3:20	64.375	92.1	0.2095	1.2	0	228.8	0	0.56	4.273
4284	4/12/2016 3:30	64.033	91.7	0.2095	1.2	0	228.8	0	1.12	4.273
4285	4/12/2016 3:40	63.133	92.8	0.21	1.2	0	228.8	0	1.7	4.273
4286	4/12/2016 3:50	62.834	92.8	0.21	1.2	0	228.8	0	1.12	4.273
4287	4/12/2016 4:00	63.304	91.4	0.21	1.2	0	227.4	0.56	3.94	4.273
4288	4/12/2016 4:10	62.019	94	0.21	1.2	0	224.6	1.12	2.82	4.273
4289	4/12/2016 4:20	62.577	92.3	0.2104	1.2	0	220.4	0.56	2.82	4.273
4290	4/12/2016 4:30	62.791	91.4	0.2104	1.2	0	206.4	0.56	2.26	4.273
4291	4/12/2016 4:40	62.362	91.5	0.2104	1.2	0	195.1	1.12	2.82	4.273
4292	4/12/2016 4:50	62.362	90.9	0.2104	1.2	0	190.9	0	2.26	4.273
4293	4/12/2016 5:00	62.019	91.8	0.2104	1.2	0	181.1	0	1.7	4.273
4294	4/12/2016 5:10	61.848	92.4	0.2104	1.2	0	179.7	0	2.26	4.273
4295	4/12/2016 5:20	62.019	92.4	0.2104	1.2	0	179.7	0	2.26	4.273
4296	4/12/2016 5:30	61.848	93	0.2104	1.2	0	181.1	0	1.7	4.273
4297	4/12/2016 5:40	61.419	94.4	0.2104	6.2	0	189.5	0	2.26	4.273
4298	4/12/2016 5:50	62.233	92.9	0.21	11.2	0	190.9	0	1.7	4.273
4299	4/12/2016 6:00	62.962	92.7	0.21	21.2	0	193.7	0	1.12	4.273
4300	4/12/2016 6:10	63.39	91.7	0.21	41.2	0	193.7	0	2.26	4.273
4301	4/12/2016 6:20	63.475	91	0.21	61.2	0	193.7	0	0.56	4.273
4302	4/12/2016 6:30	63.518	90.8	0.21	96.2	0	193.7	0	0.56	4.273
4303	4/12/2016 6:40	63.689	89.8	0.21	128.7	0	193.7	0	0.56	4.291
4304	4/12/2016 6:50	63.903	89.4	0.21	153.7	0	193.7	0	1.12	4.303
4305	4/12/2016 7:00	64.117	88.1	0.21	186.2	0	193.7	0	1.7	4.321
4306	4/12/2016 7:10	64.674	88	0.2095	218.7	0	192.3	0	0.56	4.351
4307	4/12/2016 7:20	65.615	86.9	0.2092	278.7	0	192.3	0	0	4.381
4308	4/12/2016 7:30	67.329	85.2	0.2087	321.2	0	192.3	0	0	4.363
4309	4/12/2016 7:40	68.4	81.4	0.2087	378.7	0	192.3	0	0	4.357
4310	4/12/2016 7:50	70.416	78.5	0.2087	443.7	0	192.3	0	0	4.345
4311	4/12/2016 8:00	71.447	73.7	0.2078	481.2	0	192.3	0	0	4.339
4312	4/12/2016 8:10	70.803	74.7	0.2083	413.7	0	174.1	0	1.7	4.351
4313	4/12/2016 8:20	70.716	71	0.2083	453.7	0	148.8	0	1.12	4.339
4314	4/12/2016 8:30	69.3	75	0.2083	408.7	0	137.6	0	2.26	4.351
4315	4/12/2016 8:40	68.999	76.9	0.2083	431.2	0	70.2	0	2.26	4.345
4316	4/12/2016 8:50	70.072	77.5	0.2078	491.2	0	70.2	0	2.26	4.339
4317	4/12/2016 9:00	70.201	76.5	0.2078	418.7	0	70.2	0	2.26	4.339
4318	4/12/2016 9:10	69.685	76.4	0.2078	331.2	0	70.2	0	1.12	4.345
4319	4/12/2016 9:20	70.846	75.6	0.2073	491.2	0	70.2	0	0.56	4.339
4320	4/12/2016 9:30	71.62	73.4	0.207	566.2	0	70.2	0.56	2.82	4.345
4321	4/12/2016 9:40	71.533	74.7	0.2061	886.2	0	29.5	1.12	3.38	4.339
4322	4/12/2016 9:50	71.577	73.5	0.2056	1041.2	0	4.2	1.12	4.5	4.363
4323	4/12/2016 10:00	72.394	72.1	0.2056	906.2	0	14	1.12	5.08	4.351
4324	4/12/2016 10:10	71.103	73.3	0.2064	638.7	0	19.7	1.7	4.5	4.345
4325	4/12/2016 10:20	72.221	72.1	0.2061	658.7	0	57.6	1.12	3.94	4.339
4326	4/12/2016 10:30	72.869	71.6	0.2064	558.7	0	61.8	0.56	3.38	4.351
