"Plot Title: 10364435"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Temperature)","RH, % (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Relative Humdity)","Water Content, m³/m³ (LGR S/N: 10364435, SEN S/N: 10346476, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681)","Wind Direction, ø (LGR S/N: 10364435, SEN S/N: 10349732, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364435, SEN S/N: 10349862, LBL: Photosysnthesis)","Rain, in (LGR S/N: 10364435, SEN S/N: 10364406, LBL: Rainfall)","Batt, V (LGR S/N: 10364435)"
11166,01/27/16 06:52:46 PM,28.839,99.600,0.3118,0.00,0.00,219.0,1.2,0.000,4.170
11167,01/27/16 07:02:46 PM,28.839,99.600,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11168,01/27/16 07:12:46 PM,28.632,99.700,0.3118,0.00,0.00,219.0,1.2,0.000,4.170
11169,01/27/16 07:22:46 PM,28.684,99.800,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11170,01/27/16 07:32:46 PM,28.632,99.800,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11171,01/27/16 07:42:46 PM,28.476,99.900,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11172,01/27/16 07:52:46 PM,28.425,99.900,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11173,01/27/16 08:02:46 PM,28.373,99.800,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11174,01/27/16 08:12:46 PM,28.425,99.800,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11175,01/27/16 08:22:46 PM,28.528,99.800,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11176,01/27/16 08:32:46 PM,28.735,99.800,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11177,01/27/16 08:42:46 PM,28.528,99.700,0.3121,0.00,0.00,219.0,1.2,0.000,4.170
11178,01/27/16 08:52:46 PM,28.476,99.800,0.3121,0.00,0.00,219.0,8.7,0.000,4.170
11179,01/27/16 09:02:46 PM,28.787,99.700,0.3121,0.00,0.00,219.0,16.2,0.000,4.170
11180,01/27/16 09:12:46 PM,28.942,99.600,0.3121,0.00,0.00,219.0,28.7,0.000,4.170
11181,01/27/16 09:22:46 PM,29.097,99.600,0.3118,0.00,0.00,219.0,43.7,0.000,4.170
11182,01/27/16 09:32:46 PM,29.149,99.500,0.3121,0.00,0.00,219.0,56.2,0.000,4.170
11183,01/27/16 09:42:46 PM,29.304,99.500,0.3118,0.00,0.00,220.4,58.7,0.000,4.170
11184,01/27/16 09:52:46 PM,29.611,99.400,0.3118,0.00,0.00,220.4,78.7,0.000,4.182
11185,01/27/16 10:02:46 PM,30.326,99.200,0.3110,0.00,0.00,220.4,93.7,0.000,4.170
11186,01/27/16 10:12:46 PM,31.339,99.000,0.3102,0.00,0.00,220.4,98.7,0.000,4.170
11187,01/27/16 10:22:46 PM,30.682,98.500,0.3110,0.00,0.00,220.4,71.2,0.000,4.170
11188,01/27/16 10:32:46 PM,30.682,98.500,0.3113,0.00,0.00,220.4,91.2,0.000,4.200
11189,01/27/16 10:42:46 PM,30.529,98.500,0.3125,0.00,0.00,220.4,111.2,0.000,4.170
11190,01/27/16 10:52:46 PM,30.834,98.100,0.3128,0.00,0.56,220.4,113.7,0.000,4.170
11191,01/27/16 11:02:46 PM,31.138,97.500,0.3133,0.00,0.56,220.4,113.7,0.000,4.170
11192,01/27/16 11:12:46 PM,31.289,96.600,0.3136,0.00,0.56,151.6,108.7,0.000,4.170
11193,01/27/16 11:22:46 PM,30.783,96.300,0.3144,0.00,1.12,193.7,136.2,0.000,4.170
11194,01/27/16 11:32:46 PM,31.138,96.200,0.3148,0.00,1.12,200.8,226.2,0.000,4.170
11195,01/27/16 11:42:46 PM,31.942,95.600,0.3160,0.00,0.00,200.8,443.7,0.000,4.170
11196,01/27/16 11:52:46 PM,32.293,95.100,0.3163,0.00,0.56,200.8,456.2,0.000,4.170
11197,01/28/16 12:02:46 AM,33.089,94.200,0.3175,0.00,0.56,200.8,591.2,0.000,4.170
11198,01/28/16 12:12:46 AM,33.089,94.200,0.3195,0.00,1.12,220.4,531.2,0.000,4.170
11199,01/28/16 12:22:46 AM,33.732,93.600,0.3223,0.00,0.00,198.0,566.2,0.000,4.170
11200,01/28/16 12:32:46 AM,33.287,92.200,0.3244,0.00,1.12,198.0,481.2,0.039,4.170
11201,01/28/16 12:42:46 AM,32.940,92.600,0.3277,0.00,1.70,198.0,501.2,0.024,4.170
11202,01/28/16 12:52:46 AM,33.584,92.900,0.3277,0.00,2.26,205.0,501.2,0.008,4.170
11203,01/28/16 01:02:46 AM,33.485,92.200,0.3274,0.00,3.38,209.2,483.7,0.000,4.170
11204,01/28/16 01:12:46 AM,33.336,93.200,0.3261,0.56,3.94,228.8,396.2,0.000,4.170
11205,01/28/16 01:22:46 AM,33.435,93.300,0.3244,0.00,2.26,224.6,371.2,0.000,4.170
11206,01/28/16 01:32:46 AM,33.681,94.300,0.3235,0.00,2.26,227.4,303.7,0.000,4.170
11207,01/28/16 01:42:46 AM,33.780,93.500,0.3228,0.00,3.38,221.8,318.7,0.000,4.170
11208,01/28/16 01:52:46 AM,34.272,92.400,0.3223,0.00,1.12,119.3,401.2,0.000,4.170
11209,01/28/16 02:02:46 AM,34.858,91.200,0.3219,0.00,1.70,140.4,373.7,0.000,4.170
11210,01/28/16 02:12:46 AM,34.223,91.300,0.3219,0.00,2.26,74.4,441.2,0.000,4.170
11211,01/28/16 02:22:46 AM,34.565,89.500,0.3216,1.12,3.94,60.4,458.7,0.000,4.170
11212,01/28/16 02:32:46 AM,35.152,88.000,0.3211,1.12,5.64,73.0,428.7,0.000,4.170
11213,01/28/16 02:42:46 AM,36.313,88.600,0.3211,0.00,2.26,87.0,478.7,0.000,4.170
11214,01/28/16 02:52:46 AM,35.346,89.400,0.3211,0.00,2.26,176.9,383.7,0.000,4.170
11215,01/28/16 03:02:46 AM,35.152,90.700,0.3207,0.00,2.26,199.4,408.7,0.000,4.170
11216,01/28/16 03:12:46 AM,34.713,89.700,0.3207,0.56,3.94,206.4,336.2,0.000,4.170
11217,01/28/16 03:22:46 AM,34.713,89.900,0.3204,0.56,3.38,189.5,286.2,0.000,4.188
11218,01/28/16 03:32:46 AM,34.957,88.000,0.3199,0.56,5.08,198.0,328.7,0.000,4.170
11219,01/28/16 03:42:46 AM,35.006,87.500,0.3204,0.00,2.82,189.5,366.2,0.000,4.170
11220,01/28/16 03:52:46 AM,35.879,86.200,0.3199,0.56,3.94,221.8,381.2,0.000,4.170
11221,01/28/16 04:02:46 AM,36.505,84.700,0.3199,0.00,2.82,247.1,356.2,0.000,4.170
11222,01/28/16 04:12:46 AM,36.313,85.000,0.3199,0.00,3.94,202.2,333.7,0.000,4.170
11223,01/28/16 04:22:46 AM,36.361,84.500,0.3195,0.00,3.38,19.7,366.2,0.000,4.170
11224,01/28/16 04:32:46 AM,36.410,86.100,0.3195,0.56,3.94,35.1,293.7,0.000,4.170
11225,01/28/16 04:42:46 AM,36.266,85.900,0.3195,0.56,4.50,46.3,298.7,0.000,4.194
11226,01/28/16 04:52:46 AM,36.169,82.400,0.3195,1.12,3.94,40.7,341.2,0.000,4.170
11227,01/28/16 05:02:46 AM,36.795,81.600,0.3195,0.00,2.82,57.6,238.7,0.000,4.170
11228,01/28/16 05:12:46 AM,36.169,85.300,0.3192,0.56,3.94,217.6,233.7,0.000,4.170
11229,01/28/16 05:22:46 AM,35.006,86.000,0.3192,1.12,4.50,205.0,178.7,0.000,4.170
11230,01/28/16 05:32:46 AM,34.664,87.000,0.3192,1.70,4.50,183.9,168.7,0.000,4.170
11231,01/28/16 05:42:46 AM,34.272,87.500,0.3192,0.56,3.94,198.0,128.7,0.000,4.170
11232,01/28/16 05:52:46 AM,33.732,88.000,0.3187,0.56,3.38,175.5,103.7,0.000,4.170
11233,01/28/16 06:02:46 AM,33.485,88.800,0.3187,0.56,3.94,198.0,108.7,0.000,4.170
11234,01/28/16 06:12:46 AM,33.237,88.900,0.3183,1.12,3.94,192.3,103.7,0.000,4.170
11235,01/28/16 06:22:46 AM,33.237,89.500,0.3183,0.56,4.50,192.3,73.7,0.000,4.170
11236,01/28/16 06:32:46 AM,33.039,90.500,0.3183,0.00,2.82,188.1,58.7,0.000,4.170
11237,01/28/16 06:42:46 AM,32.491,91.000,0.3178,0.00,4.50,174.1,58.7,0.000,4.170
11238,01/28/16 06:52:46 AM,32.193,91.500,0.3183,0.00,2.26,172.7,51.2,0.000,4.170
11239,01/28/16 07:02:46 AM,32.193,91.900,0.3183,0.00,1.70,123.5,16.2,0.000,4.170
11240,01/28/16 07:12:46 AM,31.642,92.600,0.3183,0.56,4.50,186.7,11.2,0.000,4.170
11241,01/28/16 07:22:46 AM,31.642,93.100,0.3187,0.00,0.00,205.0,6.2,0.000,4.170
11242,01/28/16 07:32:46 AM,31.440,93.600,0.3187,0.00,0.00,205.0,1.2,0.000,4.170
11243,01/28/16 07:42:46 AM,31.138,93.500,0.3187,0.00,1.70,205.0,1.2,0.000,4.170
11244,01/28/16 07:52:46 AM,30.987,94.000,0.3192,0.00,1.12,205.0,1.2,0.000,4.170
11245,01/28/16 08:02:46 AM,30.834,94.300,0.3187,0.00,2.26,186.7,1.2,0.000,4.170
11246,01/28/16 08:12:46 AM,30.783,94.800,0.3187,0.00,0.00,183.9,1.2,0.000,4.170
11247,01/28/16 08:22:46 AM,30.376,95.500,0.3187,0.00,1.70,214.8,1.2,0.000,4.170
11248,01/28/16 08:32:46 AM,30.326,96.200,0.3187,0.00,1.12,227.4,1.2,0.000,4.170
11249,01/28/16 08:42:46 AM,30.376,96.400,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11250,01/28/16 08:52:46 AM,30.529,96.800,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11251,01/28/16 09:02:46 AM,30.580,96.900,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11252,01/28/16 09:12:46 AM,30.682,97.100,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11253,01/28/16 09:22:46 AM,30.733,96.900,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11254,01/28/16 09:32:46 AM,30.783,96.900,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11255,01/28/16 09:42:46 AM,30.632,97.000,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11256,01/28/16 09:52:46 AM,30.580,97.000,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11257,01/28/16 10:02:46 AM,30.733,97.200,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11258,01/28/16 10:12:46 AM,30.834,97.400,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11259,01/28/16 10:22:46 AM,30.632,97.400,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11260,01/28/16 10:32:46 AM,30.580,97.500,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11261,01/28/16 10:42:46 AM,30.529,97.700,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11262,01/28/16 10:52:46 AM,30.529,97.900,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11263,01/28/16 11:02:46 AM,30.529,98.000,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11264,01/28/16 11:12:46 AM,30.376,98.100,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11265,01/28/16 11:22:46 AM,30.429,98.300,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11266,01/28/16 11:32:46 AM,30.376,98.300,0.3171,0.00,0.00,227.4,1.2,0.000,4.170
11267,01/28/16 11:42:46 AM,30.376,98.500,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11268,01/28/16 11:52:46 AM,30.429,98.600,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11269,01/28/16 12:02:46 PM,30.479,98.700,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11270,01/28/16 12:12:46 PM,30.479,98.900,0.3171,0.00,0.00,227.4,1.2,0.000,4.170
11271,01/28/16 12:22:46 PM,30.479,98.900,0.3171,0.00,0.00,227.4,1.2,0.000,4.170
11272,01/28/16 12:32:46 PM,30.479,98.900,0.3171,0.00,0.00,227.4,1.2,0.000,4.170
11273,01/28/16 12:42:46 PM,30.429,98.900,0.3171,0.00,0.00,227.4,1.2,0.000,4.170
11274,01/28/16 12:52:46 PM,30.326,98.900,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11275,01/28/16 01:02:46 PM,30.429,99.100,0.3171,0.00,0.00,227.4,1.2,0.000,4.176
11276,01/28/16 01:12:46 PM,30.376,99.100,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11277,01/28/16 01:22:46 PM,30.276,99.200,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11278,01/28/16 01:32:46 PM,30.326,99.200,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11279,01/28/16 01:42:46 PM,30.225,99.200,0.3175,0.00,0.00,227.4,1.2,0.000,4.200
11280,01/28/16 01:52:46 PM,30.225,99.300,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11281,01/28/16 02:02:46 PM,30.173,99.400,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11282,01/28/16 02:12:46 PM,30.123,99.400,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11283,01/28/16 02:22:46 PM,30.123,99.400,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11284,01/28/16 02:32:46 PM,30.173,99.500,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11285,01/28/16 02:42:46 PM,30.173,99.600,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11286,01/28/16 02:52:46 PM,30.123,99.600,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11287,01/28/16 03:02:46 PM,30.072,99.700,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11288,01/28/16 03:12:46 PM,30.225,99.600,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11289,01/28/16 03:22:46 PM,30.173,99.800,0.3175,0.00,0.00,227.4,1.2,0.000,4.170
11290,01/28/16 03:32:46 PM,30.173,99.800,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11291,01/28/16 03:42:46 PM,30.173,99.800,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11292,01/28/16 03:52:46 PM,30.225,99.800,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11293,01/28/16 04:02:46 PM,30.072,99.900,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11294,01/28/16 04:12:46 PM,30.020,100.000,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11295,01/28/16 04:22:46 PM,29.970,100.000,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11296,01/28/16 04:32:46 PM,30.072,100.000,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11297,01/28/16 04:42:46 PM,29.764,100.000,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11298,01/28/16 04:52:46 PM,29.559,100.000,0.3183,0.00,0.00,227.4,1.2,0.000,4.170
11299,01/28/16 05:02:46 PM,29.662,100.000,0.3178,0.00,0.00,227.4,1.2,0.000,4.170
11300,01/28/16 05:12:46 PM,29.559,100.000,0.3178,0.00,0.56,198.0,1.2,0.000,4.170
11301,01/28/16 05:22:46 PM,29.559,100.000,0.3175,0.00,1.70,74.4,1.2,0.000,4.170
11302,01/28/16 05:32:46 PM,29.406,100.000,0.3178,0.00,0.00,68.8,1.2,0.000,4.170
11303,01/28/16 05:42:46 PM,29.354,100.000,0.3178,0.00,0.00,68.8,1.2,0.000,4.170
11304,01/28/16 05:52:46 PM,29.611,100.000,0.3178,0.00,0.00,68.8,1.2,0.000,4.170
11305,01/28/16 06:02:46 PM,29.662,100.000,0.3175,0.00,0.00,68.8,1.2,0.000,4.170
11306,01/28/16 06:12:46 PM,29.817,100.000,0.3175,0.00,0.00,68.8,1.2,0.000,4.170
11307,01/28/16 06:22:46 PM,29.714,100.000,0.3175,0.00,0.00,68.8,1.2,0.000,4.170
11308,01/28/16 06:32:46 PM,29.611,100.000,0.3175,0.00,0.00,68.8,1.2,0.000,4.170
11309,01/28/16 06:42:46 PM,29.764,100.000,0.3175,0.00,0.00,68.8,1.2,0.000,4.170
11310,01/28/16 06:52:46 PM,29.611,100.000,0.3178,0.00,0.00,68.8,1.2,0.000,4.170
11311,01/28/16 07:02:46 PM,29.559,100.000,0.3175,0.00,0.00,68.8,1.2,0.000,4.170
11312,01/28/16 07:12:46 PM,29.714,100.000,0.3175,0.00,0.00,67.4,1.2,0.000,4.170
11313,01/28/16 07:22:46 PM,29.817,100.000,0.3175,0.00,0.00,66.0,1.2,0.000,4.170
11314,01/28/16 07:32:46 PM,29.817,99.800,0.3175,0.00,0.00,66.0,1.2,0.000,4.170
11315,01/28/16 07:42:46 PM,29.817,99.100,0.3175,0.00,0.00,66.0,1.2,0.000,4.170
11316,01/28/16 07:52:46 PM,29.764,98.400,0.3178,0.00,1.12,60.4,1.2,0.000,4.170
11317,01/28/16 08:02:46 PM,29.867,97.900,0.3175,0.00,1.12,56.2,1.2,0.000,4.170
11318,01/28/16 08:12:46 PM,29.714,97.900,0.3175,0.00,0.00,56.2,1.2,0.000,4.170
11319,01/28/16 08:22:46 PM,29.304,98.200,0.3175,0.00,0.56,46.3,1.2,0.000,4.170
11320,01/28/16 08:32:46 PM,28.891,98.500,0.3175,0.00,0.00,28.1,1.2,0.000,4.170
11321,01/28/16 08:42:46 PM,28.684,99.000,0.3171,0.00,0.56,28.1,3.7,0.000,4.170
11322,01/28/16 08:52:46 PM,28.373,98.900,0.3175,0.00,0.00,28.1,11.2,0.000,4.170
11323,01/28/16 09:02:46 PM,27.851,98.700,0.3171,0.00,0.00,28.1,18.7,0.000,4.170
11324,01/28/16 09:12:46 PM,28.112,98.100,0.3171,0.00,0.00,28.1,26.2,0.000,4.170
11325,01/28/16 09:22:46 PM,28.528,97.600,0.3171,0.00,2.26,30.9,31.2,0.000,4.170
11326,01/28/16 09:32:46 PM,29.406,97.500,0.3171,0.56,3.38,63.2,88.7,0.000,4.170
11327,01/28/16 09:42:46 PM,30.529,96.400,0.3168,0.00,2.26,64.6,226.2,0.000,4.170
11328,01/28/16 09:52:46 PM,31.541,93.500,0.3168,0.00,2.82,61.8,316.2,0.000,4.170
11329,01/28/16 10:02:46 PM,32.392,92.700,0.3160,0.00,1.12,61.8,208.7,0.008,4.170
11330,01/28/16 10:12:46 PM,32.592,92.300,0.3160,0.00,0.00,61.8,378.7,0.000,4.170
11331,01/28/16 10:22:46 PM,31.993,94.800,0.3160,0.00,0.00,61.8,323.7,0.000,4.170
11332,01/28/16 10:32:46 PM,34.761,88.900,0.3163,0.00,0.56,61.8,251.2,0.000,4.170
11333,01/28/16 10:42:46 PM,37.416,85.400,0.3160,0.00,0.00,61.8,708.7,0.031,4.170
11334,01/28/16 10:52:46 PM,36.169,85.500,0.3207,0.00,2.26,54.8,798.7,0.000,4.170
11335,01/28/16 11:02:46 PM,35.685,89.400,0.3256,0.00,2.26,292.0,901.2,0.000,4.170
11336,01/28/16 11:12:46 PM,33.681,87.200,0.3265,0.56,2.82,335.5,236.2,0.000,4.170
11337,01/28/16 11:22:46 PM,35.346,87.300,0.3252,0.00,1.12,9.8,948.7,0.000,4.170
11338,01/28/16 11:32:46 PM,36.361,86.500,0.3244,0.00,1.70,46.3,1003.7,0.000,4.170
11339,01/28/16 11:42:46 PM,34.419,85.900,0.3235,0.00,1.70,102.5,1006.2,0.000,4.170
11340,01/28/16 11:52:46 PM,36.891,81.000,0.3231,0.00,1.70,106.7,1068.7,0.000,4.170
11341,01/29/16 12:02:46 AM,38.557,79.100,0.3228,0.56,3.38,73.0,1151.2,0.000,4.170
11342,01/29/16 12:12:46 AM,38.226,78.600,0.3223,0.00,2.82,196.5,1173.7,0.000,4.170
11343,01/29/16 12:22:46 AM,38.273,76.800,0.3223,0.00,2.82,193.7,1318.7,0.000,4.170
11344,01/29/16 12:32:46 AM,37.702,77.600,0.3219,0.00,4.50,240.1,1043.7,0.000,4.170
11345,01/29/16 12:42:46 AM,39.970,75.100,0.3219,0.56,3.38,216.2,1436.2,0.000,4.170
11346,01/29/16 12:52:46 AM,37.798,73.900,0.3219,0.56,3.38,182.5,453.7,0.008,4.170
11347,01/29/16 01:02:46 AM,38.795,75.400,0.3216,0.00,1.12,237.3,498.7,0.000,4.170
11348,01/29/16 01:12:46 AM,41.090,71.600,0.3216,0.56,3.94,256.9,806.2,0.000,4.170
11349,01/29/16 01:22:46 AM,39.454,73.900,0.3216,0.56,5.64,196.5,633.7,0.000,4.170
11350,01/29/16 01:32:46 AM,39.454,73.500,0.3211,0.00,2.26,328.5,763.7,0.000,4.170
11351,01/29/16 01:42:46 AM,39.596,72.900,0.3211,0.56,2.82,227.4,733.7,0.000,4.170
11352,01/29/16 01:52:46 AM,39.031,77.700,0.3207,0.56,2.82,202.2,498.7,0.000,4.170
11353,01/29/16 02:02:46 AM,38.606,76.700,0.3204,0.56,2.26,227.4,491.2,0.000,4.170
11354,01/29/16 02:12:46 AM,39.124,78.200,0.3204,0.56,2.82,205.0,536.2,0.000,4.170
11355,01/29/16 02:22:46 AM,38.653,77.200,0.3204,0.56,3.38,199.4,506.2,0.000,4.170
11356,01/29/16 02:32:46 AM,39.549,76.400,0.3204,0.00,1.70,213.4,546.2,0.000,4.170
11357,01/29/16 02:42:46 AM,40.811,72.900,0.3204,0.56,4.50,172.7,623.7,0.000,4.170
11358,01/29/16 02:52:46 AM,39.407,71.300,0.3199,1.12,3.94,137.6,556.2,0.000,4.170
11359,01/29/16 03:02:46 AM,40.017,75.300,0.3199,0.00,2.26,171.3,566.2,0.000,4.200
11360,01/29/16 03:12:46 AM,39.924,69.900,0.3199,0.56,4.50,220.4,511.2,0.000,4.170
11361,01/29/16 03:22:46 AM,39.267,69.100,0.3195,1.12,6.20,224.6,471.2,0.000,4.170
11362,01/29/16 03:32:46 AM,39.313,70.900,0.3195,0.56,4.50,193.7,451.2,0.000,4.170
11363,01/29/16 03:42:46 AM,38.937,72.700,0.3195,1.12,3.94,207.8,371.2,0.000,4.170
11364,01/29/16 03:52:46 AM,39.220,72.000,0.3192,0.56,4.50,224.6,366.2,0.000,4.170
11365,01/29/16 04:02:46 AM,38.937,72.800,0.3192,1.12,3.94,217.6,336.2,0.000,4.170
11366,01/29/16 04:12:46 AM,39.407,73.500,0.3192,1.12,5.64,244.3,381.2,0.000,4.170
11367,01/29/16 04:22:46 AM,39.173,73.200,0.3192,0.56,3.38,228.8,333.7,0.000,4.170
11368,01/29/16 04:32:46 AM,38.748,73.500,0.3187,0.56,3.94,214.8,303.7,0.000,4.170
11369,01/29/16 04:42:46 AM,38.557,73.100,0.3187,0.56,2.82,231.6,238.7,0.000,4.170
11370,01/29/16 04:52:46 AM,38.273,73.400,0.3183,0.56,2.82,224.6,216.2,0.000,4.170
11371,01/29/16 05:02:46 AM,38.131,72.700,0.3183,0.00,2.82,213.4,181.2,0.000,4.170
11372,01/29/16 05:12:46 AM,38.179,74.300,0.3178,0.00,2.26,237.3,148.7,0.000,4.170
11373,01/29/16 05:22:46 AM,37.702,76.400,0.3178,0.00,2.26,227.4,126.2,0.000,4.170
11374,01/29/16 05:32:46 AM,37.035,74.800,0.3183,0.56,3.94,230.2,103.7,0.000,4.170
11375,01/29/16 05:42:46 AM,37.130,75.300,0.3178,0.00,1.70,261.1,86.2,0.000,4.170
11376,01/29/16 05:52:46 AM,37.179,77.300,0.3175,0.00,1.12,332.7,68.7,0.000,4.182
11377,01/29/16 06:02:46 AM,37.225,78.000,0.3175,0.00,0.00,355.2,68.7,0.000,4.170
11378,01/29/16 06:12:46 AM,36.986,77.300,0.3175,0.00,1.12,355.2,61.2,0.000,4.170
11379,01/29/16 06:22:46 AM,36.698,79.500,0.3175,0.00,1.12,348.2,56.2,0.000,4.170
11380,01/29/16 06:32:46 AM,36.651,79.500,0.3175,0.00,0.56,346.8,51.2,0.000,4.170
11381,01/29/16 06:42:46 AM,36.217,80.200,0.3175,0.00,0.00,346.8,43.7,0.000,4.170
11382,01/29/16 06:52:46 AM,36.169,80.900,0.3175,0.00,1.12,345.4,28.7,0.000,4.170
11383,01/29/16 07:02:46 AM,36.217,81.700,0.3175,0.56,3.38,37.9,18.7,0.000,4.170
11384,01/29/16 07:12:46 AM,36.169,82.600,0.3171,0.00,1.70,47.7,11.2,0.000,4.170
11385,01/29/16 07:22:46 AM,35.733,83.100,0.3171,0.00,0.00,47.7,3.7,0.000,4.170
11386,01/29/16 07:32:46 AM,35.443,84.300,0.3171,0.00,0.00,47.7,1.2,0.000,4.170
11387,01/29/16 07:42:46 AM,35.395,85.400,0.3171,0.00,0.00,47.7,1.2,0.000,4.170
11388,01/29/16 07:52:46 AM,35.346,85.200,0.3171,0.00,1.70,47.7,1.2,0.000,4.170
11389,01/29/16 08:02:46 AM,35.055,85.200,0.3171,0.00,2.26,47.7,1.2,0.000,4.170
11390,01/29/16 08:12:46 AM,34.664,87.500,0.3171,0.00,0.00,47.7,1.2,0.000,4.170
11391,01/29/16 08:22:46 AM,35.055,87.600,0.3168,0.00,1.70,47.7,1.2,0.000,4.170
11392,01/29/16 08:32:46 AM,35.006,86.700,0.3168,0.00,1.70,47.7,1.2,0.000,4.170
11393,01/29/16 08:42:46 AM,34.957,86.500,0.3168,0.00,1.12,47.7,1.2,0.000,4.170
11394,01/29/16 08:52:46 AM,34.907,87.400,0.3168,0.00,1.70,47.7,1.2,0.000,4.170
11395,01/29/16 09:02:46 AM,34.664,87.500,0.3168,0.00,0.00,47.7,1.2,0.000,4.170
11396,01/29/16 09:12:46 AM,34.174,89.100,0.3163,0.00,0.00,47.7,1.2,0.000,4.170
11397,01/29/16 09:22:46 AM,34.075,89.900,0.3168,0.00,0.00,47.7,1.2,0.000,4.200
11398,01/29/16 09:32:46 AM,34.027,90.700,0.3168,0.00,0.00,47.7,1.2,0.000,4.170
11399,01/29/16 09:42:46 AM,34.174,91.300,0.3163,0.00,0.00,47.7,1.2,0.000,4.170
11400,01/29/16 09:52:46 AM,34.320,91.700,0.3163,0.00,0.00,47.7,1.2,0.000,4.170
11401,01/29/16 10:02:46 AM,34.075,92.400,0.3163,0.00,0.00,47.7,1.2,0.000,4.170
11402,01/29/16 10:12:46 AM,34.174,92.000,0.3163,0.00,2.82,47.7,1.2,0.000,4.170
11403,01/29/16 10:22:46 AM,34.272,91.400,0.3163,0.00,2.26,47.7,1.2,0.000,4.170
11404,01/29/16 10:32:46 AM,34.371,90.800,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11405,01/29/16 10:42:46 AM,33.879,91.800,0.3163,0.00,0.00,47.7,1.2,0.000,4.182
11406,01/29/16 10:52:46 AM,33.732,92.800,0.3163,0.00,0.00,47.7,1.2,0.000,4.170
11407,01/29/16 11:02:46 AM,33.831,93.000,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11408,01/29/16 11:12:46 AM,34.223,92.300,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11409,01/29/16 11:22:46 AM,33.732,93.200,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11410,01/29/16 11:32:46 AM,33.534,93.700,0.3163,0.00,0.00,47.7,1.2,0.000,4.170
11411,01/29/16 11:42:46 AM,33.435,94.400,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
11412,01/29/16 11:52:46 AM,33.237,95.000,0.3160,0.00,0.00,47.7,1.2,0.000,4.170
