EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
503734538.0,2015-01-02 19:20:07,9.304059188,0.4,0.147625934,-0.908384957,-2.078285726,35.0434568,19.02567,93.97429544,Rest,0.0471378941996,0.102406407855,-0.776117570953,0.028648405129,1.16129741329,0.0372532199419
503734542.0,2015-01-02 19:40:07,8.280048795,0.9,0.153455293,-0.938017728,-2.078024823,67.6405314,18.8052722,94.02655856,Rest,-0.0671973774195,0.095806377857,-0.799583609856,0.0326627024004,1.20116406664,0.027581239094
503734550.0,2015-01-02 20:20:06,10.1002611,0.11,0.164000296,-1.02465036,-1.966743782,32.007476,18.9770523,94.2751665,Rest,-0.189567019477,0.121610357598,-0.802331884682,0.0355136501637,1.40158957046,0.0356160667756
503734552.0,2015-01-02 20:30:06,10.09800557,0.36,0.166763758,-1.043139712,-1.952233407,35.0648931,18.9470896,94.32121718,Rest,-0.240245356086,0.107670071581,-0.810999520674,0.0424072779941,1.44309457943,0.0331446915491
503734568.0,2015-01-02 21:50:07,9.950268389,0.53,0.188610203,-1.19782114,-1.804711593,32.3022045,18.8766718,94.7199002,Rest,0.487174182809,0.130554771168,-0.786687858747,0.0381375046111,1.13508372341,0.0312212359484
503734570.0,2015-01-02 22:00:07,9.564572845,0.8,0.191419763,-1.215568202,-1.797672878,41.4547565,18.8090051,94.76369065,Rest,0.442058102657,0.114224975498,-0.760262139262,0.0370527413238,1.00219487891,0.0295414852454
503734572.0,2015-01-02 22:10:10,10.12168863,0.68,0.194143852,-1.235798923,-1.770962681,34.2412422,18.8369753,94.81824729,Rest,-0.334185687362,0.11425172373,-0.679927952027,0.0308094425151,0.734596794779,0.0441028056523
503734574.0,2015-01-02 22:20:17,11.88212941,0.68,0.197184481,-1.250695305,-1.793371125,67.9391508,18.618898,94.85038655,Rest,-0.187712933991,0.124246786168,-0.626653701545,0.0370044625433,0.551283005173,0.0508721462117
503734608.0,2015-01-03 05:10:07,12.23624754,0.12,0.039605711,-0.616795378,-1.190684501,58.346284,18.9001764,93.92374482,Rest,0.233164471266,0.136290347688,-0.679082329004,0.0420431785199,0.704924354158,0.045039974836
503734610.0,2015-01-03 05:20:08,10.53445053,0.19,0.033588023,-0.589494674,-1.178932777,61.0342682,18.8960777,93.88059083,Rest,0.692359643228,0.10758667311,-0.597268301477,0.0429106818535,0.460081209153,0.042967109836
503734614.0,2015-01-03 05:40:07,22.15268298,0.19,0.021809178,-0.537333592,-1.14892195,55.3335189,18.9570551,93.78011735,Rest,-0.231592957153,0.145465318479,-0.784996612934,0.108855696095,1.03186731953,0.0959429405268
503734616.0,2015-01-03 05:50:08,24.79390803,0.34,0.015299248,-0.505166359,-1.151903482,77.6596175,18.8390326,93.7772019,Restless,1.26465402982,0.309703199406,0.576667860932,0.0898887230686,-0.926877840506,0.0801999241822
503734656.0,2015-01-03 09:10:07,16.89617148,0.13,0.073928594,-0.75628501,-1.196687965,38.4314368,18.9773647,93.83489224,Rest,-1.53007082565,0.142227143472,-0.701702744883,0.0455597797325,0.876587614931,0.0809891727094
503734658.0,2015-01-03 09:20:07,9.300675893,0.4,0.077223054,-0.769629139,-1.202073793,42.2250673,18.9454466,93.84318261,Rest,-0.625895137115,0.111435524998,-0.796201117762,0.0374844522837,1.3349631087,0.0311447210102
503734660.0,2015-01-03 09:30:07,8.890169524,0.44,0.080559702,-0.783682691,-1.205931952,41.2835449,18.9446742,93.84995902,Rest,-0.797089030296,0.0992777706075,-0.775906165197,0.0347728731827,1.92440705184,0.030307802203
503734662.0,2015-01-03 09:40:07,10.01793427,0.25,0.0838998,-0.79768574,-1.209813551,40.1978801,18.9444996,93.85696173,Rest,-1.45528937772,0.114625543578,-0.725168783786,0.0430847834972,2.10462616973,0.0328070355813
503910819.0,2015-01-03 11:10:06,27.03026553,0.04,0.113829703,-0.922970072,-1.247917922,38.246327,18.890107,93.92366662,Restless,1.01249840376,0.240986737781,0.508595207538,0.127188105192,-0.891198095955,0.089903195071
503910831.0,2015-01-03 12:10:08,16.7292623,0.34,0.131534779,-1.011287474,-1.243888394,44.5320038,18.7981887,94.09033069,Rest,-0.60055596881,0.265208406312,-0.77886584578,0.0498482937809,1.79879978786,0.0504216590862
503910833.0,2015-01-03 12:20:07,40.17887475,0.05,0.132887671,-1.023790005,-1.206344468,37.534872,18.8312247,94.19858142,Rest,0.4884102398,0.680652265172,-0.821569808702,0.211642292776,1.16238965036,0.0968229478283
503910835.0,2015-01-03 12:30:07,10.93029596,0.33,0.134243669,-1.036361729,-1.169206555,34.8265483,18.8334791,94.30309236,Rest,0.0360133812853,0.116287936854,-0.77167805008,0.0450522480709,0.964148620691,0.0316057503676
503910837.0,2015-01-03 12:40:06,9.911924388,0.12,0.135673353,-1.048021487,-1.13354752,48.7174829,18.7311531,94.39156396,Rest,0.872205935343,0.120525064327,-0.612066704389,0.0406317243089,0.467180750161,0.0294229018184
503910839.0,2015-01-03 12:50:08,10.06755592,0.45,0.137103004,-1.05948483,-1.098042158,65.9214355,18.6065236,94.47467465,Rest,0.336375229971,0.117132297919,-0.678448111736,0.0436049675399,0.712752053217,0.0318100701753
503910841.0,2015-01-03 13:00:09,10.38220229,0.71,0.138858764,-1.06512051,-1.069978397,176.5344365,17.9250968,94.45610561,Rest,0.114503000181,0.13110218527,-0.723688943495,0.041725734096,0.777376080338,0.0282366698855
503910853.0,2015-01-03 14:00:06,9.319847894,0.93,0.146649376,-1.147459069,-0.837235427,41.3887811,18.6685178,95.21554076,Rest,0.984069092981,0.107074217136,-0.794298465959,0.0354355399443,1.32713540964,0.0310536146542
503910859.0,2015-01-03 14:30:07,8.620633749,0.4,0.150737998,-1.185209232,-0.726175727,36.6044956,18.6523258,95.52896245,Rest,0.378401167647,0.0922002408942,-0.799160798344,0.0372548290006,1.25541184151,0.0312260119068
503910869.0,2015-01-03 15:20:08,25.00705557,0.4,0.157696294,-1.241777902,-0.546218049,80.2692981,18.3209827,95.95911053,Rest,0.589766913019,0.366246418692,-0.778865845826,0.0692427274868,1.84157907342,0.0820398586334
503910873.0,2015-01-03 15:40:08,12.44939508,0.7,0.160310978,-1.271953081,-0.467975423,36.7069419,18.5472135,96.24312073,Rest,0.768995176638,0.144147777015,-0.791761596888,0.04857734434,1.22464716381,0.054304861266
503910879.0,2015-01-03 16:10:06,9.589383669,0.3,0.164453468,-1.308656732,-0.357829923,40.9091875,18.4827345,96.54216525,Rest,0.244288984181,0.0854557098437,-0.805291565312,0.0427353481919,1.32003586863,0.0386159831553
503910883.0,2015-01-03 16:30:07,9.545400844,0.33,0.16718634,-1.334779384,-0.282953736,32.2867425,18.5043717,96.76572754,Rest,0.497062638733,0.0979531297595,-0.816918881838,0.0378404492466,1.37464772254,0.0334075986086
503910891.0,2015-01-03 17:10:06,8.912724819,0.28,0.172712641,-1.383309184,-0.136088596,40.06019,18.4043666,97.15756511,Rest,0.639827221133,0.0894733664919,-0.818398722129,0.0357544574438,1.60438158796,0.0319016131284
503910893.0,2015-01-03 17:20:07,9.661560613,0.15,0.174077459,-1.396697473,-0.098329181,34.0195673,18.4241584,97.27451656,Rest,0.857991279952,0.111354946671,-0.790281756597,0.0386999586898,1.40231772852,0.0299514473999
503910895.0,2015-01-03 17:30:07,10.61452183,0.44,0.175532564,-1.405988203,-0.064168129,55.6372927,18.2922978,97.32635145,Rest,0.890128761705,0.11671415362,-0.786687858747,0.0399685491048,1.34679567705,0.0374824617751
503910905.0,2015-01-03 18:20:06,12.60502661,0.25,0.184256198,-1.471492388,0.041000562,37.8549655,18.3690711,97.56699947,Rest,0.698539928181,0.148074262173,-0.788379104841,0.058884757637,1.25632203908,0.0353170730188
503910913.0,2015-01-03 19:00:06,8.779648579,0.47,0.193350469,-1.521395095,0.026464137,35.987913,18.4089413,97.34586218,Rest,0.7350036094,0.0948125005709,-0.792395814156,0.035595983643,1.30456251003,0.0307878278623
503910915.0,2015-01-03 19:10:06,8.832653522,0.28,0.195620012,-1.532783274,0.022018623,41.8605548,18.3806023,97.27665601,Rest,0.8128751998,0.093645083978,-0.782248337874,0.0339403365562,1.25304532784,0.0292574367438
503910917.0,2015-01-03 19:20:06,9.935607448,0.44,0.197898458,-1.545042536,0.018212602,43.0933495,18.3803875,97.21846584,Rest,0.870969878352,0.100825813485,-0.780979903338,0.0384264491308,1.26542401473,0.0338020465687
