EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
557984118,2015-02-18 14:30:14,2.593858925,0.12,-0.383063435,2.112850952,0.91405128,22.014761,5.7404353,96.63185043,Restless,1.28936291046,0.0215654906768,-0.0972418670611,0.00693014123502,-0.221898719704,0.00815702593484
557984120,2015-02-18 14:40:17,1.751418657,0.13,-0.373767106,2.052800797,0.918888382,43.888737,5.5378444,96.6926144,Rest,0.984761222411,0.0101342510353,-0.190528710238,0.00551365555095,-0.115993314222,0.00773817820889
557984122,2015-02-18 14:50:17,1.898028074,0.4,-0.370774531,2.030383165,0.918376279,36.392818,5.5915656,96.74443384,Rest,1.06955140207,0.0133943033239,-0.147448327799,0.00549459359052,-0.165959962297,0.00834197244271
557984124,2015-02-18 15:00:14,1.687136066,0.21,-0.362203277,1.974052822,0.923791554,59.551755,5.3967035,96.80858092,Rest,1.08803646493,0.0110709270256,-0.156355925672,0.00600768468245,-0.154015743633,0.00834197244271
557984126,2015-02-18 15:10:14,1.413089232,0.36,-0.356068311,1.932297394,0.926854101,65.8687,5.3045704,96.86920345,Rest,-1.20531687769,0.0109018953128,-0.22421562583,0.00431849791008,-0.0280042367344,0.00670663121282
557984128,2015-02-18 15:20:16,1.477371823,0.13,-0.3551727,1.923818365,0.921502573,25.405492,5.4906833,96.90874219,Rest,-1.44843563926,0.00872114593344,-0.290293806414,0.00473566497668,0.0818825749689,0.00600849471548
557984130,2015-02-18 15:30:14,1.459327586,0.15,-0.349342631,1.884306705,0.923451878,29.772568,5.423897,96.96714744,Rest,-1.11007861902,0.00983504862318,-0.3466546075,0.00466872641549,0.137622262065,0.00675373719096
557984132,2015-02-18 15:40:14,1.634131123,0.22,-0.344584333,1.851850748,0.923075083,21.044263,5.423443,97.02044536,Rest,-1.22219454378,0.0100059642048,-0.187937409039,0.00431849791008,-0.0704062129895,0.00688449493704
557984134,2015-02-18 15:50:14,1.913816781,0.12,-0.338721966,1.812111264,0.925352729,26.326065,5.3536447,97.07740326,Rest,-1.31180691375,0.0126502738585,-0.237981913451,0.0052629576154,0.00364794272359,0.0080715585543
557984136,2015-02-18 16:00:25,1.498799353,0.07,-0.334622396,1.784833949,0.921807133,1.741705,5.4255447,97.12163725,Rest,-1.38896195874,0.0114720730703,-0.232151485753,0.00429718689854,0.00623585676733,0.00559879720089
557984138,2015-02-18 16:10:14,1.439027821,0.08,-0.328793926,1.745528803,0.924186397,12.340586,5.3564739,97.17573456,Rest,-1.40463407726,0.00937265324598,-0.257416672447,0.00600768468245,0.0390824580917,0.00509868773472
557984140,2015-02-18 16:20:14,7.601134415,0.08,-0.322687327,1.703836225,0.927209587,18.589098,5.2635213,97.23825999,Rest,0.0134917237059,0.0590800317586,-0.165101567219,0.0263127944569,-0.186464204336,0.0299261677572
557984142,2015-02-18 16:30:14,1.583381709,1.43,-0.317595558,1.670033601,0.925045596,0.0,5.2753928,97.2897808,Restless,1.30865167171,0.0114791089943,-0.00768001935818,0.00517247022403,-0.316656187767,0.00608712612617
557984144,2015-02-18 16:40:14,1.845023131,0.1,-0.311204294,1.625468046,0.931791664,23.778811,5.1254806,97.35549859,Restless,0.195931257182,0.010775254719,0.0140221281865,0.00453477709888,-0.39071034348,0.0087929606527
557984146,2015-02-18 16:50:14,13.70685277,0.16,-0.305907969,1.590389572,0.931177959,18.407143,5.1192438,97.40382845,Restless,-0.174171849275,0.131813885894,0.370326043099,0.0247448913169,-0.716986583302,0.0612554582895
557984148,2015-02-18 17:00:14,1.741268774,0.05,-0.300380624,1.553293337,0.931705767,15.361574,5.0850679,97.45745082,Rest,-0.305174686089,0.0102923612217,-0.12169727213,0.00513174147823,-0.236828993033,0.00864066055311
