"Plot Title: 10364438"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Temperature)","RH, % (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364438, SEN S/N: 10346477)","Wind Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Gust)","Wind Direction, ø (LGR S/N: 10364438, SEN S/N: 10349731, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364438, SEN S/N: 10349863, LBL: Photosynthesis Active Radiatio)","Rain, in (LGR S/N: 10364438, SEN S/N: 10364396, LBL: Rianfall)","Batt, V (LGR S/N: 10364438)"
8281,09/10/15 10:15:30 PM,66.729,94.000,0.2208,0.00,0.00,213.4,1.2,0.000,4.098
8282,09/10/15 10:25:30 PM,66.772,94.700,0.2169,0.00,0.00,213.4,1.2,0.000,4.074
8283,09/10/15 10:35:30 PM,66.814,94.500,0.2143,0.00,0.00,213.4,1.2,0.000,4.074
8284,09/10/15 10:45:30 PM,66.772,93.900,0.2122,0.00,0.00,213.4,1.2,0.000,4.074
8285,09/10/15 10:55:30 PM,66.814,93.400,0.2109,0.00,0.00,213.4,1.2,0.000,4.074
8286,09/10/15 11:05:30 PM,67.114,93.000,0.2100,0.00,0.00,213.4,1.2,0.000,4.074
8287,09/10/15 11:15:30 PM,67.028,93.400,0.2095,0.00,0.00,213.4,1.2,0.000,4.074
8288,09/10/15 11:25:30 PM,66.686,93.800,0.2087,0.00,0.00,213.4,1.2,0.000,4.074
8289,09/10/15 11:35:30 PM,66.643,94.600,0.2083,0.00,0.00,213.4,1.2,0.000,4.074
8290,09/10/15 11:45:30 PM,66.600,94.200,0.2078,0.00,0.00,213.4,1.2,0.000,4.074
8291,09/10/15 11:55:30 PM,66.429,94.100,0.2073,0.00,0.00,213.4,1.2,0.000,4.074
8292,09/11/15 12:05:30 AM,66.429,93.900,0.2070,0.00,0.00,213.4,1.2,0.000,4.074
8293,09/11/15 12:15:30 AM,66.344,94.100,0.2070,0.00,0.00,213.4,1.2,0.000,4.074
8294,09/11/15 12:25:30 AM,66.600,93.500,0.2064,0.00,0.00,213.4,1.2,0.000,4.074
8295,09/11/15 12:35:30 AM,66.729,93.000,0.2061,0.00,0.00,213.4,1.2,0.000,4.074
8296,09/11/15 12:45:30 AM,66.643,93.300,0.2056,0.00,0.00,213.4,1.2,0.000,4.074
8297,09/11/15 12:55:30 AM,66.643,93.400,0.2056,0.00,0.00,213.4,1.2,0.000,4.074
8298,09/11/15 01:05:30 AM,66.814,92.800,0.2047,0.00,0.00,213.4,1.2,0.000,4.074
8299,09/11/15 01:15:30 AM,67.028,92.600,0.2052,0.00,0.00,213.4,1.2,0.000,4.074
8300,09/11/15 01:25:30 AM,67.114,92.900,0.2047,0.00,0.00,213.4,1.2,0.000,4.074
8301,09/11/15 01:35:30 AM,66.857,94.000,0.2043,0.00,0.00,213.4,1.2,0.000,4.074
8302,09/11/15 01:45:30 AM,66.943,93.600,0.2038,0.00,0.00,213.4,1.2,0.000,4.074
8303,09/11/15 01:55:30 AM,66.985,93.400,0.2038,0.00,0.00,213.4,1.2,0.000,4.074
8304,09/11/15 02:05:30 AM,66.643,93.500,0.2038,0.00,0.00,213.4,1.2,0.000,4.074
8305,09/11/15 02:15:30 AM,66.385,93.400,0.2035,0.00,0.00,213.4,1.2,0.000,4.074
8306,09/11/15 02:25:30 AM,66.301,94.300,0.2029,0.00,0.00,213.4,1.2,0.000,4.074
8307,09/11/15 02:35:30 AM,66.600,94.200,0.2029,0.00,0.00,213.4,1.2,0.000,4.074
8308,09/11/15 02:45:30 AM,66.301,93.400,0.2029,0.00,0.00,213.4,1.2,0.000,4.074
8309,09/11/15 02:55:30 AM,65.959,93.600,0.2026,0.00,0.00,213.4,1.2,0.000,4.074
8310,09/11/15 03:05:30 AM,65.745,93.700,0.2017,0.00,0.00,213.4,1.2,0.000,4.074
8311,09/11/15 03:15:30 AM,66.043,93.900,0.2020,0.00,0.00,213.4,1.2,0.000,4.074
8312,09/11/15 03:25:30 AM,66.214,93.300,0.2020,0.00,0.00,213.4,1.2,0.000,4.074
8313,09/11/15 03:35:30 AM,66.472,92.000,0.2017,0.00,0.00,213.4,1.2,0.000,4.074
8314,09/11/15 03:45:30 AM,65.872,93.000,0.2008,0.00,1.12,213.4,1.2,0.000,4.074
8315,09/11/15 03:55:30 AM,65.872,95.200,0.2003,0.00,2.26,214.8,1.2,0.000,4.074
8316,09/11/15 04:05:30 AM,66.214,94.800,0.2003,0.00,2.26,242.9,1.2,0.000,4.074
8317,09/11/15 04:15:30 AM,66.043,94.600,0.2003,0.00,0.00,245.7,1.2,0.000,4.074
8318,09/11/15 04:25:30 AM,65.574,95.000,0.2003,0.00,0.00,245.7,1.2,0.000,4.074
8319,09/11/15 04:35:30 AM,65.658,95.200,0.1999,0.00,0.00,245.7,1.2,0.000,4.074
8320,09/11/15 04:45:30 AM,65.145,96.400,0.1990,0.00,0.00,244.3,1.2,0.000,4.074
8321,09/11/15 04:55:30 AM,65.059,97.200,0.1994,0.00,1.12,116.5,1.2,0.000,4.074
8322,09/11/15 05:05:30 AM,64.974,97.300,0.1985,0.00,1.12,101.1,1.2,0.000,4.074
8323,09/11/15 05:15:30 AM,64.760,97.800,0.1985,0.56,1.70,91.3,1.2,0.000,4.074
8324,09/11/15 05:25:30 AM,64.459,98.000,0.1981,0.00,0.00,89.9,1.2,0.000,4.074
8325,09/11/15 05:35:30 AM,64.375,97.700,0.1981,0.00,0.00,89.9,1.2,0.000,4.074
8326,09/11/15 05:45:30 AM,64.845,97.200,0.1985,0.00,0.00,92.7,6.2,0.000,4.074
8327,09/11/15 05:55:30 AM,65.102,96.200,0.1985,0.00,0.00,150.2,18.7,0.000,4.074
8328,09/11/15 06:05:30 AM,65.017,95.900,0.1981,0.00,0.00,150.2,36.2,0.000,4.074
8329,09/11/15 06:15:30 AM,65.102,96.100,0.1981,0.00,0.00,150.2,61.2,0.000,4.074
8330,09/11/15 06:25:30 AM,65.530,95.800,0.1981,0.00,0.00,150.2,86.2,0.000,4.074
8331,09/11/15 06:35:30 AM,65.530,95.400,0.1981,0.00,0.00,150.2,103.7,0.000,4.074
8332,09/11/15 06:45:30 AM,65.017,97.100,0.1976,0.00,0.00,148.8,116.2,0.000,4.074
8333,09/11/15 06:55:30 AM,65.316,97.500,0.1976,0.00,0.00,148.8,143.7,0.000,4.074
8334,09/11/15 07:05:30 AM,65.701,97.200,0.1976,0.00,0.00,148.8,158.7,0.000,4.074
8335,09/11/15 07:15:30 AM,65.959,97.200,0.1976,0.00,0.00,148.8,161.2,0.000,4.074
8336,09/11/15 07:25:30 AM,66.000,96.600,0.1976,0.00,0.00,148.8,153.7,0.000,4.074
8337,09/11/15 07:35:30 AM,65.829,97.100,0.1976,0.00,0.00,148.8,143.7,0.000,4.074
8338,09/11/15 07:45:30 AM,66.258,97.300,0.1976,0.00,0.00,148.8,126.2,0.000,4.074
8339,09/11/15 07:55:30 AM,66.385,97.100,0.1976,0.00,0.00,148.8,111.2,0.000,4.074
8340,09/11/15 08:05:30 AM,66.173,96.900,0.1972,0.00,0.00,148.8,103.7,0.000,4.074
8341,09/11/15 08:15:30 AM,66.087,97.600,0.1972,0.00,0.00,148.8,103.7,0.000,4.074
8342,09/11/15 08:25:30 AM,66.258,96.900,0.1976,0.00,0.00,148.8,116.2,0.000,4.074
8343,09/11/15 08:35:30 AM,66.087,96.400,0.1972,0.00,0.00,198.0,143.7,0.000,4.074
8344,09/11/15 08:45:30 AM,66.429,96.700,0.1972,0.00,0.00,263.9,171.2,0.000,4.074
8345,09/11/15 08:55:30 AM,66.729,96.400,0.1972,0.00,0.56,263.9,203.7,0.000,4.074
8346,09/11/15 09:05:30 AM,67.329,96.400,0.1967,0.00,0.00,231.6,238.7,0.000,4.074
8347,09/11/15 09:15:30 AM,67.372,96.100,0.1967,0.00,0.00,154.4,276.2,0.000,4.074
8348,09/11/15 09:25:30 AM,66.900,95.800,0.1967,0.00,0.00,136.2,323.7,0.000,4.074
8349,09/11/15 09:35:30 AM,67.028,95.800,0.1963,0.00,0.56,96.9,373.7,0.000,4.092
8350,09/11/15 09:45:30 AM,67.671,95.300,0.1958,0.00,0.00,96.9,418.7,0.000,4.074
8351,09/11/15 09:55:30 AM,68.785,94.200,0.1958,0.00,0.00,96.9,456.2,0.000,4.074
8352,09/11/15 10:05:30 AM,69.170,92.400,0.1954,0.00,0.56,96.9,488.7,0.000,4.074
8353,09/11/15 10:15:30 AM,68.698,93.200,0.1958,0.00,1.12,80.0,506.2,0.000,4.074
8354,09/11/15 10:25:30 AM,68.871,93.800,0.1958,0.00,1.12,33.7,493.7,0.000,4.074
8355,09/11/15 10:35:30 AM,69.685,94.500,0.1958,0.00,2.82,262.5,551.2,0.008,4.074
8356,09/11/15 10:45:30 AM,70.243,92.900,0.1954,0.56,3.38,294.8,628.7,0.000,4.074
8357,09/11/15 10:55:30 AM,70.502,92.600,0.1948,0.00,2.26,321.5,656.2,0.000,4.074
8358,09/11/15 11:05:30 AM,70.974,93.500,0.1948,0.00,1.70,8.4,618.7,0.000,4.074
8359,09/11/15 11:15:30 AM,72.050,91.900,0.1948,0.00,2.26,8.4,676.2,0.000,4.074
8360,09/11/15 11:25:30 AM,71.447,89.500,0.1945,0.00,2.26,355.2,738.7,0.000,4.074
8361,09/11/15 11:35:30 AM,72.050,88.200,0.1939,0.00,2.82,325.7,806.2,0.000,4.074
8362,09/11/15 11:45:30 AM,71.404,87.800,0.1939,0.56,2.26,334.1,821.2,0.000,4.074
8363,09/11/15 11:55:30 AM,72.178,86.700,0.1935,0.56,2.82,307.5,863.7,0.000,4.074
8364,09/11/15 12:05:30 PM,72.696,86.000,0.1926,0.56,3.38,321.5,1003.7,0.000,4.074
8365,09/11/15 12:15:30 PM,73.774,85.300,0.1913,0.56,2.26,344.0,1216.2,0.000,4.074
8366,09/11/15 12:25:30 PM,73.774,84.000,0.1908,0.56,3.38,335.5,1126.2,0.000,4.074
8367,09/11/15 12:35:30 PM,72.696,83.900,0.1917,0.56,3.94,321.5,898.7,0.000,4.074
8368,09/11/15 12:45:30 PM,72.264,84.100,0.1926,0.00,2.26,342.6,681.2,0.000,4.092
8369,09/11/15 12:55:30 PM,72.783,84.800,0.1923,0.00,3.38,283.6,671.2,0.000,4.074
8370,09/11/15 01:05:30 PM,72.912,84.100,0.1926,0.00,1.70,273.8,628.7,0.000,4.074
8371,09/11/15 01:15:30 PM,70.887,85.100,0.1932,0.56,3.38,279.4,573.7,0.000,4.074
8372,09/11/15 01:25:30 PM,70.930,86.400,0.1932,0.00,2.82,289.2,488.7,0.000,4.074
8373,09/11/15 01:35:30 PM,71.231,86.100,0.1932,0.00,1.70,310.3,468.7,0.000,4.074
8374,09/11/15 01:45:30 PM,71.060,85.800,0.1935,0.00,2.26,332.7,421.2,0.000,4.074
8375,09/11/15 01:55:30 PM,70.974,86.000,0.1935,0.00,2.26,280.8,413.7,0.000,4.074
8376,09/11/15 02:05:30 PM,70.587,86.900,0.1939,0.00,2.26,278.0,336.2,0.000,4.074
8377,09/11/15 02:15:30 PM,70.329,87.800,0.1939,0.00,1.70,258.3,296.2,0.000,4.074
8378,09/11/15 02:25:30 PM,70.587,87.000,0.1935,0.00,1.12,276.6,363.7,0.000,4.074
8379,09/11/15 02:35:30 PM,70.329,86.200,0.1939,0.00,2.26,278.0,343.7,0.000,4.074
8380,09/11/15 02:45:30 PM,70.630,87.000,0.1939,0.00,1.12,268.1,311.2,0.000,4.074
8381,09/11/15 02:55:30 PM,70.329,87.000,0.1939,0.00,1.12,247.1,353.7,0.000,4.074
8382,09/11/15 03:05:30 PM,70.416,87.900,0.1935,0.00,1.70,265.3,351.2,0.000,4.074
8383,09/11/15 03:15:30 PM,69.858,87.700,0.1935,0.00,2.26,244.3,333.7,0.000,4.092
8384,09/11/15 03:25:30 PM,69.858,87.600,0.1935,0.00,0.00,278.0,316.2,0.000,4.074
8385,09/11/15 03:35:30 PM,70.072,88.800,0.1935,0.00,0.00,278.0,301.2,0.000,4.074
8386,09/11/15 03:45:30 PM,70.243,88.600,0.1935,0.00,0.00,278.0,291.2,0.000,4.074
8387,09/11/15 03:55:30 PM,70.029,88.300,0.1935,0.00,0.00,278.0,296.2,0.000,4.074
8388,09/11/15 04:05:30 PM,70.587,88.600,0.1935,0.00,0.00,278.0,301.2,0.000,4.074
8389,09/11/15 04:15:30 PM,70.115,88.300,0.1935,0.00,1.70,242.9,278.7,0.000,4.074
8390,09/11/15 04:25:30 PM,69.901,88.800,0.1935,0.00,0.00,238.7,243.7,0.000,4.074
8391,09/11/15 04:35:30 PM,69.600,89.200,0.1939,0.00,0.00,238.7,211.2,0.000,4.074
8392,09/11/15 04:45:30 PM,69.514,90.600,0.1935,0.00,0.00,238.7,198.7,0.000,4.074
8393,09/11/15 04:55:30 PM,69.343,89.600,0.1939,0.00,0.00,238.7,183.7,0.000,4.074
8394,09/11/15 05:05:30 PM,68.657,91.100,0.1939,0.00,0.00,238.7,158.7,0.000,4.074
8395,09/11/15 05:15:30 PM,68.313,92.200,0.1945,0.00,0.00,238.7,126.2,0.000,4.074
8396,09/11/15 05:25:30 PM,67.714,93.200,0.1945,0.00,0.00,238.7,91.2,0.000,4.074
8397,09/11/15 05:35:30 PM,67.242,94.100,0.1948,0.00,0.00,238.7,56.2,0.000,4.074
8398,09/11/15 05:45:30 PM,66.600,94.100,0.1948,0.00,0.00,238.7,33.7,0.000,4.074
8399,09/11/15 05:55:30 PM,66.515,94.500,0.1945,0.00,0.00,238.7,16.2,0.000,4.074
8400,09/11/15 06:05:30 PM,66.130,95.000,0.1945,0.00,0.00,238.7,6.2,0.000,4.074
8401,09/11/15 06:15:30 PM,66.130,95.200,0.1948,0.00,0.00,238.7,1.2,0.000,4.074
8402,09/11/15 06:25:30 PM,66.043,94.400,0.1948,0.00,1.12,238.7,1.2,0.000,4.074
8403,09/11/15 06:35:30 PM,65.959,94.800,0.1948,0.00,2.26,227.4,1.2,0.000,4.122
8404,09/11/15 06:45:30 PM,65.916,95.100,0.1945,0.00,1.12,227.4,1.2,0.000,4.074
8405,09/11/15 06:55:30 PM,66.043,94.600,0.1945,0.00,0.00,227.4,1.2,0.000,4.074
8406,09/11/15 07:05:30 PM,66.258,94.800,0.1945,0.00,0.00,227.4,1.2,0.000,4.074
8407,09/11/15 07:15:30 PM,66.643,94.800,0.1939,0.00,0.00,227.4,1.2,0.000,4.074
8408,09/11/15 07:25:30 PM,66.600,94.500,0.1939,0.00,0.00,227.4,1.2,0.000,4.074
8409,09/11/15 07:35:30 PM,66.600,95.300,0.1935,0.00,0.00,227.4,1.2,0.000,4.074
8410,09/11/15 07:45:30 PM,66.515,96.300,0.1935,0.00,0.56,227.4,1.2,0.000,4.074
8411,09/11/15 07:55:30 PM,66.301,96.200,0.1935,0.00,0.00,227.4,1.2,0.000,4.074
8412,09/11/15 08:05:30 PM,66.344,96.200,0.1935,0.00,0.00,227.4,1.2,0.000,4.074
8413,09/11/15 08:15:30 PM,66.130,96.600,0.1935,0.00,0.00,227.4,1.2,0.000,4.074
8414,09/11/15 08:25:30 PM,66.214,96.300,0.1935,0.00,0.00,227.4,1.2,0.000,4.074
8415,09/11/15 08:35:30 PM,66.173,97.000,0.1932,0.00,0.00,227.4,1.2,0.000,4.074
8416,09/11/15 08:45:30 PM,65.959,97.200,0.1932,0.00,0.00,227.4,1.2,0.000,4.074
8417,09/11/15 08:55:30 PM,65.788,97.200,0.1932,0.00,0.00,227.4,1.2,0.000,4.074
8418,09/11/15 09:05:30 PM,65.701,97.100,0.1932,0.56,1.70,122.1,1.2,0.000,4.074
8419,09/11/15 09:15:30 PM,65.745,97.400,0.1932,1.12,2.82,94.1,1.2,0.000,4.074
8420,09/11/15 09:25:30 PM,65.658,97.200,0.1932,0.00,1.70,94.1,1.2,0.000,4.074
8421,09/11/15 09:35:30 PM,65.872,96.800,0.1932,0.00,0.56,94.1,1.2,0.000,4.074
8422,09/11/15 09:45:30 PM,65.574,96.400,0.1932,0.00,0.00,94.1,1.2,0.000,4.074
8423,09/11/15 09:55:30 PM,65.959,96.600,0.1935,0.00,0.56,158.6,1.2,0.000,4.074
8424,09/11/15 10:05:30 PM,65.872,96.200,0.1932,0.00,0.00,160.0,1.2,0.000,4.074
8425,09/11/15 10:15:30 PM,65.916,96.000,0.1932,0.00,0.00,160.0,1.2,0.000,4.074
8426,09/11/15 10:25:30 PM,65.788,96.000,0.1932,0.00,0.00,160.0,1.2,0.000,4.098
8427,09/11/15 10:35:30 PM,66.087,95.600,0.1932,0.00,0.00,158.6,1.2,0.000,4.074
8428,09/11/15 10:45:30 PM,66.130,94.800,0.1932,0.00,0.00,158.6,1.2,0.000,4.074
8429,09/11/15 10:55:30 PM,65.745,95.400,0.1932,0.00,0.00,158.6,1.2,0.000,4.074
8430,09/11/15 11:05:30 PM,65.145,96.600,0.1926,0.00,1.70,196.5,1.2,0.000,4.074
8431,09/11/15 11:15:30 PM,64.931,97.100,0.1932,0.00,0.00,199.4,1.2,0.000,4.074
8432,09/11/15 11:25:30 PM,65.059,97.400,0.1926,0.00,0.00,199.4,1.2,0.000,4.074
8433,09/11/15 11:35:30 PM,64.974,97.700,0.1926,0.00,0.00,199.4,1.2,0.000,4.074
8434,09/11/15 11:45:30 PM,64.931,98.100,0.1923,0.00,0.00,199.4,1.2,0.000,4.074
8435,09/11/15 11:55:30 PM,64.674,98.700,0.1923,0.00,0.00,199.4,1.2,0.000,4.074
8436,09/12/15 12:05:30 AM,64.546,99.500,0.1917,0.00,1.12,151.6,1.2,0.000,4.074
8437,09/12/15 12:15:30 AM,64.503,99.600,0.1913,0.00,0.00,133.4,1.2,0.000,4.074
8438,09/12/15 12:25:30 AM,64.589,98.900,0.1917,0.00,0.56,133.4,1.2,0.000,4.074
8439,09/12/15 12:35:30 AM,64.845,98.500,0.1923,0.00,0.00,133.4,1.2,0.000,4.074
8440,09/12/15 12:45:30 AM,64.632,98.100,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8441,09/12/15 12:55:30 AM,64.674,98.700,0.1913,0.00,0.00,133.4,1.2,0.000,4.074
8442,09/12/15 01:05:30 AM,64.546,98.600,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8443,09/12/15 01:15:30 AM,64.459,98.400,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8444,09/12/15 01:25:30 AM,64.803,97.500,0.1917,0.00,0.56,133.4,1.2,0.000,4.074
8445,09/12/15 01:35:30 AM,65.359,95.700,0.1923,0.00,0.00,133.4,1.2,0.000,4.074
8446,09/12/15 01:45:30 AM,65.017,94.900,0.1926,0.00,0.00,133.4,1.2,0.000,4.074
8447,09/12/15 01:55:30 AM,64.845,95.000,0.1926,0.00,0.00,133.4,1.2,0.000,4.074
8448,09/12/15 02:05:30 AM,64.247,95.800,0.1926,0.00,0.00,133.4,1.2,0.000,4.074
8449,09/12/15 02:15:30 AM,64.204,96.300,0.1923,0.00,0.00,133.4,1.2,0.000,4.074
8450,09/12/15 02:25:30 AM,63.862,96.300,0.1926,0.00,0.00,133.4,1.2,0.000,4.074
8451,09/12/15 02:35:30 AM,63.648,97.600,0.1923,0.00,0.00,133.4,1.2,0.000,4.092
8452,09/12/15 02:45:30 AM,63.903,98.000,0.1917,0.00,0.56,133.4,1.2,0.000,4.074
8453,09/12/15 02:55:30 AM,63.732,97.900,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8454,09/12/15 03:05:30 AM,63.433,98.400,0.1913,0.00,0.00,133.4,1.2,0.000,4.074
8455,09/12/15 03:15:30 AM,63.304,98.300,0.1913,0.00,0.00,133.4,1.2,0.000,4.074
8456,09/12/15 03:25:30 AM,62.962,98.300,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8457,09/12/15 03:35:30 AM,63.219,97.400,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8458,09/12/15 03:45:30 AM,63.561,96.500,0.1923,0.00,1.12,133.4,1.2,0.000,4.074
8459,09/12/15 03:55:30 AM,63.732,96.300,0.1923,0.00,0.00,133.4,1.2,0.000,4.074
8460,09/12/15 04:05:30 AM,63.604,96.100,0.1923,0.00,0.00,133.4,1.2,0.000,4.074
8461,09/12/15 04:15:30 AM,63.689,96.500,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8462,09/12/15 04:25:30 AM,63.475,96.800,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8463,09/12/15 04:35:30 AM,63.347,97.100,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8464,09/12/15 04:45:30 AM,63.604,96.600,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8465,09/12/15 04:55:30 AM,63.946,96.000,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8466,09/12/15 05:05:30 AM,63.946,95.000,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8467,09/12/15 05:15:30 AM,63.604,95.400,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8468,09/12/15 05:25:30 AM,63.648,96.200,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8469,09/12/15 05:35:30 AM,63.862,95.600,0.1917,0.00,0.00,133.4,1.2,0.000,4.074
8470,09/12/15 05:45:30 AM,63.946,94.400,0.1923,0.00,0.56,133.4,8.7,0.000,4.074
8471,09/12/15 05:55:30 AM,64.033,94.300,0.1923,0.00,0.00,133.4,21.2,0.000,4.074
8472,09/12/15 06:05:30 AM,64.288,93.500,0.1923,0.00,0.00,133.4,48.7,0.000,4.074
8473,09/12/15 06:15:30 AM,63.990,93.400,0.1926,0.00,0.00,133.4,56.2,0.000,4.074
8474,09/12/15 06:25:30 AM,64.288,93.700,0.1926,0.00,0.00,133.4,83.7,0.000,4.074
8475,09/12/15 06:35:30 AM,65.188,92.800,0.1923,0.00,0.00,133.4,163.7,0.000,4.074
8476,09/12/15 06:45:30 AM,66.043,91.700,0.1923,0.00,0.00,137.6,233.7,0.000,4.086
8477,09/12/15 06:55:30 AM,66.558,91.900,0.1945,0.00,1.12,235.9,283.7,0.000,4.074
8478,09/12/15 07:05:30 AM,67.329,91.000,0.1917,0.00,1.12,297.6,246.2,0.000,4.074
8479,09/12/15 07:15:30 AM,68.313,90.800,0.1908,0.00,1.70,42.1,398.7,0.000,4.074
8480,09/12/15 07:25:30 AM,68.999,89.300,0.1908,0.56,2.82,33.7,553.7,0.000,4.074
8481,09/12/15 07:35:30 AM,70.072,87.900,0.1898,0.00,2.26,26.7,653.7,0.000,4.074
8482,09/12/15 07:45:30 AM,70.887,85.000,0.1891,0.00,2.82,23.9,766.2,0.000,4.074
8483,09/12/15 07:55:30 AM,70.630,84.100,0.1881,0.00,2.26,2.8,851.2,0.000,4.074
8484,09/12/15 08:05:30 AM,71.060,84.800,0.1876,0.00,2.82,327.1,938.7,0.000,4.074
8485,09/12/15 08:15:30 AM,71.231,84.700,0.1866,0.56,2.26,2.8,1006.2,0.000,4.074
8486,09/12/15 08:25:30 AM,71.060,84.200,0.1859,0.00,3.38,345.4,1048.7,0.000,4.074
8487,09/12/15 08:35:30 AM,72.480,84.600,0.1849,0.00,2.26,344.0,1101.2,0.000,4.074
8488,09/12/15 08:45:30 AM,72.221,81.300,0.1840,0.00,2.26,299.0,1168.7,0.000,4.074
8489,09/12/15 08:55:30 AM,72.480,79.900,0.1836,0.56,2.82,261.1,1238.7,0.000,4.074
8490,09/12/15 09:05:30 AM,72.178,78.200,0.1820,0.56,3.94,272.4,1301.2,0.000,4.074
8491,09/12/15 09:15:30 AM,73.256,78.100,0.1813,0.56,3.94,261.1,1353.7,0.000,4.074
8492,09/12/15 09:25:30 AM,73.515,78.300,0.1797,0.56,3.38,252.7,1416.2,0.000,4.074
8493,09/12/15 09:35:30 AM,74.120,75.300,0.1789,0.56,2.82,259.7,1471.2,0.000,4.074
8494,09/12/15 09:45:30 AM,75.117,74.300,0.1779,0.56,3.38,252.7,1521.2,0.000,4.074
8495,09/12/15 09:55:30 AM,75.681,76.100,0.1775,1.12,3.94,251.3,1571.2,0.000,4.074
8496,09/12/15 10:05:30 AM,75.376,75.800,0.1793,1.12,3.38,249.9,1613.7,0.000,4.074
8497,09/12/15 10:15:30 AM,75.463,74.600,0.1789,0.56,3.38,256.9,1641.2,0.000,4.074
8498,09/12/15 10:25:30 AM,75.290,75.100,0.1783,1.12,5.08,308.9,1681.2,0.000,4.074
8499,09/12/15 10:35:30 AM,76.507,74.500,0.1762,0.56,4.50,327.1,1723.7,0.000,4.074
8500,09/12/15 10:45:30 AM,76.071,73.700,0.1762,0.56,3.94,349.6,1748.7,0.000,4.074
8501,09/12/15 10:55:30 AM,75.681,73.900,0.1738,1.12,5.08,299.0,1791.2,0.000,4.074
8502,09/12/15 11:05:30 AM,77.464,73.900,0.1718,0.56,4.50,300.4,1806.2,0.000,4.074
8503,09/12/15 11:15:30 AM,78.514,73.000,0.1689,0.56,5.08,11.2,1813.7,0.000,4.074
8504,09/12/15 11:25:30 AM,77.464,72.800,0.1689,1.12,5.64,348.2,1831.2,0.000,4.074
8505,09/12/15 11:35:30 AM,78.296,72.600,0.1689,0.56,5.08,320.1,1828.7,0.000,4.074
8506,09/12/15 11:45:30 AM,80.184,71.500,0.1685,0.00,5.08,311.7,1861.2,0.000,4.074
8507,09/12/15 11:55:30 AM,80.008,69.700,0.1681,1.12,4.50,290.6,1843.7,0.000,4.074
8508,09/12/15 12:05:30 PM,78.076,70.600,0.1677,1.70,5.64,293.4,1861.2,0.000,4.074
8509,09/12/15 12:15:30 PM,78.208,70.500,0.1671,1.70,6.20,292.0,1861.2,0.000,4.074
8510,09/12/15 12:25:30 PM,78.690,70.000,0.1671,1.70,8.46,297.6,1858.7,0.000,4.098
8511,09/12/15 12:35:30 PM,79.084,69.300,0.1663,1.70,5.08,301.8,1816.2,0.000,4.074
8512,09/12/15 12:45:30 PM,80.713,69.200,0.1663,1.12,5.08,299.0,1818.7,0.000,4.074
8513,09/12/15 12:55:30 PM,79.655,67.000,0.1663,1.12,6.20,268.1,1808.7,0.000,4.074
8514,09/12/15 01:05:30 PM,80.492,67.300,0.1663,2.26,7.31,297.6,1831.2,0.000,4.074
8515,09/12/15 01:15:30 PM,80.227,66.400,0.1667,2.26,6.76,292.0,1773.7,0.000,4.074
8516,09/12/15 01:25:30 PM,81.376,67.100,0.1667,2.82,7.31,280.8,1748.7,0.000,4.074
8517,09/12/15 01:35:30 PM,79.963,65.700,0.1667,2.26,7.31,293.4,1723.7,0.000,4.074
8518,09/12/15 01:45:30 PM,81.509,66.100,0.1667,1.70,6.20,290.6,1663.7,0.000,4.074
8519,09/12/15 01:55:30 PM,80.802,65.500,0.1677,1.70,9.01,300.4,1628.7,0.000,4.074
8520,09/12/15 02:05:30 PM,80.361,65.700,0.1671,2.26,9.57,296.2,1573.7,0.000,4.074
8521,09/12/15 02:15:30 PM,81.775,65.500,0.1671,2.26,7.90,290.6,1561.2,0.000,4.074
8522,09/12/15 02:25:30 PM,81.066,65.000,0.1685,2.82,9.01,263.9,1318.7,0.000,4.074
8523,09/12/15 02:35:30 PM,80.272,65.900,0.1685,2.82,7.90,285.0,1381.2,0.000,4.074
8524,09/12/15 02:45:30 PM,79.920,66.700,0.1685,2.26,11.83,289.2,1233.7,0.000,4.074
8525,09/12/15 02:55:30 PM,79.743,66.500,0.1681,2.26,9.01,287.8,1401.2,0.000,4.074
8526,09/12/15 03:05:30 PM,80.184,67.400,0.1685,3.38,8.46,272.4,1351.2,0.000,4.074
